,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
1,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
2,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
3,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
4,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
5,Butte,2020-03-29,,,,,,,
6,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
7,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
8,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
9,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
10,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
11,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
12,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
13,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
14,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
15,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
16,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
17,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
18,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
19,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
20,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
21,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
22,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
23,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
24,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
25,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
26,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
27,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
28,Glenn,2020-03-29,,,,,,,
29,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
30,Calaveras,2020-03-29,,,,,,,
31,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
32,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
33,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
34,Inyo,2020-03-29,,,,,,,
35,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
36,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
37,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
38,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
39,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
40,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
41,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
42,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
43,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
44,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
45,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
46,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
47,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
48,Napa,2020-03-29,0.0,26.0,,,,,5.0
49,Colusa,2020-03-29,,,,,,,
50,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
51,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
52,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
53,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
54,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
55,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
56,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
57,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
58,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
59,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
60,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
61,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
62,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
63,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
64,Inyo,2020-03-30,,,,,,,
65,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
66,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
67,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
68,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
69,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
70,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
71,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
72,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
73,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
74,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
75,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
76,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
77,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
78,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
79,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
80,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
81,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
82,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
83,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
84,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
85,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
86,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
87,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
88,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
89,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
90,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
91,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
92,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
93,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
94,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
95,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
96,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
97,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
98,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
99,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
100,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
101,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
102,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
103,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
104,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
105,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
