,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
1,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
2,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
3,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
4,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
5,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
6,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
7,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
8,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
9,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
10,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
11,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
12,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
13,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
14,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
15,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
16,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
17,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
18,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
19,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
20,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
21,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
22,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
23,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
24,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
25,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
26,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
27,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
28,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
29,Napa,2020-03-29,0.0,26.0,,,,,5.0
30,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
31,Colusa,2020-03-29,,,,,,,
32,Calaveras,2020-03-29,,,,,,,
33,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
34,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
35,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
36,Inyo,2020-03-29,,,,,,,
37,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
38,Glenn,2020-03-29,,,,,,,
39,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
40,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
41,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
42,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
43,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
44,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
45,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
46,Butte,2020-03-29,,,,,,,
47,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
48,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
49,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
50,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
51,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
52,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
53,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
54,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
55,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
56,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
57,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
58,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
59,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
60,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
61,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
62,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
63,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
64,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
65,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
66,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
67,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
68,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
69,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
70,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
71,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
72,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
73,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
74,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
75,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
76,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
77,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
78,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
79,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
80,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
81,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
82,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
83,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
84,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
85,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
