,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-08-20T00:00:00.000,51001,Accomack,Eastern Shore,1131,86,18
1,2020-08-20T00:00:00.000,51003,Albemarle,Thomas Jefferson,930,60,16
2,2020-08-20T00:00:00.000,51005,Alleghany,Alleghany,59,7,4
3,2020-08-20T00:00:00.000,51007,Amelia,Piedmont,89,13,2
4,2020-08-20T00:00:00.000,51009,Amherst,Central Virginia,237,9,1
5,2020-08-20T00:00:00.000,51011,Appomattox,Central Virginia,121,7,0
6,2020-08-20T00:00:00.000,51013,Arlington,Arlington,3310,447,137
7,2020-08-20T00:00:00.000,51015,Augusta,Central Shenandoah,327,17,4
8,2020-08-20T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
9,2020-08-20T00:00:00.000,51019,Bedford,Central Virginia,447,21,8
10,2020-08-20T00:00:00.000,51021,Bland,Mount Rogers,38,1,0
11,2020-08-20T00:00:00.000,51023,Botetourt,Alleghany,221,19,7
12,2020-08-20T00:00:00.000,51025,Brunswick,Southside,259,25,2
13,2020-08-20T00:00:00.000,51027,Buchanan,Cumberland Plateau,88,6,1
14,2020-08-20T00:00:00.000,51029,Buckingham,Piedmont,629,23,8
15,2020-08-20T00:00:00.000,51031,Campbell,Central Virginia,270,8,3
16,2020-08-20T00:00:00.000,51033,Caroline,Rappahannock,235,23,5
17,2020-08-20T00:00:00.000,51035,Carroll,Mount Rogers,358,31,16
18,2020-08-20T00:00:00.000,51036,Charles City,Chickahominy,58,17,5
19,2020-08-20T00:00:00.000,51037,Charlotte,Piedmont,59,4,0
20,2020-08-20T00:00:00.000,51041,Chesterfield,Chesterfield,4747,241,76
21,2020-08-20T00:00:00.000,51043,Clarke,Lord Fairfax,75,8,0
22,2020-08-20T00:00:00.000,51045,Craig,Alleghany,20,1,0
23,2020-08-20T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1055,80,13
24,2020-08-20T00:00:00.000,51049,Cumberland,Piedmont,86,8,0
25,2020-08-20T00:00:00.000,51051,Dickenson,Cumberland Plateau,55,5,1
26,2020-08-20T00:00:00.000,51053,Dinwiddie,Crater,250,32,7
27,2020-08-20T00:00:00.000,51057,Essex,Three Rivers,109,9,2
28,2020-08-20T00:00:00.000,51059,Fairfax,Fairfax,17330,2002,539
29,2020-08-20T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,658,35,9
30,2020-08-20T00:00:00.000,51063,Floyd,New River,118,5,2
31,2020-08-20T00:00:00.000,51065,Fluvanna,Thomas Jefferson,204,34,9
32,2020-08-20T00:00:00.000,51067,Franklin County,West Piedmont,197,8,1
33,2020-08-20T00:00:00.000,51069,Frederick,Lord Fairfax,719,55,10
34,2020-08-20T00:00:00.000,51071,Giles,New River,34,2,0
35,2020-08-20T00:00:00.000,51073,Gloucester,Three Rivers,181,13,2
36,2020-08-20T00:00:00.000,51075,Goochland,Chickahominy,175,25,7
37,2020-08-20T00:00:00.000,51077,Grayson,Mount Rogers,166,14,5
38,2020-08-20T00:00:00.000,51079,Greene,Thomas Jefferson,185,9,2
39,2020-08-20T00:00:00.000,51081,Greensville,Crater,578,30,11
40,2020-08-20T00:00:00.000,51083,Halifax,Southside,176,6,2
41,2020-08-20T00:00:00.000,51085,Hanover,Chickahominy,729,82,33
42,2020-08-20T00:00:00.000,51087,Henrico,Henrico,4224,359,188
43,2020-08-20T00:00:00.000,51089,Henry,West Piedmont,717,77,13
44,2020-08-20T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
45,2020-08-20T00:00:00.000,51093,Isle of Wight,Western Tidewater,452,22,10
46,2020-08-20T00:00:00.000,51095,James City,Peninsula,662,59,17
47,2020-08-20T00:00:00.000,51097,King and Queen,Three Rivers,44,5,1
48,2020-08-20T00:00:00.000,51099,King George,Rappahannock,177,20,4
49,2020-08-20T00:00:00.000,51101,King William,Three Rivers,104,8,2
50,2020-08-20T00:00:00.000,51103,Lancaster,Three Rivers,52,3,0
51,2020-08-20T00:00:00.000,51105,Lee,Lenowisco,153,11,2
52,2020-08-20T00:00:00.000,51107,Loudoun,Loudoun,5614,363,115
53,2020-08-20T00:00:00.000,51109,Louisa,Thomas Jefferson,223,25,2
54,2020-08-20T00:00:00.000,51111,Lunenburg,Piedmont,74,6,1
55,2020-08-20T00:00:00.000,51113,Madison,Rappahannock Rapidan,78,5,1
56,2020-08-20T00:00:00.000,51115,Mathews,Three Rivers,23,2,0
57,2020-08-20T00:00:00.000,51117,Mecklenburg,Southside,470,38,33
58,2020-08-20T00:00:00.000,51119,Middlesex,Three Rivers,54,6,1
59,2020-08-20T00:00:00.000,51121,Montgomery,New River,341,16,3
60,2020-08-20T00:00:00.000,51125,Nelson,Thomas Jefferson,76,3,0
61,2020-08-20T00:00:00.000,51127,New Kent,Chickahominy,137,11,1
62,2020-08-20T00:00:00.000,51131,Northampton,Eastern Shore,301,49,29
63,2020-08-20T00:00:00.000,51133,Northumberland,Three Rivers,81,5,3
64,2020-08-20T00:00:00.000,51135,Nottoway,Piedmont,183,43,14
65,2020-08-20T00:00:00.000,51137,Orange,Rappahannock Rapidan,243,18,3
66,2020-08-20T00:00:00.000,51139,Page,Lord Fairfax,357,39,25
67,2020-08-20T00:00:00.000,51141,Patrick,West Piedmont,190,41,9
68,2020-08-20T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,603,33,2
69,2020-08-20T00:00:00.000,51145,Powhatan,Chesterfield,172,10,4
70,2020-08-20T00:00:00.000,51147,Prince Edward,Piedmont,447,28,11
71,2020-08-20T00:00:00.000,51149,Prince George,Crater,475,20,2
72,2020-08-20T00:00:00.000,51153,Prince William,Prince William,10100,825,180
73,2020-08-20T00:00:00.000,51155,Pulaski,New River,99,10,3
74,2020-08-20T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,47,4,2
75,2020-08-20T00:00:00.000,51159,Richmond County,Three Rivers,325,14,4
76,2020-08-20T00:00:00.000,51161,Roanoke County,Alleghany,530,19,4
77,2020-08-20T00:00:00.000,51163,Rockbridge,Central Shenandoah,80,3,1
78,2020-08-20T00:00:00.000,51165,Rockingham,Central Shenandoah,987,101,20
79,2020-08-20T00:00:00.000,51167,Russell,Cumberland Plateau,166,16,4
80,2020-08-20T00:00:00.000,51169,Scott,Lenowisco,133,13,3
81,2020-08-20T00:00:00.000,51171,Shenandoah,Lord Fairfax,749,79,47
82,2020-08-20T00:00:00.000,51173,Smyth,Mount Rogers,192,18,3
83,2020-08-20T00:00:00.000,51175,Southampton,Western Tidewater,311,14,13
84,2020-08-20T00:00:00.000,51177,Spotsylvania,Rappahannock,1662,105,35
85,2020-08-20T00:00:00.000,51179,Stafford,Rappahannock,1556,129,10
86,2020-08-20T00:00:00.000,51181,Surry,Crater,53,5,2
87,2020-08-20T00:00:00.000,51183,Sussex,Crater,319,26,9
88,2020-08-20T00:00:00.000,51185,Tazewell,Cumberland Plateau,145,10,0
89,2020-08-20T00:00:00.000,51187,Warren,Lord Fairfax,380,22,6
90,2020-08-20T00:00:00.000,51191,Washington,Mount Rogers,297,25,7
91,2020-08-20T00:00:00.000,51193,Westmoreland,Three Rivers,219,19,3
92,2020-08-20T00:00:00.000,51195,Wise,Lenowisco,269,26,5
93,2020-08-20T00:00:00.000,51197,Wythe,Mount Rogers,131,15,3
94,2020-08-20T00:00:00.000,51199,York,Peninsula,413,14,4
95,2020-08-20T00:00:00.000,51510,Alexandria,Alexandria,3186,287,61
96,2020-08-20T00:00:00.000,51520,Bristol,Mount Rogers,103,8,2
97,2020-08-20T00:00:00.000,51530,Buena Vista City,Central Shenandoah,68,4,1
98,2020-08-20T00:00:00.000,51540,Charlottesville,Thomas Jefferson,570,26,14
99,2020-08-20T00:00:00.000,51550,Chesapeake,Chesapeake,3384,274,41
100,2020-08-20T00:00:00.000,51570,Colonial Heights,Chesterfield,212,23,22
101,2020-08-20T00:00:00.000,51580,Covington,Alleghany,15,0,0
102,2020-08-20T00:00:00.000,51590,Danville,Pittsylvania-Danville,506,52,9
103,2020-08-20T00:00:00.000,51595,Emporia,Crater,204,28,15
104,2020-08-20T00:00:00.000,51600,Fairfax City,Fairfax,105,13,7
105,2020-08-20T00:00:00.000,51610,Falls Church,Fairfax,64,10,7
106,2020-08-20T00:00:00.000,51620,Franklin City,Western Tidewater,222,8,6
107,2020-08-20T00:00:00.000,51630,Fredericksburg,Rappahannock,439,45,4
108,2020-08-20T00:00:00.000,51640,Galax,Mount Rogers,388,39,26
109,2020-08-20T00:00:00.000,51650,Hampton,Hampton,1388,53,9
110,2020-08-20T00:00:00.000,51660,Harrisonburg,Central Shenandoah,1115,83,31
111,2020-08-20T00:00:00.000,51670,Hopewell,Crater,302,28,4
112,2020-08-20T00:00:00.000,51678,Lexington,Central Shenandoah,38,1,0
113,2020-08-20T00:00:00.000,51680,Lynchburg,Central Virginia,789,25,5
114,2020-08-20T00:00:00.000,51683,Manassas City,Prince William,1734,125,23
115,2020-08-20T00:00:00.000,51685,Manassas Park,Prince William,546,52,7
116,2020-08-20T00:00:00.000,51690,Martinsville,West Piedmont,265,43,3
117,2020-08-20T00:00:00.000,51700,Newport News,Peninsula,2048,83,20
118,2020-08-20T00:00:00.000,51710,Norfolk,Norfolk,4091,244,39
119,2020-08-20T00:00:00.000,51720,Norton,Lenowisco,22,2,0
120,2020-08-20T00:00:00.000,51730,Petersburg,Crater,564,66,19
121,2020-08-20T00:00:00.000,51735,Poquoson,Peninsula,50,2,0
122,2020-08-20T00:00:00.000,51740,Portsmouth,Portsmouth,2045,152,28
123,2020-08-20T00:00:00.000,51750,Radford,New River,75,3,0
124,2020-08-20T00:00:00.000,51760,Richmond City,Richmond,3480,350,43
125,2020-08-20T00:00:00.000,51770,Roanoke City,Roanoke,1104,36,15
126,2020-08-20T00:00:00.000,51775,Salem,Alleghany,176,9,3
127,2020-08-20T00:00:00.000,51790,Staunton,Central Shenandoah,162,11,0
128,2020-08-20T00:00:00.000,51800,Suffolk,Western Tidewater,1483,110,57
129,2020-08-20T00:00:00.000,51810,Virginia Beach,Virginia Beach,5562,284,61
130,2020-08-20T00:00:00.000,51820,Waynesboro,Central Shenandoah,197,10,3
131,2020-08-20T00:00:00.000,51830,Williamsburg,Peninsula,140,12,6
132,2020-08-20T00:00:00.000,51840,Winchester,Lord Fairfax,427,32,4
133,2020-08-19T00:00:00.000,51001,Accomack,Eastern Shore,1129,86,18
134,2020-08-19T00:00:00.000,51003,Albemarle,Thomas Jefferson,921,60,16
135,2020-08-19T00:00:00.000,51005,Alleghany,Alleghany,59,7,4
136,2020-08-19T00:00:00.000,51007,Amelia,Piedmont,85,13,2
137,2020-08-19T00:00:00.000,51009,Amherst,Central Virginia,228,9,1
138,2020-08-19T00:00:00.000,51011,Appomattox,Central Virginia,113,7,0
139,2020-08-19T00:00:00.000,51013,Arlington,Arlington,3293,442,135
140,2020-08-19T00:00:00.000,51015,Augusta,Central Shenandoah,323,17,4
141,2020-08-19T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
142,2020-08-19T00:00:00.000,51019,Bedford,Central Virginia,436,21,8
143,2020-08-19T00:00:00.000,51021,Bland,Mount Rogers,38,1,0
144,2020-08-19T00:00:00.000,51023,Botetourt,Alleghany,220,18,7
145,2020-08-19T00:00:00.000,51025,Brunswick,Southside,254,25,2
146,2020-08-19T00:00:00.000,51027,Buchanan,Cumberland Plateau,87,6,1
147,2020-08-19T00:00:00.000,51029,Buckingham,Piedmont,622,23,8
148,2020-08-19T00:00:00.000,51031,Campbell,Central Virginia,264,8,3
149,2020-08-19T00:00:00.000,51033,Caroline,Rappahannock,231,23,5
150,2020-08-19T00:00:00.000,51035,Carroll,Mount Rogers,354,31,15
151,2020-08-19T00:00:00.000,51036,Charles City,Chickahominy,57,17,5
152,2020-08-19T00:00:00.000,51037,Charlotte,Piedmont,59,4,0
153,2020-08-19T00:00:00.000,51041,Chesterfield,Chesterfield,4720,240,76
154,2020-08-19T00:00:00.000,51043,Clarke,Lord Fairfax,75,8,0
155,2020-08-19T00:00:00.000,51045,Craig,Alleghany,20,1,0
156,2020-08-19T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1050,79,13
157,2020-08-19T00:00:00.000,51049,Cumberland,Piedmont,85,8,0
158,2020-08-19T00:00:00.000,51051,Dickenson,Cumberland Plateau,54,5,1
159,2020-08-19T00:00:00.000,51053,Dinwiddie,Crater,246,32,7
160,2020-08-19T00:00:00.000,51057,Essex,Three Rivers,109,9,2
161,2020-08-19T00:00:00.000,51059,Fairfax,Fairfax,17230,1987,538
162,2020-08-19T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,653,35,9
163,2020-08-19T00:00:00.000,51063,Floyd,New River,117,4,2
164,2020-08-19T00:00:00.000,51065,Fluvanna,Thomas Jefferson,204,33,9
165,2020-08-19T00:00:00.000,51067,Franklin County,West Piedmont,194,8,1
166,2020-08-19T00:00:00.000,51069,Frederick,Lord Fairfax,715,55,10
167,2020-08-19T00:00:00.000,51071,Giles,New River,34,2,0
168,2020-08-19T00:00:00.000,51073,Gloucester,Three Rivers,179,13,2
169,2020-08-19T00:00:00.000,51075,Goochland,Chickahominy,175,25,7
170,2020-08-19T00:00:00.000,51077,Grayson,Mount Rogers,166,14,5
171,2020-08-19T00:00:00.000,51079,Greene,Thomas Jefferson,182,9,2
172,2020-08-19T00:00:00.000,51081,Greensville,Crater,577,30,11
173,2020-08-19T00:00:00.000,51083,Halifax,Southside,170,6,2
174,2020-08-19T00:00:00.000,51085,Hanover,Chickahominy,722,82,33
175,2020-08-19T00:00:00.000,51087,Henrico,Henrico,4202,358,187
176,2020-08-19T00:00:00.000,51089,Henry,West Piedmont,699,75,13
177,2020-08-19T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
178,2020-08-19T00:00:00.000,51093,Isle of Wight,Western Tidewater,450,22,10
179,2020-08-19T00:00:00.000,51095,James City,Peninsula,652,59,17
180,2020-08-19T00:00:00.000,51097,King and Queen,Three Rivers,44,5,1
181,2020-08-19T00:00:00.000,51099,King George,Rappahannock,171,20,4
182,2020-08-19T00:00:00.000,51101,King William,Three Rivers,105,8,2
183,2020-08-19T00:00:00.000,51103,Lancaster,Three Rivers,49,3,0
184,2020-08-19T00:00:00.000,51105,Lee,Lenowisco,153,11,2
185,2020-08-19T00:00:00.000,51107,Loudoun,Loudoun,5580,361,115
186,2020-08-19T00:00:00.000,51109,Louisa,Thomas Jefferson,219,25,2
187,2020-08-19T00:00:00.000,51111,Lunenburg,Piedmont,71,6,1
188,2020-08-19T00:00:00.000,51113,Madison,Rappahannock Rapidan,78,5,1
189,2020-08-19T00:00:00.000,51115,Mathews,Three Rivers,23,2,0
190,2020-08-19T00:00:00.000,51117,Mecklenburg,Southside,465,38,33
191,2020-08-19T00:00:00.000,51119,Middlesex,Three Rivers,54,6,1
192,2020-08-19T00:00:00.000,51121,Montgomery,New River,337,16,3
193,2020-08-19T00:00:00.000,51125,Nelson,Thomas Jefferson,75,3,0
194,2020-08-19T00:00:00.000,51127,New Kent,Chickahominy,136,11,1
195,2020-08-19T00:00:00.000,51131,Northampton,Eastern Shore,300,49,29
196,2020-08-19T00:00:00.000,51133,Northumberland,Three Rivers,81,5,3
197,2020-08-19T00:00:00.000,51135,Nottoway,Piedmont,183,43,14
198,2020-08-19T00:00:00.000,51137,Orange,Rappahannock Rapidan,243,18,3
199,2020-08-19T00:00:00.000,51139,Page,Lord Fairfax,353,39,25
200,2020-08-19T00:00:00.000,51141,Patrick,West Piedmont,186,40,8
201,2020-08-19T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,588,32,2
202,2020-08-19T00:00:00.000,51145,Powhatan,Chesterfield,168,10,4
203,2020-08-19T00:00:00.000,51147,Prince Edward,Piedmont,447,28,10
204,2020-08-19T00:00:00.000,51149,Prince George,Crater,473,20,2
205,2020-08-19T00:00:00.000,51153,Prince William,Prince William,10034,824,179
206,2020-08-19T00:00:00.000,51155,Pulaski,New River,96,9,3
207,2020-08-19T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,46,4,2
208,2020-08-19T00:00:00.000,51159,Richmond County,Three Rivers,323,14,4
209,2020-08-19T00:00:00.000,51161,Roanoke County,Alleghany,526,19,4
210,2020-08-19T00:00:00.000,51163,Rockbridge,Central Shenandoah,80,3,1
211,2020-08-19T00:00:00.000,51165,Rockingham,Central Shenandoah,982,100,20
212,2020-08-19T00:00:00.000,51167,Russell,Cumberland Plateau,161,16,4
213,2020-08-19T00:00:00.000,51169,Scott,Lenowisco,128,13,3
214,2020-08-19T00:00:00.000,51171,Shenandoah,Lord Fairfax,748,79,47
215,2020-08-19T00:00:00.000,51173,Smyth,Mount Rogers,185,18,3
216,2020-08-19T00:00:00.000,51175,Southampton,Western Tidewater,311,14,13
217,2020-08-19T00:00:00.000,51177,Spotsylvania,Rappahannock,1649,104,35
218,2020-08-19T00:00:00.000,51179,Stafford,Rappahannock,1543,127,10
219,2020-08-19T00:00:00.000,51181,Surry,Crater,52,5,2
220,2020-08-19T00:00:00.000,51183,Sussex,Crater,318,25,9
221,2020-08-19T00:00:00.000,51185,Tazewell,Cumberland Plateau,140,10,0
222,2020-08-19T00:00:00.000,51187,Warren,Lord Fairfax,375,22,6
223,2020-08-19T00:00:00.000,51191,Washington,Mount Rogers,295,25,7
224,2020-08-19T00:00:00.000,51193,Westmoreland,Three Rivers,220,19,3
225,2020-08-19T00:00:00.000,51195,Wise,Lenowisco,262,25,5
226,2020-08-19T00:00:00.000,51197,Wythe,Mount Rogers,131,15,3
227,2020-08-19T00:00:00.000,51199,York,Peninsula,412,14,4
228,2020-08-19T00:00:00.000,51510,Alexandria,Alexandria,3165,287,61
229,2020-08-19T00:00:00.000,51520,Bristol,Mount Rogers,103,8,2
230,2020-08-19T00:00:00.000,51530,Buena Vista City,Central Shenandoah,67,4,1
231,2020-08-19T00:00:00.000,51540,Charlottesville,Thomas Jefferson,566,26,14
232,2020-08-19T00:00:00.000,51550,Chesapeake,Chesapeake,3358,269,41
233,2020-08-19T00:00:00.000,51570,Colonial Heights,Chesterfield,210,23,22
234,2020-08-19T00:00:00.000,51580,Covington,Alleghany,15,0,0
235,2020-08-19T00:00:00.000,51590,Danville,Pittsylvania-Danville,496,50,9
236,2020-08-19T00:00:00.000,51595,Emporia,Crater,203,28,15
237,2020-08-19T00:00:00.000,51600,Fairfax City,Fairfax,103,11,7
238,2020-08-19T00:00:00.000,51610,Falls Church,Fairfax,63,9,6
239,2020-08-19T00:00:00.000,51620,Franklin City,Western Tidewater,220,8,6
240,2020-08-19T00:00:00.000,51630,Fredericksburg,Rappahannock,431,45,4
241,2020-08-19T00:00:00.000,51640,Galax,Mount Rogers,388,39,26
242,2020-08-19T00:00:00.000,51650,Hampton,Hampton,1377,53,9
243,2020-08-19T00:00:00.000,51660,Harrisonburg,Central Shenandoah,1115,83,31
244,2020-08-19T00:00:00.000,51670,Hopewell,Crater,301,28,4
245,2020-08-19T00:00:00.000,51678,Lexington,Central Shenandoah,37,1,0
246,2020-08-19T00:00:00.000,51680,Lynchburg,Central Virginia,762,25,5
247,2020-08-19T00:00:00.000,51683,Manassas City,Prince William,1729,125,23
248,2020-08-19T00:00:00.000,51685,Manassas Park,Prince William,542,51,7
249,2020-08-19T00:00:00.000,51690,Martinsville,West Piedmont,260,43,3
250,2020-08-19T00:00:00.000,51700,Newport News,Peninsula,2034,83,20
251,2020-08-19T00:00:00.000,51710,Norfolk,Norfolk,4062,241,37
252,2020-08-19T00:00:00.000,51720,Norton,Lenowisco,22,2,0
253,2020-08-19T00:00:00.000,51730,Petersburg,Crater,552,66,19
254,2020-08-19T00:00:00.000,51735,Poquoson,Peninsula,49,2,0
255,2020-08-19T00:00:00.000,51740,Portsmouth,Portsmouth,2024,141,25
256,2020-08-19T00:00:00.000,51750,Radford,New River,72,3,0
257,2020-08-19T00:00:00.000,51760,Richmond City,Richmond,3455,348,43
258,2020-08-19T00:00:00.000,51770,Roanoke City,Roanoke,1085,36,15
259,2020-08-19T00:00:00.000,51775,Salem,Alleghany,173,8,3
260,2020-08-19T00:00:00.000,51790,Staunton,Central Shenandoah,161,11,0
261,2020-08-19T00:00:00.000,51800,Suffolk,Western Tidewater,1476,107,55
262,2020-08-19T00:00:00.000,51810,Virginia Beach,Virginia Beach,5522,282,60
263,2020-08-19T00:00:00.000,51820,Waynesboro,Central Shenandoah,196,10,3
264,2020-08-19T00:00:00.000,51830,Williamsburg,Peninsula,139,12,6
265,2020-08-19T00:00:00.000,51840,Winchester,Lord Fairfax,424,32,4
