,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
95,2020-08-05T00:00:00.000,Three Rivers,Not Reported,21,0,0
96,2020-08-05T00:00:00.000,Virginia Beach,Female,2471,107,22
97,2020-08-05T00:00:00.000,Virginia Beach,Male,2097,112,27
98,2020-08-05T00:00:00.000,Virginia Beach,Not Reported,15,0,0
99,2020-08-05T00:00:00.000,Western Tidewater,Female,1057,60,35
100,2020-08-05T00:00:00.000,Western Tidewater,Male,878,72,42
101,2020-08-05T00:00:00.000,Western Tidewater,Not Reported,1,0,0
102,2020-08-05T00:00:00.000,West Piedmont,Female,561,64,7
103,2020-08-05T00:00:00.000,West Piedmont,Male,426,54,8
104,2020-08-05T00:00:00.000,West Piedmont,Not Reported,4,0,0
105,2020-08-04T00:00:00.000,Alexandria,Female,1478,127,33
106,2020-08-04T00:00:00.000,Alexandria,Male,1381,146,27
107,2020-08-04T00:00:00.000,Alexandria,Not Reported,8,0,0
108,2020-08-04T00:00:00.000,Alleghany,Female,468,14,10
109,2020-08-04T00:00:00.000,Alleghany,Male,396,26,7
110,2020-08-04T00:00:00.000,Alleghany,Not Reported,8,0,0
111,2020-08-04T00:00:00.000,Arlington,Female,1465,194,67
112,2020-08-04T00:00:00.000,Arlington,Male,1503,242,69
113,2020-08-04T00:00:00.000,Arlington,Not Reported,5,0,0
114,2020-08-04T00:00:00.000,Central Shenandoah,Female,1460,106,27
115,2020-08-04T00:00:00.000,Central Shenandoah,Male,1248,101,27
116,2020-08-04T00:00:00.000,Central Shenandoah,Not Reported,1,0,0
117,2020-08-04T00:00:00.000,Central Virginia,Female,605,20,3
118,2020-08-04T00:00:00.000,Central Virginia,Male,546,36,8
119,2020-08-04T00:00:00.000,Central Virginia,Not Reported,4,0,0
120,2020-08-04T00:00:00.000,Chesapeake,Female,1496,115,13
121,2020-08-04T00:00:00.000,Chesapeake,Male,1190,102,17
122,2020-08-04T00:00:00.000,Chesapeake,Not Reported,3,0,0
123,2020-08-04T00:00:00.000,Chesterfield,Female,2202,121,46
124,2020-08-04T00:00:00.000,Chesterfield,Male,2146,131,52
125,2020-08-04T00:00:00.000,Chesterfield,Not Reported,112,0,2
126,2020-08-04T00:00:00.000,Chickahominy,Female,509,64,20
127,2020-08-04T00:00:00.000,Chickahominy,Male,415,66,24
128,2020-08-04T00:00:00.000,Chickahominy,Not Reported,5,0,0
129,2020-08-04T00:00:00.000,Crater,Female,1025,114,36
130,2020-08-04T00:00:00.000,Crater,Male,1167,98,29
131,2020-08-04T00:00:00.000,Crater,Not Reported,23,1,0
132,2020-08-04T00:00:00.000,Cumberland Plateau,Female,151,9,0
133,2020-08-04T00:00:00.000,Cumberland Plateau,Male,126,13,1
134,2020-08-04T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
135,2020-08-04T00:00:00.000,Eastern Shore,Female,689,66,24
136,2020-08-04T00:00:00.000,Eastern Shore,Male,679,60,20
137,2020-08-04T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-08-04T00:00:00.000,Fairfax,Female,8206,817,264
139,2020-08-04T00:00:00.000,Fairfax,Male,7834,1109,275
140,2020-08-04T00:00:00.000,Fairfax,Not Reported,87,1,1
141,2020-08-04T00:00:00.000,Hampton,Female,616,17,4
142,2020-08-04T00:00:00.000,Hampton,Male,484,32,3
143,2020-08-04T00:00:00.000,Hampton,Not Reported,3,0,0
144,2020-08-04T00:00:00.000,Henrico,Female,1936,155,97
145,2020-08-04T00:00:00.000,Henrico,Male,1733,166,85
146,2020-08-04T00:00:00.000,Henrico,Not Reported,21,0,0
147,2020-08-04T00:00:00.000,Lenowisco,Female,145,15,1
148,2020-08-04T00:00:00.000,Lenowisco,Male,134,17,6
149,2020-08-04T00:00:00.000,Lenowisco,Not Reported,0,0,0
150,2020-08-04T00:00:00.000,Lord Fairfax,Female,1321,102,47
151,2020-08-04T00:00:00.000,Lord Fairfax,Male,1176,115,38
152,2020-08-04T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
153,2020-08-04T00:00:00.000,Loudoun,Female,2542,149,71
154,2020-08-04T00:00:00.000,Loudoun,Male,2525,190,42
155,2020-08-04T00:00:00.000,Loudoun,Not Reported,26,0,0
156,2020-08-04T00:00:00.000,Mount Rogers,Female,673,40,17
157,2020-08-04T00:00:00.000,Mount Rogers,Male,599,81,34
158,2020-08-04T00:00:00.000,Mount Rogers,Not Reported,4,0,0
159,2020-08-04T00:00:00.000,New River,Female,210,9,2
160,2020-08-04T00:00:00.000,New River,Male,249,23,5
161,2020-08-04T00:00:00.000,New River,Not Reported,4,0,0
162,2020-08-04T00:00:00.000,Norfolk,Female,1808,91,12
163,2020-08-04T00:00:00.000,Norfolk,Male,1615,87,14
164,2020-08-04T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-08-04T00:00:00.000,Peninsula,Female,1470,80,25
166,2020-08-04T00:00:00.000,Peninsula,Male,1292,85,18
167,2020-08-04T00:00:00.000,Peninsula,Not Reported,14,0,0
168,2020-08-04T00:00:00.000,Piedmont,Female,426,49,7
169,2020-08-04T00:00:00.000,Piedmont,Male,951,68,22
170,2020-08-04T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-08-04T00:00:00.000,Pittsylvania-Danville,Female,421,42,7
172,2020-08-04T00:00:00.000,Pittsylvania-Danville,Male,301,24,2
173,2020-08-04T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
174,2020-08-04T00:00:00.000,Portsmouth,Female,882,72,12
175,2020-08-04T00:00:00.000,Portsmouth,Male,746,57,12
176,2020-08-04T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-08-04T00:00:00.000,Prince William,Female,5623,420,86
178,2020-08-04T00:00:00.000,Prince William,Male,5508,535,114
179,2020-08-04T00:00:00.000,Prince William,Not Reported,74,1,0
180,2020-08-04T00:00:00.000,Rappahannock,Female,1774,135,21
181,2020-08-04T00:00:00.000,Rappahannock,Male,1573,157,31
182,2020-08-04T00:00:00.000,Rappahannock,Not Reported,9,1,0
183,2020-08-04T00:00:00.000,Rappahannock Rapidan,Female,944,54,10
184,2020-08-04T00:00:00.000,Rappahannock Rapidan,Male,915,79,16
185,2020-08-04T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
186,2020-08-04T00:00:00.000,Richmond,Female,1503,134,12
187,2020-08-04T00:00:00.000,Richmond,Male,1469,146,25
188,2020-08-04T00:00:00.000,Richmond,Not Reported,43,2,2
189,2020-08-04T00:00:00.000,Roanoke,Female,477,10,9
190,2020-08-04T00:00:00.000,Roanoke,Male,421,11,5
191,2020-08-04T00:00:00.000,Roanoke,Not Reported,15,0,0
192,2020-08-04T00:00:00.000,Southside,Female,346,31,20
193,2020-08-04T00:00:00.000,Southside,Male,316,34,15
194,2020-08-04T00:00:00.000,Southside,Not Reported,4,0,0
195,2020-08-04T00:00:00.000,Thomas Jefferson,Female,971,71,22
196,2020-08-04T00:00:00.000,Thomas Jefferson,Male,851,66,17
197,2020-08-04T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
198,2020-08-04T00:00:00.000,Three Rivers,Female,352,40,9
199,2020-08-04T00:00:00.000,Three Rivers,Male,629,29,6
200,2020-08-04T00:00:00.000,Three Rivers,Not Reported,21,0,0
201,2020-08-04T00:00:00.000,Virginia Beach,Female,2448,106,22
202,2020-08-04T00:00:00.000,Virginia Beach,Male,2067,109,27
203,2020-08-04T00:00:00.000,Virginia Beach,Not Reported,14,0,0
204,2020-08-04T00:00:00.000,Western Tidewater,Female,1041,60,35
205,2020-08-04T00:00:00.000,Western Tidewater,Male,859,72,42
206,2020-08-04T00:00:00.000,Western Tidewater,Not Reported,1,0,0
207,2020-08-04T00:00:00.000,West Piedmont,Female,552,63,5
208,2020-08-04T00:00:00.000,West Piedmont,Male,422,54,8
209,2020-08-04T00:00:00.000,West Piedmont,Not Reported,4,0,0
210,2020-08-03T00:00:00.000,Alexandria,Female,1466,125,32
211,2020-08-03T00:00:00.000,Alexandria,Male,1370,144,27
212,2020-08-03T00:00:00.000,Alexandria,Not Reported,8,0,0
213,2020-08-03T00:00:00.000,Alleghany,Female,467,14,12
214,2020-08-03T00:00:00.000,Alleghany,Male,396,25,8
215,2020-08-03T00:00:00.000,Alleghany,Not Reported,8,0,0
216,2020-08-03T00:00:00.000,Arlington,Female,1451,194,67
217,2020-08-03T00:00:00.000,Arlington,Male,1489,242,69
218,2020-08-03T00:00:00.000,Arlington,Not Reported,5,0,0
219,2020-08-03T00:00:00.000,Central Shenandoah,Female,1445,105,26
220,2020-08-03T00:00:00.000,Central Shenandoah,Male,1235,101,27
221,2020-08-03T00:00:00.000,Central Shenandoah,Not Reported,1,0,0
222,2020-08-03T00:00:00.000,Central Virginia,Female,586,20,3
223,2020-08-03T00:00:00.000,Central Virginia,Male,532,36,7
224,2020-08-03T00:00:00.000,Central Virginia,Not Reported,4,0,0
225,2020-08-03T00:00:00.000,Chesapeake,Female,1456,111,13
226,2020-08-03T00:00:00.000,Chesapeake,Male,1158,102,16
227,2020-08-03T00:00:00.000,Chesapeake,Not Reported,3,0,0
228,2020-08-03T00:00:00.000,Chesterfield,Female,2173,120,46
229,2020-08-03T00:00:00.000,Chesterfield,Male,2127,125,52
230,2020-08-03T00:00:00.000,Chesterfield,Not Reported,110,0,2
231,2020-08-03T00:00:00.000,Chickahominy,Female,500,64,20
232,2020-08-03T00:00:00.000,Chickahominy,Male,412,65,24
233,2020-08-03T00:00:00.000,Chickahominy,Not Reported,5,0,0
234,2020-08-03T00:00:00.000,Crater,Female,1017,110,34
235,2020-08-03T00:00:00.000,Crater,Male,1162,98,28
236,2020-08-03T00:00:00.000,Crater,Not Reported,23,1,0
237,2020-08-03T00:00:00.000,Cumberland Plateau,Female,145,8,0
238,2020-08-03T00:00:00.000,Cumberland Plateau,Male,124,13,1
239,2020-08-03T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
240,2020-08-03T00:00:00.000,Eastern Shore,Female,688,64,23
241,2020-08-03T00:00:00.000,Eastern Shore,Male,677,59,20
242,2020-08-03T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-08-03T00:00:00.000,Fairfax,Female,8175,816,262
244,2020-08-03T00:00:00.000,Fairfax,Male,7786,1107,273
245,2020-08-03T00:00:00.000,Fairfax,Not Reported,87,1,1
246,2020-08-03T00:00:00.000,Hampton,Female,600,17,2
247,2020-08-03T00:00:00.000,Hampton,Male,467,32,3
248,2020-08-03T00:00:00.000,Hampton,Not Reported,3,0,0
249,2020-08-03T00:00:00.000,Henrico,Female,1916,152,97
250,2020-08-03T00:00:00.000,Henrico,Male,1718,165,85
251,2020-08-03T00:00:00.000,Henrico,Not Reported,20,0,0
252,2020-08-03T00:00:00.000,Lenowisco,Female,137,15,1
253,2020-08-03T00:00:00.000,Lenowisco,Male,130,17,6
254,2020-08-03T00:00:00.000,Lenowisco,Not Reported,0,0,0
255,2020-08-03T00:00:00.000,Lord Fairfax,Female,1315,102,47
256,2020-08-03T00:00:00.000,Lord Fairfax,Male,1170,114,38
257,2020-08-03T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
258,2020-08-03T00:00:00.000,Loudoun,Female,2527,149,70
259,2020-08-03T00:00:00.000,Loudoun,Male,2505,190,42
260,2020-08-03T00:00:00.000,Loudoun,Not Reported,27,0,0
261,2020-08-03T00:00:00.000,Mount Rogers,Female,669,39,17
262,2020-08-03T00:00:00.000,Mount Rogers,Male,597,80,33
263,2020-08-03T00:00:00.000,Mount Rogers,Not Reported,4,0,0
264,2020-08-03T00:00:00.000,New River,Female,204,9,2
265,2020-08-03T00:00:00.000,New River,Male,244,23,5
266,2020-08-03T00:00:00.000,New River,Not Reported,4,0,0
267,2020-08-03T00:00:00.000,Norfolk,Female,1765,86,12
268,2020-08-03T00:00:00.000,Norfolk,Male,1578,87,14
269,2020-08-03T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-08-03T00:00:00.000,Peninsula,Female,1435,78,25
271,2020-08-03T00:00:00.000,Peninsula,Male,1257,83,16
272,2020-08-03T00:00:00.000,Peninsula,Not Reported,12,0,0
273,2020-08-03T00:00:00.000,Piedmont,Female,421,49,7
274,2020-08-03T00:00:00.000,Piedmont,Male,948,67,20
275,2020-08-03T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-08-03T00:00:00.000,Pittsylvania-Danville,Female,417,41,7
277,2020-08-03T00:00:00.000,Pittsylvania-Danville,Male,297,24,2
278,2020-08-03T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
279,2020-08-03T00:00:00.000,Portsmouth,Female,828,70,12
280,2020-08-03T00:00:00.000,Portsmouth,Male,709,55,12
281,2020-08-03T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-08-03T00:00:00.000,Prince William,Female,5580,420,86
283,2020-08-03T00:00:00.000,Prince William,Male,5447,534,114
284,2020-08-03T00:00:00.000,Prince William,Not Reported,73,1,0
285,2020-08-03T00:00:00.000,Rappahannock,Female,1757,133,21
286,2020-08-03T00:00:00.000,Rappahannock,Male,1555,155,30
287,2020-08-03T00:00:00.000,Rappahannock,Not Reported,11,1,0
288,2020-08-03T00:00:00.000,Rappahannock Rapidan,Female,938,53,10
289,2020-08-03T00:00:00.000,Rappahannock Rapidan,Male,910,79,16
290,2020-08-03T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
291,2020-08-03T00:00:00.000,Richmond,Female,1489,134,12
292,2020-08-03T00:00:00.000,Richmond,Male,1460,147,25
293,2020-08-03T00:00:00.000,Richmond,Not Reported,43,2,2
294,2020-08-03T00:00:00.000,Roanoke,Female,475,9,7
295,2020-08-03T00:00:00.000,Roanoke,Male,419,10,4
296,2020-08-03T00:00:00.000,Roanoke,Not Reported,15,0,0
297,2020-08-03T00:00:00.000,Southside,Female,345,31,19
298,2020-08-03T00:00:00.000,Southside,Male,313,34,15
299,2020-08-03T00:00:00.000,Southside,Not Reported,4,0,0
300,2020-08-03T00:00:00.000,Thomas Jefferson,Female,955,71,21
301,2020-08-03T00:00:00.000,Thomas Jefferson,Male,836,66,16
302,2020-08-03T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
303,2020-08-03T00:00:00.000,Three Rivers,Female,346,39,9
304,2020-08-03T00:00:00.000,Three Rivers,Male,625,29,6
305,2020-08-03T00:00:00.000,Three Rivers,Not Reported,21,0,0
306,2020-08-03T00:00:00.000,Virginia Beach,Female,2395,102,22
307,2020-08-03T00:00:00.000,Virginia Beach,Male,2018,106,25
308,2020-08-03T00:00:00.000,Virginia Beach,Not Reported,14,0,0
309,2020-08-03T00:00:00.000,Western Tidewater,Female,1010,60,35
310,2020-08-03T00:00:00.000,Western Tidewater,Male,842,72,42
311,2020-08-03T00:00:00.000,Western Tidewater,Not Reported,1,0,0
312,2020-08-03T00:00:00.000,West Piedmont,Female,540,62,5
313,2020-08-03T00:00:00.000,West Piedmont,Male,413,54,8
314,2020-08-03T00:00:00.000,West Piedmont,Not Reported,4,0,0
315,2020-08-02T00:00:00.000,Alexandria,Female,1451,125,32
316,2020-08-02T00:00:00.000,Alexandria,Male,1361,143,27
317,2020-08-02T00:00:00.000,Alexandria,Not Reported,8,0,0
318,2020-08-02T00:00:00.000,Alleghany,Female,459,14,12
319,2020-08-02T00:00:00.000,Alleghany,Male,390,25,8
320,2020-08-02T00:00:00.000,Alleghany,Not Reported,8,0,0
321,2020-08-02T00:00:00.000,Arlington,Female,1440,194,67
322,2020-08-02T00:00:00.000,Arlington,Male,1480,241,69
323,2020-08-02T00:00:00.000,Arlington,Not Reported,5,0,0
324,2020-08-02T00:00:00.000,Central Shenandoah,Female,1437,105,26
325,2020-08-02T00:00:00.000,Central Shenandoah,Male,1226,101,27
326,2020-08-02T00:00:00.000,Central Shenandoah,Not Reported,1,0,0
327,2020-08-02T00:00:00.000,Central Virginia,Female,571,16,3
328,2020-08-02T00:00:00.000,Central Virginia,Male,518,28,7
329,2020-08-02T00:00:00.000,Central Virginia,Not Reported,4,0,0
330,2020-08-02T00:00:00.000,Chesapeake,Female,1421,110,13
331,2020-08-02T00:00:00.000,Chesapeake,Male,1114,96,16
332,2020-08-02T00:00:00.000,Chesapeake,Not Reported,3,0,0
333,2020-08-02T00:00:00.000,Chesterfield,Female,2131,119,46
334,2020-08-02T00:00:00.000,Chesterfield,Male,2099,124,52
335,2020-08-02T00:00:00.000,Chesterfield,Not Reported,101,0,2
336,2020-08-02T00:00:00.000,Chickahominy,Female,497,64,20
337,2020-08-02T00:00:00.000,Chickahominy,Male,407,65,24
338,2020-08-02T00:00:00.000,Chickahominy,Not Reported,4,0,0
339,2020-08-02T00:00:00.000,Crater,Female,994,109,34
340,2020-08-02T00:00:00.000,Crater,Male,1140,96,27
341,2020-08-02T00:00:00.000,Crater,Not Reported,23,1,0
342,2020-08-02T00:00:00.000,Cumberland Plateau,Female,135,7,0
343,2020-08-02T00:00:00.000,Cumberland Plateau,Male,117,12,1
344,2020-08-02T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
345,2020-08-02T00:00:00.000,Eastern Shore,Female,687,64,23
346,2020-08-02T00:00:00.000,Eastern Shore,Male,675,59,20
347,2020-08-02T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-08-02T00:00:00.000,Fairfax,Female,8103,816,262
349,2020-08-02T00:00:00.000,Fairfax,Male,7718,1106,273
350,2020-08-02T00:00:00.000,Fairfax,Not Reported,87,1,1
351,2020-08-02T00:00:00.000,Hampton,Female,588,17,2
352,2020-08-02T00:00:00.000,Hampton,Male,457,32,3
353,2020-08-02T00:00:00.000,Hampton,Not Reported,3,0,0
354,2020-08-02T00:00:00.000,Henrico,Female,1889,149,97
355,2020-08-02T00:00:00.000,Henrico,Male,1701,163,85
356,2020-08-02T00:00:00.000,Henrico,Not Reported,19,0,0
357,2020-08-02T00:00:00.000,Lenowisco,Female,126,15,1
358,2020-08-02T00:00:00.000,Lenowisco,Male,120,17,6
359,2020-08-02T00:00:00.000,Lenowisco,Not Reported,0,0,0
360,2020-08-02T00:00:00.000,Lord Fairfax,Female,1311,102,47
361,2020-08-02T00:00:00.000,Lord Fairfax,Male,1165,114,39
362,2020-08-02T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
363,2020-08-02T00:00:00.000,Loudoun,Female,2517,148,70
364,2020-08-02T00:00:00.000,Loudoun,Male,2490,188,42
365,2020-08-02T00:00:00.000,Loudoun,Not Reported,27,0,0
366,2020-08-02T00:00:00.000,Mount Rogers,Female,655,38,17
367,2020-08-02T00:00:00.000,Mount Rogers,Male,589,79,33
368,2020-08-02T00:00:00.000,Mount Rogers,Not Reported,4,0,0
369,2020-08-02T00:00:00.000,New River,Female,201,9,2
370,2020-08-02T00:00:00.000,New River,Male,234,21,5
371,2020-08-02T00:00:00.000,New River,Not Reported,5,0,0
372,2020-08-02T00:00:00.000,Norfolk,Female,1703,85,12
373,2020-08-02T00:00:00.000,Norfolk,Male,1505,87,14
374,2020-08-02T00:00:00.000,Norfolk,Not Reported,2,0,0
375,2020-08-02T00:00:00.000,Peninsula,Female,1408,78,25
376,2020-08-02T00:00:00.000,Peninsula,Male,1225,83,16
377,2020-08-02T00:00:00.000,Peninsula,Not Reported,12,0,0
378,2020-08-02T00:00:00.000,Piedmont,Female,421,49,7
379,2020-08-02T00:00:00.000,Piedmont,Male,942,67,20
380,2020-08-02T00:00:00.000,Piedmont,Not Reported,5,0,0
381,2020-08-02T00:00:00.000,Pittsylvania-Danville,Female,399,40,7
382,2020-08-02T00:00:00.000,Pittsylvania-Danville,Male,280,23,2
383,2020-08-02T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
384,2020-08-02T00:00:00.000,Portsmouth,Female,828,70,12
385,2020-08-02T00:00:00.000,Portsmouth,Male,708,55,12
386,2020-08-02T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-08-02T00:00:00.000,Prince William,Female,5524,420,86
388,2020-08-02T00:00:00.000,Prince William,Male,5415,530,113
389,2020-08-02T00:00:00.000,Prince William,Not Reported,77,1,0
390,2020-08-02T00:00:00.000,Rappahannock,Female,1733,133,22
391,2020-08-02T00:00:00.000,Rappahannock,Male,1528,154,30
392,2020-08-02T00:00:00.000,Rappahannock,Not Reported,10,1,0
393,2020-08-02T00:00:00.000,Rappahannock Rapidan,Female,931,53,10
394,2020-08-02T00:00:00.000,Rappahannock Rapidan,Male,903,79,16
395,2020-08-02T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
396,2020-08-02T00:00:00.000,Richmond,Female,1466,131,12
397,2020-08-02T00:00:00.000,Richmond,Male,1439,145,25
398,2020-08-02T00:00:00.000,Richmond,Not Reported,41,2,2
399,2020-08-02T00:00:00.000,Roanoke,Female,470,8,7
400,2020-08-02T00:00:00.000,Roanoke,Male,418,10,4
401,2020-08-02T00:00:00.000,Roanoke,Not Reported,15,0,0
402,2020-08-02T00:00:00.000,Southside,Female,339,31,19
403,2020-08-02T00:00:00.000,Southside,Male,307,34,15
404,2020-08-02T00:00:00.000,Southside,Not Reported,4,0,0
405,2020-08-02T00:00:00.000,Thomas Jefferson,Female,930,71,21
406,2020-08-02T00:00:00.000,Thomas Jefferson,Male,817,65,16
