,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
52,2020-07-30T00:00:00.000,Chesapeake,20-29,482,5,0
53,2020-07-30T00:00:00.000,Chesapeake,30-39,476,14,0
54,2020-07-30T00:00:00.000,Chesapeake,40-49,368,32,1
55,2020-07-30T00:00:00.000,Chesapeake,50-59,320,38,1
56,2020-07-30T00:00:00.000,Chesapeake,60-69,227,36,5
57,2020-07-30T00:00:00.000,Chesapeake,70-79,125,38,4
58,2020-07-30T00:00:00.000,Chesapeake,80+,109,33,16
59,2020-07-30T00:00:00.000,Chesapeake,Missing,45,1,0
60,2020-07-30T00:00:00.000,Chesterfield,0-9,158,2,0
61,2020-07-30T00:00:00.000,Chesterfield,10-19,393,0,0
62,2020-07-30T00:00:00.000,Chesterfield,20-29,750,10,0
63,2020-07-30T00:00:00.000,Chesterfield,30-39,811,15,1
64,2020-07-30T00:00:00.000,Chesterfield,40-49,721,31,3
65,2020-07-30T00:00:00.000,Chesterfield,50-59,555,50,5
66,2020-07-30T00:00:00.000,Chesterfield,60-69,358,62,17
67,2020-07-30T00:00:00.000,Chesterfield,70-79,156,34,22
68,2020-07-30T00:00:00.000,Chesterfield,80+,164,36,48
69,2020-07-30T00:00:00.000,Chesterfield,Missing,108,1,0
70,2020-07-30T00:00:00.000,Chickahominy,0-9,22,0,0
71,2020-07-30T00:00:00.000,Chickahominy,10-19,67,0,0
72,2020-07-30T00:00:00.000,Chickahominy,20-29,142,2,0
73,2020-07-30T00:00:00.000,Chickahominy,30-39,120,3,0
74,2020-07-30T00:00:00.000,Chickahominy,40-49,114,14,1
75,2020-07-30T00:00:00.000,Chickahominy,50-59,153,23,1
76,2020-07-30T00:00:00.000,Chickahominy,60-69,98,22,6
77,2020-07-30T00:00:00.000,Chickahominy,70-79,75,24,7
78,2020-07-30T00:00:00.000,Chickahominy,80+,86,36,26
79,2020-07-30T00:00:00.000,Chickahominy,Missing,15,0,0
80,2020-07-30T00:00:00.000,Crater,0-9,40,1,0
81,2020-07-30T00:00:00.000,Crater,10-19,93,0,0
82,2020-07-30T00:00:00.000,Crater,20-29,325,9,0
83,2020-07-30T00:00:00.000,Crater,30-39,361,9,0
84,2020-07-30T00:00:00.000,Crater,40-49,297,19,1
85,2020-07-30T00:00:00.000,Crater,50-59,349,36,3
86,2020-07-30T00:00:00.000,Crater,60-69,295,56,18
87,2020-07-30T00:00:00.000,Crater,70-79,178,43,18
88,2020-07-30T00:00:00.000,Crater,80+,134,30,15
89,2020-07-30T00:00:00.000,Crater,Missing,20,0,0
90,2020-07-30T00:00:00.000,Cumberland Plateau,0-9,7,0,0
91,2020-07-30T00:00:00.000,Cumberland Plateau,10-19,37,1,0
92,2020-07-30T00:00:00.000,Cumberland Plateau,20-29,36,0,0
93,2020-07-30T00:00:00.000,Cumberland Plateau,30-39,34,2,0
94,2020-07-30T00:00:00.000,Cumberland Plateau,40-49,34,2,0
95,2020-07-30T00:00:00.000,Cumberland Plateau,50-59,38,3,0
96,2020-07-30T00:00:00.000,Cumberland Plateau,60-69,21,3,0
97,2020-07-30T00:00:00.000,Cumberland Plateau,70-79,17,2,0
98,2020-07-30T00:00:00.000,Cumberland Plateau,80+,7,3,1
99,2020-07-30T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-07-30T00:00:00.000,Eastern Shore,0-9,22,2,0
101,2020-07-30T00:00:00.000,Eastern Shore,10-19,67,1,0
102,2020-07-30T00:00:00.000,Eastern Shore,20-29,203,6,0
103,2020-07-30T00:00:00.000,Eastern Shore,30-39,244,10,0
104,2020-07-30T00:00:00.000,Eastern Shore,40-49,258,13,2
105,2020-07-30T00:00:00.000,Eastern Shore,50-59,281,20,5
106,2020-07-30T00:00:00.000,Eastern Shore,60-69,183,30,8
107,2020-07-30T00:00:00.000,Eastern Shore,70-79,52,18,9
108,2020-07-30T00:00:00.000,Eastern Shore,80+,50,22,19
109,2020-07-30T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-07-30T00:00:00.000,Fairfax,0-9,538,21,0
111,2020-07-30T00:00:00.000,Fairfax,10-19,1031,32,0
112,2020-07-30T00:00:00.000,Fairfax,20-29,2603,96,3
113,2020-07-30T00:00:00.000,Fairfax,30-39,3006,203,6
114,2020-07-30T00:00:00.000,Fairfax,40-49,2879,291,10
115,2020-07-30T00:00:00.000,Fairfax,50-59,2441,332,33
116,2020-07-30T00:00:00.000,Fairfax,60-69,1545,345,65
117,2020-07-30T00:00:00.000,Fairfax,70-79,718,249,117
118,2020-07-30T00:00:00.000,Fairfax,80+,834,318,298
119,2020-07-30T00:00:00.000,Fairfax,Missing,153,5,0
120,2020-07-30T00:00:00.000,Hampton,0-9,25,0,0
121,2020-07-30T00:00:00.000,Hampton,10-19,62,0,0
122,2020-07-30T00:00:00.000,Hampton,20-29,261,3,0
123,2020-07-30T00:00:00.000,Hampton,30-39,176,3,0
124,2020-07-30T00:00:00.000,Hampton,40-49,143,6,0
125,2020-07-30T00:00:00.000,Hampton,50-59,129,11,1
126,2020-07-30T00:00:00.000,Hampton,60-69,87,11,3
127,2020-07-30T00:00:00.000,Hampton,70-79,47,12,0
128,2020-07-30T00:00:00.000,Hampton,80+,21,3,1
129,2020-07-30T00:00:00.000,Hampton,Missing,22,0,0
130,2020-07-30T00:00:00.000,Henrico,0-9,131,4,0
131,2020-07-30T00:00:00.000,Henrico,10-19,262,4,0
132,2020-07-30T00:00:00.000,Henrico,20-29,559,17,0
133,2020-07-30T00:00:00.000,Henrico,30-39,629,19,0
134,2020-07-30T00:00:00.000,Henrico,40-49,523,32,2
135,2020-07-30T00:00:00.000,Henrico,50-59,451,50,9
136,2020-07-30T00:00:00.000,Henrico,60-69,340,57,34
137,2020-07-30T00:00:00.000,Henrico,70-79,238,51,43
138,2020-07-30T00:00:00.000,Henrico,80+,338,73,89
139,2020-07-30T00:00:00.000,Henrico,Missing,38,1,1
140,2020-07-30T00:00:00.000,Lenowisco,0-9,12,0,0
141,2020-07-30T00:00:00.000,Lenowisco,10-19,18,0,0
142,2020-07-30T00:00:00.000,Lenowisco,20-29,31,0,0
143,2020-07-30T00:00:00.000,Lenowisco,30-39,30,1,1
144,2020-07-30T00:00:00.000,Lenowisco,40-49,28,4,0
145,2020-07-30T00:00:00.000,Lenowisco,50-59,39,6,1
146,2020-07-30T00:00:00.000,Lenowisco,60-69,29,5,2
147,2020-07-30T00:00:00.000,Lenowisco,70-79,20,10,2
148,2020-07-30T00:00:00.000,Lenowisco,80+,11,3,0
149,2020-07-30T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-07-30T00:00:00.000,Lord Fairfax,0-9,76,2,0
151,2020-07-30T00:00:00.000,Lord Fairfax,10-19,185,3,0
152,2020-07-30T00:00:00.000,Lord Fairfax,20-29,413,6,0
153,2020-07-30T00:00:00.000,Lord Fairfax,30-39,399,11,1
154,2020-07-30T00:00:00.000,Lord Fairfax,40-49,378,19,1
155,2020-07-30T00:00:00.000,Lord Fairfax,50-59,389,32,3
156,2020-07-30T00:00:00.000,Lord Fairfax,60-69,261,52,14
157,2020-07-30T00:00:00.000,Lord Fairfax,70-79,164,45,18
158,2020-07-30T00:00:00.000,Lord Fairfax,80+,179,43,45
159,2020-07-30T00:00:00.000,Lord Fairfax,Missing,2,0,0
160,2020-07-30T00:00:00.000,Loudoun,0-9,182,4,0
161,2020-07-30T00:00:00.000,Loudoun,10-19,693,1,0
162,2020-07-30T00:00:00.000,Loudoun,20-29,840,10,0
163,2020-07-30T00:00:00.000,Loudoun,30-39,852,31,0
164,2020-07-30T00:00:00.000,Loudoun,40-49,932,59,1
165,2020-07-30T00:00:00.000,Loudoun,50-59,754,65,4
166,2020-07-30T00:00:00.000,Loudoun,60-69,285,55,7
167,2020-07-30T00:00:00.000,Loudoun,70-79,161,51,18
168,2020-07-30T00:00:00.000,Loudoun,80+,221,55,78
169,2020-07-30T00:00:00.000,Loudoun,Missing,65,0,1
170,2020-07-30T00:00:00.000,Mount Rogers,0-9,51,1,0
171,2020-07-30T00:00:00.000,Mount Rogers,10-19,97,0,0
172,2020-07-30T00:00:00.000,Mount Rogers,20-29,189,0,0
173,2020-07-30T00:00:00.000,Mount Rogers,30-39,176,5,0
174,2020-07-30T00:00:00.000,Mount Rogers,40-49,166,5,2
175,2020-07-30T00:00:00.000,Mount Rogers,50-59,166,11,2
176,2020-07-30T00:00:00.000,Mount Rogers,60-69,141,20,2
177,2020-07-30T00:00:00.000,Mount Rogers,70-79,102,35,13
178,2020-07-30T00:00:00.000,Mount Rogers,80+,91,35,23
179,2020-07-30T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-07-30T00:00:00.000,New River,0-9,12,0,0
181,2020-07-30T00:00:00.000,New River,10-19,45,0,0
182,2020-07-30T00:00:00.000,New River,20-29,116,0,0
183,2020-07-30T00:00:00.000,New River,30-39,50,2,0
184,2020-07-30T00:00:00.000,New River,40-49,60,3,0
185,2020-07-30T00:00:00.000,New River,50-59,56,5,0
186,2020-07-30T00:00:00.000,New River,60-69,33,5,0
187,2020-07-30T00:00:00.000,New River,70-79,26,9,4
188,2020-07-30T00:00:00.000,New River,80+,15,5,3
189,2020-07-30T00:00:00.000,New River,Missing,2,0,0
190,2020-07-30T00:00:00.000,Norfolk,0-9,105,2,0
191,2020-07-30T00:00:00.000,Norfolk,10-19,184,1,0
192,2020-07-30T00:00:00.000,Norfolk,20-29,976,10,0
193,2020-07-30T00:00:00.000,Norfolk,30-39,586,18,1
194,2020-07-30T00:00:00.000,Norfolk,40-49,380,17,1
195,2020-07-30T00:00:00.000,Norfolk,50-59,334,27,4
196,2020-07-30T00:00:00.000,Norfolk,60-69,298,43,4
197,2020-07-30T00:00:00.000,Norfolk,70-79,113,31,6
198,2020-07-30T00:00:00.000,Norfolk,80+,68,15,6
199,2020-07-30T00:00:00.000,Norfolk,Missing,36,1,0
200,2020-07-30T00:00:00.000,Peninsula,0-9,91,0,0
201,2020-07-30T00:00:00.000,Peninsula,10-19,148,1,0
202,2020-07-30T00:00:00.000,Peninsula,20-29,670,1,0
203,2020-07-30T00:00:00.000,Peninsula,30-39,453,13,2
204,2020-07-30T00:00:00.000,Peninsula,40-49,364,14,1
205,2020-07-30T00:00:00.000,Peninsula,50-59,298,24,3
206,2020-07-30T00:00:00.000,Peninsula,60-69,226,34,4
207,2020-07-30T00:00:00.000,Peninsula,70-79,139,41,12
208,2020-07-30T00:00:00.000,Peninsula,80+,86,30,19
209,2020-07-30T00:00:00.000,Peninsula,Missing,34,0,0
210,2020-07-30T00:00:00.000,Piedmont,0-9,26,0,0
211,2020-07-30T00:00:00.000,Piedmont,10-19,42,0,0
212,2020-07-30T00:00:00.000,Piedmont,20-29,221,2,0
213,2020-07-30T00:00:00.000,Piedmont,30-39,255,5,0
214,2020-07-30T00:00:00.000,Piedmont,40-49,228,12,0
215,2020-07-30T00:00:00.000,Piedmont,50-59,217,25,1
216,2020-07-30T00:00:00.000,Piedmont,60-69,164,23,3
217,2020-07-30T00:00:00.000,Piedmont,70-79,85,26,6
218,2020-07-30T00:00:00.000,Piedmont,80+,61,23,15
219,2020-07-30T00:00:00.000,Piedmont,Missing,1,0,0
220,2020-07-30T00:00:00.000,Pittsylvania-Danville,0-9,19,0,0
221,2020-07-30T00:00:00.000,Pittsylvania-Danville,10-19,41,0,0
222,2020-07-30T00:00:00.000,Pittsylvania-Danville,20-29,75,0,0
223,2020-07-30T00:00:00.000,Pittsylvania-Danville,30-39,81,1,0
224,2020-07-30T00:00:00.000,Pittsylvania-Danville,40-49,109,8,1
225,2020-07-30T00:00:00.000,Pittsylvania-Danville,50-59,116,17,0
226,2020-07-30T00:00:00.000,Pittsylvania-Danville,60-69,77,11,1
227,2020-07-30T00:00:00.000,Pittsylvania-Danville,70-79,38,13,1
228,2020-07-30T00:00:00.000,Pittsylvania-Danville,80+,44,10,4
229,2020-07-30T00:00:00.000,Pittsylvania-Danville,Missing,0,0,0
230,2020-07-30T00:00:00.000,Portsmouth,0-9,42,3,0
231,2020-07-30T00:00:00.000,Portsmouth,10-19,119,0,0
232,2020-07-30T00:00:00.000,Portsmouth,20-29,323,11,0
233,2020-07-30T00:00:00.000,Portsmouth,30-39,275,13,1
234,2020-07-30T00:00:00.000,Portsmouth,40-49,214,13,0
235,2020-07-30T00:00:00.000,Portsmouth,50-59,187,28,2
236,2020-07-30T00:00:00.000,Portsmouth,60-69,138,26,7
237,2020-07-30T00:00:00.000,Portsmouth,70-79,72,20,6
238,2020-07-30T00:00:00.000,Portsmouth,80+,26,8,6
239,2020-07-30T00:00:00.000,Portsmouth,Missing,21,0,0
240,2020-07-30T00:00:00.000,Prince William,0-9,426,10,0
241,2020-07-30T00:00:00.000,Prince William,10-19,939,8,0
242,2020-07-30T00:00:00.000,Prince William,20-29,1969,56,0
243,2020-07-30T00:00:00.000,Prince William,30-39,2025,101,2
244,2020-07-30T00:00:00.000,Prince William,40-49,2211,176,8
245,2020-07-30T00:00:00.000,Prince William,50-59,1649,207,15
246,2020-07-30T00:00:00.000,Prince William,60-69,875,183,47
247,2020-07-30T00:00:00.000,Prince William,70-79,345,107,50
248,2020-07-30T00:00:00.000,Prince William,80+,260,87,74
249,2020-07-30T00:00:00.000,Prince William,Missing,176,3,0
250,2020-07-30T00:00:00.000,Rappahannock,0-9,138,2,0
251,2020-07-30T00:00:00.000,Rappahannock,10-19,320,3,0
252,2020-07-30T00:00:00.000,Rappahannock,20-29,571,14,0
253,2020-07-30T00:00:00.000,Rappahannock,30-39,590,26,0
254,2020-07-30T00:00:00.000,Rappahannock,40-49,560,48,2
255,2020-07-30T00:00:00.000,Rappahannock,50-59,480,57,4
256,2020-07-30T00:00:00.000,Rappahannock,60-69,253,52,7
257,2020-07-30T00:00:00.000,Rappahannock,70-79,128,41,16
258,2020-07-30T00:00:00.000,Rappahannock,80+,109,40,21
259,2020-07-30T00:00:00.000,Rappahannock,Missing,24,0,0
260,2020-07-30T00:00:00.000,Rappahannock Rapidan,0-9,94,1,0
261,2020-07-30T00:00:00.000,Rappahannock Rapidan,10-19,158,3,0
262,2020-07-30T00:00:00.000,Rappahannock Rapidan,20-29,346,6,0
263,2020-07-30T00:00:00.000,Rappahannock Rapidan,30-39,362,18,1
264,2020-07-30T00:00:00.000,Rappahannock Rapidan,40-49,342,21,2
265,2020-07-30T00:00:00.000,Rappahannock Rapidan,50-59,270,31,2
266,2020-07-30T00:00:00.000,Rappahannock Rapidan,60-69,151,21,4
267,2020-07-30T00:00:00.000,Rappahannock Rapidan,70-79,47,13,8
268,2020-07-30T00:00:00.000,Rappahannock Rapidan,80+,30,17,9
269,2020-07-30T00:00:00.000,Rappahannock Rapidan,Missing,12,0,0
270,2020-07-30T00:00:00.000,Richmond,0-9,121,6,0
271,2020-07-30T00:00:00.000,Richmond,10-19,234,2,0
272,2020-07-30T00:00:00.000,Richmond,20-29,693,17,0
273,2020-07-30T00:00:00.000,Richmond,30-39,614,31,1
274,2020-07-30T00:00:00.000,Richmond,40-49,449,36,4
275,2020-07-30T00:00:00.000,Richmond,50-59,338,57,1
276,2020-07-30T00:00:00.000,Richmond,60-69,243,59,7
277,2020-07-30T00:00:00.000,Richmond,70-79,101,44,16
278,2020-07-30T00:00:00.000,Richmond,80+,41,21,9
279,2020-07-30T00:00:00.000,Richmond,Missing,23,0,0
280,2020-07-30T00:00:00.000,Roanoke,0-9,27,0,0
281,2020-07-30T00:00:00.000,Roanoke,10-19,89,0,0
282,2020-07-30T00:00:00.000,Roanoke,20-29,174,4,0
283,2020-07-30T00:00:00.000,Roanoke,30-39,193,2,0
284,2020-07-30T00:00:00.000,Roanoke,40-49,114,1,0
285,2020-07-30T00:00:00.000,Roanoke,50-59,79,1,0
286,2020-07-30T00:00:00.000,Roanoke,60-69,55,3,0
287,2020-07-30T00:00:00.000,Roanoke,70-79,22,3,1
288,2020-07-30T00:00:00.000,Roanoke,80+,48,4,9
289,2020-07-30T00:00:00.000,Roanoke,Missing,4,0,0
290,2020-07-30T00:00:00.000,Southside,0-9,8,0,0
291,2020-07-30T00:00:00.000,Southside,10-19,22,0,0
292,2020-07-30T00:00:00.000,Southside,20-29,82,2,0
293,2020-07-30T00:00:00.000,Southside,30-39,108,4,0
294,2020-07-30T00:00:00.000,Southside,40-49,86,6,0
295,2020-07-30T00:00:00.000,Southside,50-59,94,12,0
296,2020-07-30T00:00:00.000,Southside,60-69,75,15,5
297,2020-07-30T00:00:00.000,Southside,70-79,70,12,15
298,2020-07-30T00:00:00.000,Southside,80+,85,12,13
299,2020-07-30T00:00:00.000,Southside,Missing,0,0,0
300,2020-07-30T00:00:00.000,Thomas Jefferson,0-9,78,1,0
301,2020-07-30T00:00:00.000,Thomas Jefferson,10-19,129,2,0
302,2020-07-30T00:00:00.000,Thomas Jefferson,20-29,289,2,0
303,2020-07-30T00:00:00.000,Thomas Jefferson,30-39,313,12,0
304,2020-07-30T00:00:00.000,Thomas Jefferson,40-49,251,18,0
305,2020-07-30T00:00:00.000,Thomas Jefferson,50-59,205,16,2
306,2020-07-30T00:00:00.000,Thomas Jefferson,60-69,153,29,4
307,2020-07-30T00:00:00.000,Thomas Jefferson,70-79,121,24,5
308,2020-07-30T00:00:00.000,Thomas Jefferson,80+,144,31,20
309,2020-07-30T00:00:00.000,Thomas Jefferson,Missing,2,0,0
310,2020-07-30T00:00:00.000,Three Rivers,0-9,15,1,0
311,2020-07-30T00:00:00.000,Three Rivers,10-19,53,0,0
312,2020-07-30T00:00:00.000,Three Rivers,20-29,168,4,0
313,2020-07-30T00:00:00.000,Three Rivers,30-39,196,5,0
314,2020-07-30T00:00:00.000,Three Rivers,40-49,181,12,2
315,2020-07-30T00:00:00.000,Three Rivers,50-59,142,11,0
316,2020-07-30T00:00:00.000,Three Rivers,60-69,105,15,1
317,2020-07-30T00:00:00.000,Three Rivers,70-79,55,10,6
318,2020-07-30T00:00:00.000,Three Rivers,80+,42,8,6
319,2020-07-30T00:00:00.000,Three Rivers,Missing,7,0,0
320,2020-07-30T00:00:00.000,Virginia Beach,0-9,117,0,0
321,2020-07-30T00:00:00.000,Virginia Beach,10-19,262,0,0
322,2020-07-30T00:00:00.000,Virginia Beach,20-29,1067,10,0
323,2020-07-30T00:00:00.000,Virginia Beach,30-39,782,15,0
324,2020-07-30T00:00:00.000,Virginia Beach,40-49,526,22,1
325,2020-07-30T00:00:00.000,Virginia Beach,50-59,461,22,1
326,2020-07-30T00:00:00.000,Virginia Beach,60-69,345,40,4
327,2020-07-30T00:00:00.000,Virginia Beach,70-79,181,41,12
328,2020-07-30T00:00:00.000,Virginia Beach,80+,150,43,25
329,2020-07-30T00:00:00.000,Virginia Beach,Missing,88,0,0
330,2020-07-30T00:00:00.000,Western Tidewater,0-9,30,0,0
331,2020-07-30T00:00:00.000,Western Tidewater,10-19,81,0,0
332,2020-07-30T00:00:00.000,Western Tidewater,20-29,239,6,0
333,2020-07-30T00:00:00.000,Western Tidewater,30-39,261,15,1
334,2020-07-30T00:00:00.000,Western Tidewater,40-49,238,8,2
335,2020-07-30T00:00:00.000,Western Tidewater,50-59,273,19,4
336,2020-07-30T00:00:00.000,Western Tidewater,60-69,218,23,8
337,2020-07-30T00:00:00.000,Western Tidewater,70-79,142,27,20
338,2020-07-30T00:00:00.000,Western Tidewater,80+,169,32,40
339,2020-07-30T00:00:00.000,Western Tidewater,Missing,19,0,0
340,2020-07-30T00:00:00.000,West Piedmont,0-9,25,1,0
341,2020-07-30T00:00:00.000,West Piedmont,10-19,91,0,0
342,2020-07-30T00:00:00.000,West Piedmont,20-29,140,3,0
343,2020-07-30T00:00:00.000,West Piedmont,30-39,125,3,0
344,2020-07-30T00:00:00.000,West Piedmont,40-49,142,11,2
345,2020-07-30T00:00:00.000,West Piedmont,50-59,158,24,2
346,2020-07-30T00:00:00.000,West Piedmont,60-69,93,15,1
347,2020-07-30T00:00:00.000,West Piedmont,70-79,50,18,5
348,2020-07-30T00:00:00.000,West Piedmont,80+,57,28,2
349,2020-07-30T00:00:00.000,West Piedmont,Missing,1,0,0
350,2020-07-29T00:00:00.000,Alexandria,0-9,157,2,0
351,2020-07-29T00:00:00.000,Alexandria,10-19,206,5,0
352,2020-07-29T00:00:00.000,Alexandria,20-29,471,11,1
353,2020-07-29T00:00:00.000,Alexandria,30-39,636,32,0
354,2020-07-29T00:00:00.000,Alexandria,40-49,508,43,0
355,2020-07-29T00:00:00.000,Alexandria,50-59,344,53,11
356,2020-07-29T00:00:00.000,Alexandria,60-69,224,50,2
357,2020-07-29T00:00:00.000,Alexandria,70-79,107,41,18
358,2020-07-29T00:00:00.000,Alexandria,80+,95,29,25
359,2020-07-29T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-07-29T00:00:00.000,Alleghany,0-9,19,0,0
361,2020-07-29T00:00:00.000,Alleghany,10-19,104,0,0
362,2020-07-29T00:00:00.000,Alleghany,20-29,147,1,0
363,2020-07-29T00:00:00.000,Alleghany,30-39,107,2,0
364,2020-07-29T00:00:00.000,Alleghany,40-49,116,2,0
365,2020-07-29T00:00:00.000,Alleghany,50-59,112,6,1
366,2020-07-29T00:00:00.000,Alleghany,60-69,78,8,1
367,2020-07-29T00:00:00.000,Alleghany,70-79,76,8,8
368,2020-07-29T00:00:00.000,Alleghany,80+,45,10,6
369,2020-07-29T00:00:00.000,Alleghany,Missing,2,0,0
370,2020-07-29T00:00:00.000,Arlington,0-9,63,2,0
371,2020-07-29T00:00:00.000,Arlington,10-19,140,5,0
372,2020-07-29T00:00:00.000,Arlington,20-29,566,22,0
373,2020-07-29T00:00:00.000,Arlington,30-39,519,43,0
374,2020-07-29T00:00:00.000,Arlington,40-49,468,51,8
375,2020-07-29T00:00:00.000,Arlington,50-59,408,68,6
376,2020-07-29T00:00:00.000,Arlington,60-69,297,82,19
377,2020-07-29T00:00:00.000,Arlington,70-79,179,73,33
378,2020-07-29T00:00:00.000,Arlington,80+,205,84,69
379,2020-07-29T00:00:00.000,Arlington,Missing,12,1,0
380,2020-07-29T00:00:00.000,Central Shenandoah,0-9,74,0,0
381,2020-07-29T00:00:00.000,Central Shenandoah,10-19,158,1,0
382,2020-07-29T00:00:00.000,Central Shenandoah,20-29,514,10,0
383,2020-07-29T00:00:00.000,Central Shenandoah,30-39,386,8,0
384,2020-07-29T00:00:00.000,Central Shenandoah,40-49,426,16,0
385,2020-07-29T00:00:00.000,Central Shenandoah,50-59,443,35,4
386,2020-07-29T00:00:00.000,Central Shenandoah,60-69,314,47,14
387,2020-07-29T00:00:00.000,Central Shenandoah,70-79,159,50,13
388,2020-07-29T00:00:00.000,Central Shenandoah,80+,134,35,20
389,2020-07-29T00:00:00.000,Central Shenandoah,Missing,1,0,0
390,2020-07-29T00:00:00.000,Central Virginia,0-9,27,0,0
391,2020-07-29T00:00:00.000,Central Virginia,10-19,113,1,0
392,2020-07-29T00:00:00.000,Central Virginia,20-29,220,2,0
393,2020-07-29T00:00:00.000,Central Virginia,30-39,130,1,0
394,2020-07-29T00:00:00.000,Central Virginia,40-49,137,1,0
395,2020-07-29T00:00:00.000,Central Virginia,50-59,140,4,4
396,2020-07-29T00:00:00.000,Central Virginia,60-69,90,6,2
397,2020-07-29T00:00:00.000,Central Virginia,70-79,52,5,2
398,2020-07-29T00:00:00.000,Central Virginia,80+,34,4,1
399,2020-07-29T00:00:00.000,Central Virginia,Missing,1,0,0
400,2020-07-29T00:00:00.000,Chesapeake,0-9,73,1,0
401,2020-07-29T00:00:00.000,Chesapeake,10-19,159,1,0
402,2020-07-29T00:00:00.000,Chesapeake,20-29,479,5,0
403,2020-07-29T00:00:00.000,Chesapeake,30-39,466,14,0
404,2020-07-29T00:00:00.000,Chesapeake,40-49,356,32,1
405,2020-07-29T00:00:00.000,Chesapeake,50-59,314,38,1
406,2020-07-29T00:00:00.000,Chesapeake,60-69,223,36,5
407,2020-07-29T00:00:00.000,Chesapeake,70-79,125,38,4
408,2020-07-29T00:00:00.000,Chesapeake,80+,109,33,16
409,2020-07-29T00:00:00.000,Chesapeake,Missing,44,1,0
410,2020-07-29T00:00:00.000,Chesterfield,0-9,154,2,0
411,2020-07-29T00:00:00.000,Chesterfield,10-19,387,0,0
