,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
32,2020-08-29T00:00:00.000,Central Shenandoah,20-29,701,11,0
33,2020-08-29T00:00:00.000,Central Shenandoah,30-39,460,8,0
34,2020-08-29T00:00:00.000,Central Shenandoah,40-49,504,17,0
35,2020-08-29T00:00:00.000,Central Shenandoah,50-59,521,44,5
36,2020-08-29T00:00:00.000,Central Shenandoah,60-69,370,53,15
37,2020-08-29T00:00:00.000,Central Shenandoah,70-79,187,57,18
38,2020-08-29T00:00:00.000,Central Shenandoah,80+,166,43,23
39,2020-08-29T00:00:00.000,Central Shenandoah,Missing,2,0,0
40,2020-08-29T00:00:00.000,Central Virginia,0-9,65,0,0
41,2020-08-29T00:00:00.000,Central Virginia,10-19,244,2,0
42,2020-08-29T00:00:00.000,Central Virginia,20-29,549,3,0
43,2020-08-29T00:00:00.000,Central Virginia,30-39,297,11,0
44,2020-08-29T00:00:00.000,Central Virginia,40-49,299,3,0
45,2020-08-29T00:00:00.000,Central Virginia,50-59,338,9,4
46,2020-08-29T00:00:00.000,Central Virginia,60-69,233,20,2
47,2020-08-29T00:00:00.000,Central Virginia,70-79,136,16,5
48,2020-08-29T00:00:00.000,Central Virginia,80+,95,13,7
49,2020-08-29T00:00:00.000,Central Virginia,Missing,2,0,0
50,2020-08-29T00:00:00.000,Chesapeake,0-9,124,1,0
51,2020-08-29T00:00:00.000,Chesapeake,10-19,291,4,0
52,2020-08-29T00:00:00.000,Chesapeake,20-29,705,6,0
53,2020-08-29T00:00:00.000,Chesapeake,30-39,693,23,0
54,2020-08-29T00:00:00.000,Chesapeake,40-49,557,41,1
55,2020-08-29T00:00:00.000,Chesapeake,50-59,541,53,2
56,2020-08-29T00:00:00.000,Chesapeake,60-69,411,77,13
57,2020-08-29T00:00:00.000,Chesapeake,70-79,205,60,6
58,2020-08-29T00:00:00.000,Chesapeake,80+,164,49,25
59,2020-08-29T00:00:00.000,Chesapeake,Missing,45,2,0
60,2020-08-29T00:00:00.000,Chesterfield,0-9,213,2,0
61,2020-08-29T00:00:00.000,Chesterfield,10-19,534,2,0
62,2020-08-29T00:00:00.000,Chesterfield,20-29,1003,13,0
63,2020-08-29T00:00:00.000,Chesterfield,30-39,1055,22,1
64,2020-08-29T00:00:00.000,Chesterfield,40-49,912,42,3
65,2020-08-29T00:00:00.000,Chesterfield,50-59,744,63,7
66,2020-08-29T00:00:00.000,Chesterfield,60-69,457,74,18
67,2020-08-29T00:00:00.000,Chesterfield,70-79,196,40,28
68,2020-08-29T00:00:00.000,Chesterfield,80+,178,43,51
69,2020-08-29T00:00:00.000,Chesterfield,Missing,125,1,0
70,2020-08-29T00:00:00.000,Chickahominy,0-9,31,0,0
71,2020-08-29T00:00:00.000,Chickahominy,10-19,126,0,0
72,2020-08-29T00:00:00.000,Chickahominy,20-29,193,3,0
73,2020-08-29T00:00:00.000,Chickahominy,30-39,157,3,0
74,2020-08-29T00:00:00.000,Chickahominy,40-49,152,14,1
75,2020-08-29T00:00:00.000,Chickahominy,50-59,218,25,1
76,2020-08-29T00:00:00.000,Chickahominy,60-69,128,27,9
77,2020-08-29T00:00:00.000,Chickahominy,70-79,95,28,7
78,2020-08-29T00:00:00.000,Chickahominy,80+,98,40,30
79,2020-08-29T00:00:00.000,Chickahominy,Missing,18,0,0
80,2020-08-29T00:00:00.000,Crater,0-9,61,2,0
81,2020-08-29T00:00:00.000,Crater,10-19,150,2,0
82,2020-08-29T00:00:00.000,Crater,20-29,511,9,0
83,2020-08-29T00:00:00.000,Crater,30-39,553,9,0
84,2020-08-29T00:00:00.000,Crater,40-49,444,25,1
85,2020-08-29T00:00:00.000,Crater,50-59,533,51,4
86,2020-08-29T00:00:00.000,Crater,60-69,403,64,21
87,2020-08-29T00:00:00.000,Crater,70-79,227,51,23
88,2020-08-29T00:00:00.000,Crater,80+,178,36,24
89,2020-08-29T00:00:00.000,Crater,Missing,30,0,0
90,2020-08-29T00:00:00.000,Cumberland Plateau,0-9,18,0,0
91,2020-08-29T00:00:00.000,Cumberland Plateau,10-19,83,1,0
92,2020-08-29T00:00:00.000,Cumberland Plateau,20-29,71,0,0
93,2020-08-29T00:00:00.000,Cumberland Plateau,30-39,65,2,0
94,2020-08-29T00:00:00.000,Cumberland Plateau,40-49,81,4,0
95,2020-08-29T00:00:00.000,Cumberland Plateau,50-59,84,11,0
96,2020-08-29T00:00:00.000,Cumberland Plateau,60-69,60,12,2
97,2020-08-29T00:00:00.000,Cumberland Plateau,70-79,38,5,0
98,2020-08-29T00:00:00.000,Cumberland Plateau,80+,28,10,5
99,2020-08-29T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-08-29T00:00:00.000,Eastern Shore,0-9,28,3,0
101,2020-08-29T00:00:00.000,Eastern Shore,10-19,72,1,0
102,2020-08-29T00:00:00.000,Eastern Shore,20-29,214,6,0
103,2020-08-29T00:00:00.000,Eastern Shore,30-39,252,11,0
104,2020-08-29T00:00:00.000,Eastern Shore,40-49,264,13,2
105,2020-08-29T00:00:00.000,Eastern Shore,50-59,291,24,6
106,2020-08-29T00:00:00.000,Eastern Shore,60-69,203,31,8
107,2020-08-29T00:00:00.000,Eastern Shore,70-79,62,23,12
108,2020-08-29T00:00:00.000,Eastern Shore,80+,55,25,20
109,2020-08-29T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-08-29T00:00:00.000,Fairfax,0-9,700,26,0
111,2020-08-29T00:00:00.000,Fairfax,10-19,1338,34,0
112,2020-08-29T00:00:00.000,Fairfax,20-29,3188,104,3
113,2020-08-29T00:00:00.000,Fairfax,30-39,3519,225,8
114,2020-08-29T00:00:00.000,Fairfax,40-49,3271,324,14
115,2020-08-29T00:00:00.000,Fairfax,50-59,2796,376,40
116,2020-08-29T00:00:00.000,Fairfax,60-69,1724,380,73
117,2020-08-29T00:00:00.000,Fairfax,70-79,773,270,121
118,2020-08-29T00:00:00.000,Fairfax,80+,885,330,310
119,2020-08-29T00:00:00.000,Fairfax,Missing,184,6,0
120,2020-08-29T00:00:00.000,Hampton,0-9,41,0,0
121,2020-08-29T00:00:00.000,Hampton,10-19,97,0,0
122,2020-08-29T00:00:00.000,Hampton,20-29,397,3,0
123,2020-08-29T00:00:00.000,Hampton,30-39,284,3,0
124,2020-08-29T00:00:00.000,Hampton,40-49,223,8,0
125,2020-08-29T00:00:00.000,Hampton,50-59,204,12,4
126,2020-08-29T00:00:00.000,Hampton,60-69,142,11,6
127,2020-08-29T00:00:00.000,Hampton,70-79,75,13,4
128,2020-08-29T00:00:00.000,Hampton,80+,34,4,2
129,2020-08-29T00:00:00.000,Hampton,Missing,32,0,0
130,2020-08-29T00:00:00.000,Henrico,0-9,175,4,0
131,2020-08-29T00:00:00.000,Henrico,10-19,378,5,0
132,2020-08-29T00:00:00.000,Henrico,20-29,785,21,1
133,2020-08-29T00:00:00.000,Henrico,30-39,822,22,0
134,2020-08-29T00:00:00.000,Henrico,40-49,679,42,2
135,2020-08-29T00:00:00.000,Henrico,50-59,581,66,12
136,2020-08-29T00:00:00.000,Henrico,60-69,405,65,37
137,2020-08-29T00:00:00.000,Henrico,70-79,289,63,47
138,2020-08-29T00:00:00.000,Henrico,80+,389,88,92
139,2020-08-29T00:00:00.000,Henrico,Missing,50,1,1
140,2020-08-29T00:00:00.000,Lenowisco,0-9,28,0,0
141,2020-08-29T00:00:00.000,Lenowisco,10-19,61,0,0
142,2020-08-29T00:00:00.000,Lenowisco,20-29,89,0,0
143,2020-08-29T00:00:00.000,Lenowisco,30-39,113,3,1
144,2020-08-29T00:00:00.000,Lenowisco,40-49,100,5,0
145,2020-08-29T00:00:00.000,Lenowisco,50-59,106,10,1
146,2020-08-29T00:00:00.000,Lenowisco,60-69,97,12,2
147,2020-08-29T00:00:00.000,Lenowisco,70-79,69,23,7
148,2020-08-29T00:00:00.000,Lenowisco,80+,23,5,1
149,2020-08-29T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-08-29T00:00:00.000,Lord Fairfax,0-9,91,2,0
151,2020-08-29T00:00:00.000,Lord Fairfax,10-19,230,4,0
152,2020-08-29T00:00:00.000,Lord Fairfax,20-29,462,8,0
153,2020-08-29T00:00:00.000,Lord Fairfax,30-39,455,14,1
154,2020-08-29T00:00:00.000,Lord Fairfax,40-49,422,20,1
155,2020-08-29T00:00:00.000,Lord Fairfax,50-59,445,35,4
156,2020-08-29T00:00:00.000,Lord Fairfax,60-69,282,56,14
157,2020-08-29T00:00:00.000,Lord Fairfax,70-79,189,53,20
158,2020-08-29T00:00:00.000,Lord Fairfax,80+,213,47,53
159,2020-08-29T00:00:00.000,Lord Fairfax,Missing,2,0,0
160,2020-08-29T00:00:00.000,Loudoun,0-9,234,4,0
161,2020-08-29T00:00:00.000,Loudoun,10-19,829,2,0
162,2020-08-29T00:00:00.000,Loudoun,20-29,1038,12,0
163,2020-08-29T00:00:00.000,Loudoun,30-39,1009,36,0
164,2020-08-29T00:00:00.000,Loudoun,40-49,1110,67,1
165,2020-08-29T00:00:00.000,Loudoun,50-59,879,71,4
166,2020-08-29T00:00:00.000,Loudoun,60-69,349,66,9
167,2020-08-29T00:00:00.000,Loudoun,70-79,182,58,19
168,2020-08-29T00:00:00.000,Loudoun,80+,228,63,84
169,2020-08-29T00:00:00.000,Loudoun,Missing,66,0,1
170,2020-08-29T00:00:00.000,Mount Rogers,0-9,71,1,0
171,2020-08-29T00:00:00.000,Mount Rogers,10-19,155,1,0
172,2020-08-29T00:00:00.000,Mount Rogers,20-29,304,0,0
173,2020-08-29T00:00:00.000,Mount Rogers,30-39,260,13,0
174,2020-08-29T00:00:00.000,Mount Rogers,40-49,271,7,2
175,2020-08-29T00:00:00.000,Mount Rogers,50-59,275,22,3
176,2020-08-29T00:00:00.000,Mount Rogers,60-69,232,26,3
177,2020-08-29T00:00:00.000,Mount Rogers,70-79,195,56,21
178,2020-08-29T00:00:00.000,Mount Rogers,80+,151,48,41
179,2020-08-29T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-08-29T00:00:00.000,New River,0-9,19,0,0
181,2020-08-29T00:00:00.000,New River,10-19,211,0,0
182,2020-08-29T00:00:00.000,New River,20-29,424,0,0
183,2020-08-29T00:00:00.000,New River,30-39,117,4,0
184,2020-08-29T00:00:00.000,New River,40-49,98,2,0
185,2020-08-29T00:00:00.000,New River,50-59,89,6,0
186,2020-08-29T00:00:00.000,New River,60-69,58,8,2
187,2020-08-29T00:00:00.000,New River,70-79,49,12,4
188,2020-08-29T00:00:00.000,New River,80+,30,5,3
189,2020-08-29T00:00:00.000,New River,Missing,7,0,0
190,2020-08-29T00:00:00.000,Norfolk,0-9,153,3,0
191,2020-08-29T00:00:00.000,Norfolk,10-19,274,2,0
192,2020-08-29T00:00:00.000,Norfolk,20-29,1419,16,0
193,2020-08-29T00:00:00.000,Norfolk,30-39,775,33,1
194,2020-08-29T00:00:00.000,Norfolk,40-49,509,30,2
195,2020-08-29T00:00:00.000,Norfolk,50-59,486,50,5
196,2020-08-29T00:00:00.000,Norfolk,60-69,400,67,12
197,2020-08-29T00:00:00.000,Norfolk,70-79,173,55,17
198,2020-08-29T00:00:00.000,Norfolk,80+,103,26,15
199,2020-08-29T00:00:00.000,Norfolk,Missing,42,1,0
200,2020-08-29T00:00:00.000,Peninsula,0-9,135,1,0
201,2020-08-29T00:00:00.000,Peninsula,10-19,235,1,0
202,2020-08-29T00:00:00.000,Peninsula,20-29,947,1,0
203,2020-08-29T00:00:00.000,Peninsula,30-39,683,16,3
204,2020-08-29T00:00:00.000,Peninsula,40-49,531,17,1
205,2020-08-29T00:00:00.000,Peninsula,50-59,468,25,3
206,2020-08-29T00:00:00.000,Peninsula,60-69,318,36,5
207,2020-08-29T00:00:00.000,Peninsula,70-79,199,50,16
208,2020-08-29T00:00:00.000,Peninsula,80+,115,34,25
209,2020-08-29T00:00:00.000,Peninsula,Missing,44,0,0
210,2020-08-29T00:00:00.000,Piedmont,0-9,38,0,0
211,2020-08-29T00:00:00.000,Piedmont,10-19,69,0,0
212,2020-08-29T00:00:00.000,Piedmont,20-29,306,3,0
213,2020-08-29T00:00:00.000,Piedmont,30-39,339,6,0
214,2020-08-29T00:00:00.000,Piedmont,40-49,302,13,0
215,2020-08-29T00:00:00.000,Piedmont,50-59,264,27,4
216,2020-08-29T00:00:00.000,Piedmont,60-69,199,26,5
217,2020-08-29T00:00:00.000,Piedmont,70-79,102,28,8
218,2020-08-29T00:00:00.000,Piedmont,80+,66,24,21
219,2020-08-29T00:00:00.000,Piedmont,Missing,2,0,0
220,2020-08-29T00:00:00.000,Pittsylvania-Danville,0-9,50,0,0
221,2020-08-29T00:00:00.000,Pittsylvania-Danville,10-19,90,0,0
222,2020-08-29T00:00:00.000,Pittsylvania-Danville,20-29,179,0,0
223,2020-08-29T00:00:00.000,Pittsylvania-Danville,30-39,207,2,0
224,2020-08-29T00:00:00.000,Pittsylvania-Danville,40-49,220,11,1
225,2020-08-29T00:00:00.000,Pittsylvania-Danville,50-59,254,24,1
226,2020-08-29T00:00:00.000,Pittsylvania-Danville,60-69,172,24,4
227,2020-08-29T00:00:00.000,Pittsylvania-Danville,70-79,69,19,2
228,2020-08-29T00:00:00.000,Pittsylvania-Danville,80+,76,15,10
229,2020-08-29T00:00:00.000,Pittsylvania-Danville,Missing,1,0,0
230,2020-08-29T00:00:00.000,Portsmouth,0-9,73,4,0
231,2020-08-29T00:00:00.000,Portsmouth,10-19,187,0,0
232,2020-08-29T00:00:00.000,Portsmouth,20-29,467,16,0
233,2020-08-29T00:00:00.000,Portsmouth,30-39,384,18,1
234,2020-08-29T00:00:00.000,Portsmouth,40-49,328,19,2
235,2020-08-29T00:00:00.000,Portsmouth,50-59,309,38,4
236,2020-08-29T00:00:00.000,Portsmouth,60-69,258,34,10
237,2020-08-29T00:00:00.000,Portsmouth,70-79,118,30,10
238,2020-08-29T00:00:00.000,Portsmouth,80+,52,13,7
239,2020-08-29T00:00:00.000,Portsmouth,Missing,22,1,0
240,2020-08-29T00:00:00.000,Prince William,0-9,560,12,0
241,2020-08-29T00:00:00.000,Prince William,10-19,1180,10,0
242,2020-08-29T00:00:00.000,Prince William,20-29,2470,63,0
243,2020-08-29T00:00:00.000,Prince William,30-39,2415,110,2
244,2020-08-29T00:00:00.000,Prince William,40-49,2600,189,8
245,2020-08-29T00:00:00.000,Prince William,50-59,1924,228,19
246,2020-08-29T00:00:00.000,Prince William,60-69,1039,196,50
247,2020-08-29T00:00:00.000,Prince William,70-79,411,123,54
248,2020-08-29T00:00:00.000,Prince William,80+,281,96,81
249,2020-08-29T00:00:00.000,Prince William,Missing,193,3,0
250,2020-08-29T00:00:00.000,Rappahannock,0-9,190,2,0
251,2020-08-29T00:00:00.000,Rappahannock,10-19,452,4,0
252,2020-08-29T00:00:00.000,Rappahannock,20-29,887,18,0
253,2020-08-29T00:00:00.000,Rappahannock,30-39,786,28,0
254,2020-08-29T00:00:00.000,Rappahannock,40-49,728,52,2
255,2020-08-29T00:00:00.000,Rappahannock,50-59,646,64,5
256,2020-08-29T00:00:00.000,Rappahannock,60-69,339,64,9
257,2020-08-29T00:00:00.000,Rappahannock,70-79,172,47,19
258,2020-08-29T00:00:00.000,Rappahannock,80+,170,66,27
259,2020-08-29T00:00:00.000,Rappahannock,Missing,28,0,0
260,2020-08-29T00:00:00.000,Rappahannock Rapidan,0-9,110,1,0
261,2020-08-29T00:00:00.000,Rappahannock Rapidan,10-19,205,4,0
262,2020-08-29T00:00:00.000,Rappahannock Rapidan,20-29,420,6,0
263,2020-08-29T00:00:00.000,Rappahannock Rapidan,30-39,432,20,1
264,2020-08-29T00:00:00.000,Rappahannock Rapidan,40-49,401,24,3
265,2020-08-29T00:00:00.000,Rappahannock Rapidan,50-59,337,35,2
266,2020-08-29T00:00:00.000,Rappahannock Rapidan,60-69,191,24,5
267,2020-08-29T00:00:00.000,Rappahannock Rapidan,70-79,78,15,9
268,2020-08-29T00:00:00.000,Rappahannock Rapidan,80+,74,19,10
269,2020-08-29T00:00:00.000,Rappahannock Rapidan,Missing,13,0,0
270,2020-08-29T00:00:00.000,Richmond,0-9,140,6,0
271,2020-08-29T00:00:00.000,Richmond,10-19,342,5,0
272,2020-08-29T00:00:00.000,Richmond,20-29,978,21,0
273,2020-08-29T00:00:00.000,Richmond,30-39,793,44,1
274,2020-08-29T00:00:00.000,Richmond,40-49,571,44,5
275,2020-08-29T00:00:00.000,Richmond,50-59,428,76,3
276,2020-08-29T00:00:00.000,Richmond,60-69,316,79,8
277,2020-08-29T00:00:00.000,Richmond,70-79,151,64,19
278,2020-08-29T00:00:00.000,Richmond,80+,84,32,11
279,2020-08-29T00:00:00.000,Richmond,Missing,28,1,0
280,2020-08-29T00:00:00.000,Roanoke,0-9,49,0,0
281,2020-08-29T00:00:00.000,Roanoke,10-19,135,1,0
282,2020-08-29T00:00:00.000,Roanoke,20-29,266,5,0
283,2020-08-29T00:00:00.000,Roanoke,30-39,250,5,0
284,2020-08-29T00:00:00.000,Roanoke,40-49,170,6,0
285,2020-08-29T00:00:00.000,Roanoke,50-59,134,6,0
286,2020-08-29T00:00:00.000,Roanoke,60-69,81,8,1
287,2020-08-29T00:00:00.000,Roanoke,70-79,36,7,2
288,2020-08-29T00:00:00.000,Roanoke,80+,62,6,12
289,2020-08-29T00:00:00.000,Roanoke,Missing,3,0,0
290,2020-08-29T00:00:00.000,Southside,0-9,16,0,0
291,2020-08-29T00:00:00.000,Southside,10-19,33,0,0
292,2020-08-29T00:00:00.000,Southside,20-29,138,2,0
293,2020-08-29T00:00:00.000,Southside,30-39,183,4,0
294,2020-08-29T00:00:00.000,Southside,40-49,156,6,0
295,2020-08-29T00:00:00.000,Southside,50-59,151,13,1
296,2020-08-29T00:00:00.000,Southside,60-69,126,17,6
297,2020-08-29T00:00:00.000,Southside,70-79,95,15,17
298,2020-08-29T00:00:00.000,Southside,80+,94,12,13
299,2020-08-29T00:00:00.000,Southside,Missing,1,0,0
300,2020-08-29T00:00:00.000,Thomas Jefferson,0-9,109,1,0
301,2020-08-29T00:00:00.000,Thomas Jefferson,10-19,257,2,0
302,2020-08-29T00:00:00.000,Thomas Jefferson,20-29,441,3,0
303,2020-08-29T00:00:00.000,Thomas Jefferson,30-39,425,13,0
304,2020-08-29T00:00:00.000,Thomas Jefferson,40-49,356,20,0
305,2020-08-29T00:00:00.000,Thomas Jefferson,50-59,281,22,2
306,2020-08-29T00:00:00.000,Thomas Jefferson,60-69,215,39,4
307,2020-08-29T00:00:00.000,Thomas Jefferson,70-79,156,28,13
308,2020-08-29T00:00:00.000,Thomas Jefferson,80+,181,38,31
309,2020-08-29T00:00:00.000,Thomas Jefferson,Missing,3,0,0
310,2020-08-29T00:00:00.000,Three Rivers,0-9,30,1,0
311,2020-08-29T00:00:00.000,Three Rivers,10-19,72,1,0
312,2020-08-29T00:00:00.000,Three Rivers,20-29,232,4,0
313,2020-08-29T00:00:00.000,Three Rivers,30-39,243,8,0
314,2020-08-29T00:00:00.000,Three Rivers,40-49,227,15,2
315,2020-08-29T00:00:00.000,Three Rivers,50-59,190,14,0
316,2020-08-29T00:00:00.000,Three Rivers,60-69,140,20,3
317,2020-08-29T00:00:00.000,Three Rivers,70-79,69,15,8
318,2020-08-29T00:00:00.000,Three Rivers,80+,55,14,7
319,2020-08-29T00:00:00.000,Three Rivers,Missing,10,1,0
320,2020-08-29T00:00:00.000,Virginia Beach,0-9,198,1,0
321,2020-08-29T00:00:00.000,Virginia Beach,10-19,461,1,0
322,2020-08-29T00:00:00.000,Virginia Beach,20-29,1523,12,0
323,2020-08-29T00:00:00.000,Virginia Beach,30-39,1147,24,1
324,2020-08-29T00:00:00.000,Virginia Beach,40-49,796,31,2
325,2020-08-29T00:00:00.000,Virginia Beach,50-59,694,42,3
326,2020-08-29T00:00:00.000,Virginia Beach,60-69,527,70,7
327,2020-08-29T00:00:00.000,Virginia Beach,70-79,266,73,20
328,2020-08-29T00:00:00.000,Virginia Beach,80+,210,66,34
329,2020-08-29T00:00:00.000,Virginia Beach,Missing,126,0,0
330,2020-08-29T00:00:00.000,Western Tidewater,0-9,80,1,0
331,2020-08-29T00:00:00.000,Western Tidewater,10-19,197,0,0
332,2020-08-29T00:00:00.000,Western Tidewater,20-29,403,6,0
333,2020-08-29T00:00:00.000,Western Tidewater,30-39,432,18,2
334,2020-08-29T00:00:00.000,Western Tidewater,40-49,389,10,3
335,2020-08-29T00:00:00.000,Western Tidewater,50-59,491,25,4
336,2020-08-29T00:00:00.000,Western Tidewater,60-69,361,32,11
337,2020-08-29T00:00:00.000,Western Tidewater,70-79,214,33,20
338,2020-08-29T00:00:00.000,Western Tidewater,80+,205,36,50
339,2020-08-29T00:00:00.000,Western Tidewater,Missing,22,0,0
340,2020-08-29T00:00:00.000,West Piedmont,0-9,45,1,0
341,2020-08-29T00:00:00.000,West Piedmont,10-19,127,0,0
342,2020-08-29T00:00:00.000,West Piedmont,20-29,239,4,0
343,2020-08-29T00:00:00.000,West Piedmont,30-39,211,6,0
344,2020-08-29T00:00:00.000,West Piedmont,40-49,249,17,3
345,2020-08-29T00:00:00.000,West Piedmont,50-59,283,44,3
346,2020-08-29T00:00:00.000,West Piedmont,60-69,196,35,3
347,2020-08-29T00:00:00.000,West Piedmont,70-79,123,44,11
348,2020-08-29T00:00:00.000,West Piedmont,80+,119,45,14
349,2020-08-29T00:00:00.000,West Piedmont,Missing,0,0,0
350,2020-08-28T00:00:00.000,Alexandria,0-9,201,2,0
351,2020-08-28T00:00:00.000,Alexandria,10-19,239,5,0
352,2020-08-28T00:00:00.000,Alexandria,20-29,603,12,1
353,2020-08-28T00:00:00.000,Alexandria,30-39,767,37,1
354,2020-08-28T00:00:00.000,Alexandria,40-49,605,45,1
355,2020-08-28T00:00:00.000,Alexandria,50-59,432,61,13
356,2020-08-28T00:00:00.000,Alexandria,60-69,263,57,3
357,2020-08-28T00:00:00.000,Alexandria,70-79,119,44,18
358,2020-08-28T00:00:00.000,Alexandria,80+,112,34,27
359,2020-08-28T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-08-28T00:00:00.000,Alleghany,0-9,37,0,0
361,2020-08-28T00:00:00.000,Alleghany,10-19,134,1,0
362,2020-08-28T00:00:00.000,Alleghany,20-29,234,1,0
363,2020-08-28T00:00:00.000,Alleghany,30-39,156,5,0
364,2020-08-28T00:00:00.000,Alleghany,40-49,162,5,0
365,2020-08-28T00:00:00.000,Alleghany,50-59,176,10,1
366,2020-08-28T00:00:00.000,Alleghany,60-69,109,11,1
367,2020-08-28T00:00:00.000,Alleghany,70-79,97,13,11
368,2020-08-28T00:00:00.000,Alleghany,80+,54,12,6
369,2020-08-28T00:00:00.000,Alleghany,Missing,2,0,0
370,2020-08-28T00:00:00.000,Arlington,0-9,88,2,0
371,2020-08-28T00:00:00.000,Arlington,10-19,186,5,0
372,2020-08-28T00:00:00.000,Arlington,20-29,760,22,0
373,2020-08-28T00:00:00.000,Arlington,30-39,656,44,0
374,2020-08-28T00:00:00.000,Arlington,40-49,562,59,8
375,2020-08-28T00:00:00.000,Arlington,50-59,478,77,6
376,2020-08-28T00:00:00.000,Arlington,60-69,334,85,19
377,2020-08-28T00:00:00.000,Arlington,70-79,197,75,34
378,2020-08-28T00:00:00.000,Arlington,80+,215,88,70
379,2020-08-28T00:00:00.000,Arlington,Missing,16,1,0
380,2020-08-28T00:00:00.000,Central Shenandoah,0-9,102,0,0
381,2020-08-28T00:00:00.000,Central Shenandoah,10-19,217,1,0
382,2020-08-28T00:00:00.000,Central Shenandoah,20-29,662,11,0
383,2020-08-28T00:00:00.000,Central Shenandoah,30-39,458,8,0
384,2020-08-28T00:00:00.000,Central Shenandoah,40-49,500,17,0
385,2020-08-28T00:00:00.000,Central Shenandoah,50-59,518,44,5
386,2020-08-28T00:00:00.000,Central Shenandoah,60-69,370,53,15
387,2020-08-28T00:00:00.000,Central Shenandoah,70-79,186,57,18
388,2020-08-28T00:00:00.000,Central Shenandoah,80+,165,43,23
389,2020-08-28T00:00:00.000,Central Shenandoah,Missing,2,0,0
390,2020-08-28T00:00:00.000,Central Virginia,0-9,63,0,0
391,2020-08-28T00:00:00.000,Central Virginia,10-19,239,2,0
392,2020-08-28T00:00:00.000,Central Virginia,20-29,530,3,0
393,2020-08-28T00:00:00.000,Central Virginia,30-39,291,10,0
394,2020-08-28T00:00:00.000,Central Virginia,40-49,293,3,0
395,2020-08-28T00:00:00.000,Central Virginia,50-59,333,8,4
396,2020-08-28T00:00:00.000,Central Virginia,60-69,228,20,2
397,2020-08-28T00:00:00.000,Central Virginia,70-79,136,15,5
398,2020-08-28T00:00:00.000,Central Virginia,80+,91,13,7
399,2020-08-28T00:00:00.000,Central Virginia,Missing,2,0,0
400,2020-08-28T00:00:00.000,Chesapeake,0-9,122,1,0
401,2020-08-28T00:00:00.000,Chesapeake,10-19,286,3,0
402,2020-08-28T00:00:00.000,Chesapeake,20-29,699,6,0
403,2020-08-28T00:00:00.000,Chesapeake,30-39,687,23,0
404,2020-08-28T00:00:00.000,Chesapeake,40-49,550,40,1
405,2020-08-28T00:00:00.000,Chesapeake,50-59,537,53,2
406,2020-08-28T00:00:00.000,Chesapeake,60-69,398,77,13
407,2020-08-28T00:00:00.000,Chesapeake,70-79,201,59,6
408,2020-08-28T00:00:00.000,Chesapeake,80+,160,49,25
409,2020-08-28T00:00:00.000,Chesapeake,Missing,45,2,0
410,2020-08-28T00:00:00.000,Chesterfield,0-9,210,2,0
