,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
46,2020-08-17T00:00:00.000,Lord Fairfax,Male,1238,124,44
47,2020-08-17T00:00:00.000,Lord Fairfax,Not Reported,11,0,0
48,2020-08-17T00:00:00.000,Loudoun,Female,2771,158,72
49,2020-08-17T00:00:00.000,Loudoun,Male,2725,203,43
50,2020-08-17T00:00:00.000,Loudoun,Not Reported,32,0,0
51,2020-08-17T00:00:00.000,Mount Rogers,Female,848,51,22
52,2020-08-17T00:00:00.000,Mount Rogers,Male,733,96,37
53,2020-08-17T00:00:00.000,Mount Rogers,Not Reported,5,0,0
54,2020-08-17T00:00:00.000,New River,Female,286,10,3
55,2020-08-17T00:00:00.000,New River,Male,348,23,5
56,2020-08-17T00:00:00.000,New River,Not Reported,4,0,0
57,2020-08-17T00:00:00.000,Norfolk,Female,2108,121,17
58,2020-08-17T00:00:00.000,Norfolk,Male,1892,113,17
59,2020-08-17T00:00:00.000,Norfolk,Not Reported,2,0,0
60,2020-08-17T00:00:00.000,Peninsula,Female,1703,82,26
61,2020-08-17T00:00:00.000,Peninsula,Male,1520,88,21
62,2020-08-17T00:00:00.000,Peninsula,Not Reported,14,0,0
63,2020-08-17T00:00:00.000,Piedmont,Female,473,51,8
64,2020-08-17T00:00:00.000,Piedmont,Male,1072,74,27
65,2020-08-17T00:00:00.000,Piedmont,Not Reported,4,0,0
66,2020-08-17T00:00:00.000,Pittsylvania-Danville,Female,571,50,9
67,2020-08-17T00:00:00.000,Pittsylvania-Danville,Male,471,32,2
68,2020-08-17T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
69,2020-08-17T00:00:00.000,Portsmouth,Female,1091,75,12
70,2020-08-17T00:00:00.000,Portsmouth,Male,900,62,13
71,2020-08-17T00:00:00.000,Portsmouth,Not Reported,4,0,0
72,2020-08-17T00:00:00.000,Prince William,Female,6120,433,89
73,2020-08-17T00:00:00.000,Prince William,Male,5963,556,118
74,2020-08-17T00:00:00.000,Prince William,Not Reported,95,1,0
75,2020-08-17T00:00:00.000,Rappahannock,Female,2093,145,23
76,2020-08-17T00:00:00.000,Rappahannock,Male,1852,170,35
77,2020-08-17T00:00:00.000,Rappahannock,Not Reported,8,1,0
78,2020-08-17T00:00:00.000,Rappahannock Rapidan,Female,1043,58,11
79,2020-08-17T00:00:00.000,Rappahannock Rapidan,Male,995,81,16
80,2020-08-17T00:00:00.000,Rappahannock Rapidan,Not Reported,3,0,0
81,2020-08-17T00:00:00.000,Richmond,Female,1722,164,13
82,2020-08-17T00:00:00.000,Richmond,Male,1636,170,27
83,2020-08-17T00:00:00.000,Richmond,Not Reported,46,2,2
84,2020-08-17T00:00:00.000,Roanoke,Female,562,16,9
85,2020-08-17T00:00:00.000,Roanoke,Male,505,15,6
86,2020-08-17T00:00:00.000,Roanoke,Not Reported,15,0,0
87,2020-08-17T00:00:00.000,Southside,Female,399,32,20
88,2020-08-17T00:00:00.000,Southside,Male,474,37,16
89,2020-08-17T00:00:00.000,Southside,Not Reported,4,0,0
90,2020-08-17T00:00:00.000,Thomas Jefferson,Female,1132,80,24
91,2020-08-17T00:00:00.000,Thomas Jefferson,Male,1001,72,20
92,2020-08-17T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
93,2020-08-17T00:00:00.000,Three Rivers,Female,459,43,10
94,2020-08-17T00:00:00.000,Three Rivers,Male,704,37,7
95,2020-08-17T00:00:00.000,Three Rivers,Not Reported,21,0,0
96,2020-08-17T00:00:00.000,Virginia Beach,Female,2946,134,26
97,2020-08-17T00:00:00.000,Virginia Beach,Male,2481,133,29
98,2020-08-17T00:00:00.000,Virginia Beach,Not Reported,17,0,0
99,2020-08-17T00:00:00.000,Western Tidewater,Female,1317,63,36
100,2020-08-17T00:00:00.000,Western Tidewater,Male,1075,79,45
101,2020-08-17T00:00:00.000,Western Tidewater,Not Reported,4,0,0
102,2020-08-17T00:00:00.000,West Piedmont,Female,728,82,9
103,2020-08-17T00:00:00.000,West Piedmont,Male,538,73,9
104,2020-08-17T00:00:00.000,West Piedmont,Not Reported,5,0,0
105,2020-08-16T00:00:00.000,Alexandria,Female,1601,130,33
106,2020-08-16T00:00:00.000,Alexandria,Male,1492,154,28
107,2020-08-16T00:00:00.000,Alexandria,Not Reported,11,0,0
108,2020-08-16T00:00:00.000,Alleghany,Female,520,20,10
109,2020-08-16T00:00:00.000,Alleghany,Male,463,31,8
110,2020-08-16T00:00:00.000,Alleghany,Not Reported,8,0,0
111,2020-08-16T00:00:00.000,Arlington,Female,1592,194,66
112,2020-08-16T00:00:00.000,Arlington,Male,1632,243,69
113,2020-08-16T00:00:00.000,Arlington,Not Reported,5,0,0
114,2020-08-16T00:00:00.000,Central Shenandoah,Female,1572,113,30
115,2020-08-16T00:00:00.000,Central Shenandoah,Male,1349,108,30
116,2020-08-16T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
117,2020-08-16T00:00:00.000,Central Virginia,Female,895,28,6
118,2020-08-16T00:00:00.000,Central Virginia,Male,819,40,11
119,2020-08-16T00:00:00.000,Central Virginia,Not Reported,9,0,0
120,2020-08-16T00:00:00.000,Chesapeake,Female,1810,137,18
121,2020-08-16T00:00:00.000,Chesapeake,Male,1444,120,23
122,2020-08-16T00:00:00.000,Chesapeake,Not Reported,4,0,0
123,2020-08-16T00:00:00.000,Chesterfield,Female,2470,126,51
124,2020-08-16T00:00:00.000,Chesterfield,Male,2393,141,53
125,2020-08-16T00:00:00.000,Chesterfield,Not Reported,131,0,2
126,2020-08-16T00:00:00.000,Chickahominy,Female,582,66,22
127,2020-08-16T00:00:00.000,Chickahominy,Male,474,67,24
128,2020-08-16T00:00:00.000,Chickahominy,Not Reported,6,0,0
129,2020-08-16T00:00:00.000,Crater,Female,1174,123,38
130,2020-08-16T00:00:00.000,Crater,Male,1452,104,32
131,2020-08-16T00:00:00.000,Crater,Not Reported,25,1,0
132,2020-08-16T00:00:00.000,Cumberland Plateau,Female,234,17,3
133,2020-08-16T00:00:00.000,Cumberland Plateau,Male,183,16,2
134,2020-08-16T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
135,2020-08-16T00:00:00.000,Eastern Shore,Female,712,68,25
136,2020-08-16T00:00:00.000,Eastern Shore,Male,701,67,21
137,2020-08-16T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-08-16T00:00:00.000,Fairfax,Female,8722,850,269
139,2020-08-16T00:00:00.000,Fairfax,Male,8318,1136,275
140,2020-08-16T00:00:00.000,Fairfax,Not Reported,120,2,2
141,2020-08-16T00:00:00.000,Hampton,Female,734,18,5
142,2020-08-16T00:00:00.000,Hampton,Male,598,35,4
143,2020-08-16T00:00:00.000,Hampton,Not Reported,5,0,0
144,2020-08-16T00:00:00.000,Henrico,Female,2160,173,101
145,2020-08-16T00:00:00.000,Henrico,Male,1927,179,86
146,2020-08-16T00:00:00.000,Henrico,Not Reported,22,0,0
147,2020-08-16T00:00:00.000,Lenowisco,Female,272,22,3
148,2020-08-16T00:00:00.000,Lenowisco,Male,253,27,7
149,2020-08-16T00:00:00.000,Lenowisco,Not Reported,2,0,0
150,2020-08-16T00:00:00.000,Lord Fairfax,Female,1407,109,48
151,2020-08-16T00:00:00.000,Lord Fairfax,Male,1237,123,44
152,2020-08-16T00:00:00.000,Lord Fairfax,Not Reported,11,0,0
153,2020-08-16T00:00:00.000,Loudoun,Female,2762,157,72
154,2020-08-16T00:00:00.000,Loudoun,Male,2717,203,43
155,2020-08-16T00:00:00.000,Loudoun,Not Reported,32,0,0
156,2020-08-16T00:00:00.000,Mount Rogers,Female,835,49,21
157,2020-08-16T00:00:00.000,Mount Rogers,Male,721,94,37
158,2020-08-16T00:00:00.000,Mount Rogers,Not Reported,3,0,0
159,2020-08-16T00:00:00.000,New River,Female,279,10,3
160,2020-08-16T00:00:00.000,New River,Male,346,23,5
161,2020-08-16T00:00:00.000,New River,Not Reported,4,0,0
162,2020-08-16T00:00:00.000,Norfolk,Female,2095,121,17
163,2020-08-16T00:00:00.000,Norfolk,Male,1885,113,17
164,2020-08-16T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-08-16T00:00:00.000,Peninsula,Female,1696,82,26
166,2020-08-16T00:00:00.000,Peninsula,Male,1498,88,21
167,2020-08-16T00:00:00.000,Peninsula,Not Reported,14,0,0
168,2020-08-16T00:00:00.000,Piedmont,Female,466,51,8
169,2020-08-16T00:00:00.000,Piedmont,Male,1069,74,27
170,2020-08-16T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-08-16T00:00:00.000,Pittsylvania-Danville,Female,564,50,8
172,2020-08-16T00:00:00.000,Pittsylvania-Danville,Male,462,32,2
173,2020-08-16T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
174,2020-08-16T00:00:00.000,Portsmouth,Female,1072,75,12
175,2020-08-16T00:00:00.000,Portsmouth,Male,889,62,13
176,2020-08-16T00:00:00.000,Portsmouth,Not Reported,4,0,0
177,2020-08-16T00:00:00.000,Prince William,Female,6102,433,89
178,2020-08-16T00:00:00.000,Prince William,Male,5938,556,118
179,2020-08-16T00:00:00.000,Prince William,Not Reported,95,1,0
180,2020-08-16T00:00:00.000,Rappahannock,Female,2078,145,23
181,2020-08-16T00:00:00.000,Rappahannock,Male,1840,168,35
182,2020-08-16T00:00:00.000,Rappahannock,Not Reported,8,1,0
183,2020-08-16T00:00:00.000,Rappahannock Rapidan,Female,1036,58,11
184,2020-08-16T00:00:00.000,Rappahannock Rapidan,Male,991,81,16
185,2020-08-16T00:00:00.000,Rappahannock Rapidan,Not Reported,3,0,0
186,2020-08-16T00:00:00.000,Richmond,Female,1698,162,13
187,2020-08-16T00:00:00.000,Richmond,Male,1610,168,27
188,2020-08-16T00:00:00.000,Richmond,Not Reported,46,2,2
189,2020-08-16T00:00:00.000,Roanoke,Female,552,15,9
190,2020-08-16T00:00:00.000,Roanoke,Male,497,15,6
191,2020-08-16T00:00:00.000,Roanoke,Not Reported,15,0,0
192,2020-08-16T00:00:00.000,Southside,Female,398,32,20
193,2020-08-16T00:00:00.000,Southside,Male,473,37,16
194,2020-08-16T00:00:00.000,Southside,Not Reported,4,0,0
195,2020-08-16T00:00:00.000,Thomas Jefferson,Female,1125,80,24
196,2020-08-16T00:00:00.000,Thomas Jefferson,Male,990,72,20
197,2020-08-16T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
198,2020-08-16T00:00:00.000,Three Rivers,Female,450,43,10
199,2020-08-16T00:00:00.000,Three Rivers,Male,698,35,7
200,2020-08-16T00:00:00.000,Three Rivers,Not Reported,21,0,0
201,2020-08-16T00:00:00.000,Virginia Beach,Female,2916,134,26
202,2020-08-16T00:00:00.000,Virginia Beach,Male,2461,132,29
203,2020-08-16T00:00:00.000,Virginia Beach,Not Reported,17,0,0
204,2020-08-16T00:00:00.000,Western Tidewater,Female,1303,63,36
205,2020-08-16T00:00:00.000,Western Tidewater,Male,1062,77,45
206,2020-08-16T00:00:00.000,Western Tidewater,Not Reported,4,0,0
207,2020-08-16T00:00:00.000,West Piedmont,Female,727,82,9
208,2020-08-16T00:00:00.000,West Piedmont,Male,538,73,9
209,2020-08-16T00:00:00.000,West Piedmont,Not Reported,5,0,0
210,2020-08-15T00:00:00.000,Alexandria,Female,1591,129,33
211,2020-08-15T00:00:00.000,Alexandria,Male,1480,154,28
212,2020-08-15T00:00:00.000,Alexandria,Not Reported,11,0,0
213,2020-08-15T00:00:00.000,Alleghany,Female,520,20,10
214,2020-08-15T00:00:00.000,Alleghany,Male,463,31,8
215,2020-08-15T00:00:00.000,Alleghany,Not Reported,8,0,0
216,2020-08-15T00:00:00.000,Arlington,Female,1580,194,66
217,2020-08-15T00:00:00.000,Arlington,Male,1612,243,69
218,2020-08-15T00:00:00.000,Arlington,Not Reported,4,0,0
219,2020-08-15T00:00:00.000,Central Shenandoah,Female,1559,113,30
220,2020-08-15T00:00:00.000,Central Shenandoah,Male,1337,108,30
221,2020-08-15T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
222,2020-08-15T00:00:00.000,Central Virginia,Female,867,27,6
223,2020-08-15T00:00:00.000,Central Virginia,Male,792,39,11
224,2020-08-15T00:00:00.000,Central Virginia,Not Reported,9,0,0
225,2020-08-15T00:00:00.000,Chesapeake,Female,1777,135,18
226,2020-08-15T00:00:00.000,Chesapeake,Male,1416,118,23
227,2020-08-15T00:00:00.000,Chesapeake,Not Reported,4,0,0
228,2020-08-15T00:00:00.000,Chesterfield,Female,2456,126,51
229,2020-08-15T00:00:00.000,Chesterfield,Male,2373,141,53
230,2020-08-15T00:00:00.000,Chesterfield,Not Reported,133,0,2
231,2020-08-15T00:00:00.000,Chickahominy,Female,578,66,22
232,2020-08-15T00:00:00.000,Chickahominy,Male,470,67,24
233,2020-08-15T00:00:00.000,Chickahominy,Not Reported,6,0,0
234,2020-08-15T00:00:00.000,Crater,Female,1162,123,38
235,2020-08-15T00:00:00.000,Crater,Male,1446,104,32
236,2020-08-15T00:00:00.000,Crater,Not Reported,25,1,0
237,2020-08-15T00:00:00.000,Cumberland Plateau,Female,229,17,3
238,2020-08-15T00:00:00.000,Cumberland Plateau,Male,181,16,2
239,2020-08-15T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
240,2020-08-15T00:00:00.000,Eastern Shore,Female,709,68,25
241,2020-08-15T00:00:00.000,Eastern Shore,Male,700,67,21
242,2020-08-15T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-08-15T00:00:00.000,Fairfax,Female,8667,850,269
244,2020-08-15T00:00:00.000,Fairfax,Male,8255,1135,275
245,2020-08-15T00:00:00.000,Fairfax,Not Reported,120,2,2
246,2020-08-15T00:00:00.000,Hampton,Female,724,18,5
247,2020-08-15T00:00:00.000,Hampton,Male,592,35,4
248,2020-08-15T00:00:00.000,Hampton,Not Reported,5,0,0
249,2020-08-15T00:00:00.000,Henrico,Female,2145,172,101
250,2020-08-15T00:00:00.000,Henrico,Male,1900,178,86
251,2020-08-15T00:00:00.000,Henrico,Not Reported,23,1,0
252,2020-08-15T00:00:00.000,Lenowisco,Female,266,22,3
253,2020-08-15T00:00:00.000,Lenowisco,Male,242,26,7
254,2020-08-15T00:00:00.000,Lenowisco,Not Reported,2,0,0
255,2020-08-15T00:00:00.000,Lord Fairfax,Female,1395,108,48
256,2020-08-15T00:00:00.000,Lord Fairfax,Male,1233,123,44
257,2020-08-15T00:00:00.000,Lord Fairfax,Not Reported,11,0,0
258,2020-08-15T00:00:00.000,Loudoun,Female,2749,157,72
259,2020-08-15T00:00:00.000,Loudoun,Male,2700,203,43
260,2020-08-15T00:00:00.000,Loudoun,Not Reported,33,0,0
261,2020-08-15T00:00:00.000,Mount Rogers,Female,817,47,21
262,2020-08-15T00:00:00.000,Mount Rogers,Male,709,91,37
263,2020-08-15T00:00:00.000,Mount Rogers,Not Reported,3,0,0
264,2020-08-15T00:00:00.000,New River,Female,274,10,3
265,2020-08-15T00:00:00.000,New River,Male,339,23,5
266,2020-08-15T00:00:00.000,New River,Not Reported,4,0,0
267,2020-08-15T00:00:00.000,Norfolk,Female,2074,118,17
268,2020-08-15T00:00:00.000,Norfolk,Male,1868,111,17
269,2020-08-15T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-08-15T00:00:00.000,Peninsula,Female,1675,82,26
271,2020-08-15T00:00:00.000,Peninsula,Male,1486,88,21
272,2020-08-15T00:00:00.000,Peninsula,Not Reported,14,0,0
273,2020-08-15T00:00:00.000,Piedmont,Female,464,51,8
274,2020-08-15T00:00:00.000,Piedmont,Male,1065,74,27
275,2020-08-15T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-08-15T00:00:00.000,Pittsylvania-Danville,Female,552,50,8
277,2020-08-15T00:00:00.000,Pittsylvania-Danville,Male,453,31,2
278,2020-08-15T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
279,2020-08-15T00:00:00.000,Portsmouth,Female,1072,75,12
280,2020-08-15T00:00:00.000,Portsmouth,Male,888,62,13
281,2020-08-15T00:00:00.000,Portsmouth,Not Reported,4,0,0
282,2020-08-15T00:00:00.000,Prince William,Female,6053,432,89
283,2020-08-15T00:00:00.000,Prince William,Male,5904,555,118
284,2020-08-15T00:00:00.000,Prince William,Not Reported,93,1,0
285,2020-08-15T00:00:00.000,Rappahannock,Female,2060,145,23
286,2020-08-15T00:00:00.000,Rappahannock,Male,1824,167,35
287,2020-08-15T00:00:00.000,Rappahannock,Not Reported,8,1,0
288,2020-08-15T00:00:00.000,Rappahannock Rapidan,Female,1031,58,11
289,2020-08-15T00:00:00.000,Rappahannock Rapidan,Male,981,81,16
290,2020-08-15T00:00:00.000,Rappahannock Rapidan,Not Reported,3,0,0
291,2020-08-15T00:00:00.000,Richmond,Female,1690,159,13
292,2020-08-15T00:00:00.000,Richmond,Male,1604,166,27
293,2020-08-15T00:00:00.000,Richmond,Not Reported,45,2,2
294,2020-08-15T00:00:00.000,Roanoke,Female,549,15,9
295,2020-08-15T00:00:00.000,Roanoke,Male,492,15,6
296,2020-08-15T00:00:00.000,Roanoke,Not Reported,15,0,0
297,2020-08-15T00:00:00.000,Southside,Female,396,32,20
298,2020-08-15T00:00:00.000,Southside,Male,472,37,16
299,2020-08-15T00:00:00.000,Southside,Not Reported,4,0,0
300,2020-08-15T00:00:00.000,Thomas Jefferson,Female,1110,79,24
301,2020-08-15T00:00:00.000,Thomas Jefferson,Male,978,71,20
302,2020-08-15T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
303,2020-08-15T00:00:00.000,Three Rivers,Female,449,42,10
304,2020-08-15T00:00:00.000,Three Rivers,Male,697,35,7
305,2020-08-15T00:00:00.000,Three Rivers,Not Reported,21,0,0
306,2020-08-15T00:00:00.000,Virginia Beach,Female,2875,134,26
307,2020-08-15T00:00:00.000,Virginia Beach,Male,2430,131,29
308,2020-08-15T00:00:00.000,Virginia Beach,Not Reported,17,0,0
309,2020-08-15T00:00:00.000,Western Tidewater,Female,1283,63,36
310,2020-08-15T00:00:00.000,Western Tidewater,Male,1050,75,45
311,2020-08-15T00:00:00.000,Western Tidewater,Not Reported,3,0,0
312,2020-08-15T00:00:00.000,West Piedmont,Female,727,82,9
313,2020-08-15T00:00:00.000,West Piedmont,Male,538,73,9
314,2020-08-15T00:00:00.000,West Piedmont,Not Reported,5,0,0
315,2020-08-14T00:00:00.000,Alexandria,Female,1574,129,33
316,2020-08-14T00:00:00.000,Alexandria,Male,1466,153,28
317,2020-08-14T00:00:00.000,Alexandria,Not Reported,10,0,0
318,2020-08-14T00:00:00.000,Alleghany,Female,522,19,10
319,2020-08-14T00:00:00.000,Alleghany,Male,461,30,8
320,2020-08-14T00:00:00.000,Alleghany,Not Reported,8,0,0
321,2020-08-14T00:00:00.000,Arlington,Female,1569,194,66
322,2020-08-14T00:00:00.000,Arlington,Male,1603,243,69
323,2020-08-14T00:00:00.000,Arlington,Not Reported,4,0,0
324,2020-08-14T00:00:00.000,Central Shenandoah,Female,1545,113,30
325,2020-08-14T00:00:00.000,Central Shenandoah,Male,1329,108,30
326,2020-08-14T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
327,2020-08-14T00:00:00.000,Central Virginia,Female,847,27,5
328,2020-08-14T00:00:00.000,Central Virginia,Male,767,39,11
329,2020-08-14T00:00:00.000,Central Virginia,Not Reported,10,0,0
330,2020-08-14T00:00:00.000,Chesapeake,Female,1750,133,18
331,2020-08-14T00:00:00.000,Chesapeake,Male,1404,117,23
332,2020-08-14T00:00:00.000,Chesapeake,Not Reported,4,0,0
333,2020-08-14T00:00:00.000,Chesterfield,Female,2429,126,51
334,2020-08-14T00:00:00.000,Chesterfield,Male,2345,141,53
335,2020-08-14T00:00:00.000,Chesterfield,Not Reported,131,0,2
336,2020-08-14T00:00:00.000,Chickahominy,Female,574,66,22
337,2020-08-14T00:00:00.000,Chickahominy,Male,466,67,24
338,2020-08-14T00:00:00.000,Chickahominy,Not Reported,6,0,0
339,2020-08-14T00:00:00.000,Crater,Female,1143,122,38
340,2020-08-14T00:00:00.000,Crater,Male,1434,103,32
341,2020-08-14T00:00:00.000,Crater,Not Reported,24,1,0
342,2020-08-14T00:00:00.000,Cumberland Plateau,Female,222,15,3
343,2020-08-14T00:00:00.000,Cumberland Plateau,Male,177,16,2
344,2020-08-14T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
345,2020-08-14T00:00:00.000,Eastern Shore,Female,707,68,25
346,2020-08-14T00:00:00.000,Eastern Shore,Male,698,65,21
347,2020-08-14T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-08-14T00:00:00.000,Fairfax,Female,8629,844,268
349,2020-08-14T00:00:00.000,Fairfax,Male,8227,1130,275
350,2020-08-14T00:00:00.000,Fairfax,Not Reported,116,2,1
351,2020-08-14T00:00:00.000,Hampton,Female,716,17,4
352,2020-08-14T00:00:00.000,Hampton,Male,588,35,3
353,2020-08-14T00:00:00.000,Hampton,Not Reported,5,0,0
354,2020-08-14T00:00:00.000,Henrico,Female,2133,171,101
355,2020-08-14T00:00:00.000,Henrico,Male,1886,178,86
356,2020-08-14T00:00:00.000,Henrico,Not Reported,23,1,0
357,2020-08-14T00:00:00.000,Lenowisco,Female,251,22,3
358,2020-08-14T00:00:00.000,Lenowisco,Male,229,24,6
359,2020-08-14T00:00:00.000,Lenowisco,Not Reported,2,0,0
360,2020-08-14T00:00:00.000,Lord Fairfax,Female,1386,108,48
361,2020-08-14T00:00:00.000,Lord Fairfax,Male,1228,123,42
362,2020-08-14T00:00:00.000,Lord Fairfax,Not Reported,10,0,0
363,2020-08-14T00:00:00.000,Loudoun,Female,2727,157,72
364,2020-08-14T00:00:00.000,Loudoun,Male,2679,201,43
365,2020-08-14T00:00:00.000,Loudoun,Not Reported,35,0,0
366,2020-08-14T00:00:00.000,Mount Rogers,Female,802,46,21
367,2020-08-14T00:00:00.000,Mount Rogers,Male,701,90,37
368,2020-08-14T00:00:00.000,Mount Rogers,Not Reported,3,0,0
369,2020-08-14T00:00:00.000,New River,Female,270,10,3
370,2020-08-14T00:00:00.000,New River,Male,333,23,5
371,2020-08-14T00:00:00.000,New River,Not Reported,4,0,0
372,2020-08-14T00:00:00.000,Norfolk,Female,2049,115,16
373,2020-08-14T00:00:00.000,Norfolk,Male,1843,108,17
374,2020-08-14T00:00:00.000,Norfolk,Not Reported,3,0,0
375,2020-08-14T00:00:00.000,Peninsula,Female,1652,82,26
376,2020-08-14T00:00:00.000,Peninsula,Male,1472,88,21
377,2020-08-14T00:00:00.000,Peninsula,Not Reported,14,0,0
378,2020-08-14T00:00:00.000,Piedmont,Female,459,51,8
379,2020-08-14T00:00:00.000,Piedmont,Male,1053,74,27
380,2020-08-14T00:00:00.000,Piedmont,Not Reported,4,0,0
381,2020-08-14T00:00:00.000,Pittsylvania-Danville,Female,542,49,8
382,2020-08-14T00:00:00.000,Pittsylvania-Danville,Male,446,31,2
383,2020-08-14T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
384,2020-08-14T00:00:00.000,Portsmouth,Female,1066,74,12
385,2020-08-14T00:00:00.000,Portsmouth,Male,882,60,13
386,2020-08-14T00:00:00.000,Portsmouth,Not Reported,4,0,0
387,2020-08-14T00:00:00.000,Prince William,Female,6017,431,89
388,2020-08-14T00:00:00.000,Prince William,Male,5880,555,118
389,2020-08-14T00:00:00.000,Prince William,Not Reported,95,1,0
390,2020-08-14T00:00:00.000,Rappahannock,Female,2041,145,23
391,2020-08-14T00:00:00.000,Rappahannock,Male,1801,167,35
392,2020-08-14T00:00:00.000,Rappahannock,Not Reported,6,1,0
393,2020-08-14T00:00:00.000,Rappahannock Rapidan,Female,1026,58,11
394,2020-08-14T00:00:00.000,Rappahannock Rapidan,Male,979,81,16
395,2020-08-14T00:00:00.000,Rappahannock Rapidan,Not Reported,2,0,0
396,2020-08-14T00:00:00.000,Richmond,Female,1671,159,12
397,2020-08-14T00:00:00.000,Richmond,Male,1592,166,27
398,2020-08-14T00:00:00.000,Richmond,Not Reported,45,2,2
399,2020-08-14T00:00:00.000,Roanoke,Female,547,14,9
400,2020-08-14T00:00:00.000,Roanoke,Male,489,15,6
401,2020-08-14T00:00:00.000,Roanoke,Not Reported,15,0,0
402,2020-08-14T00:00:00.000,Southside,Female,394,32,20
403,2020-08-14T00:00:00.000,Southside,Male,467,37,16
404,2020-08-14T00:00:00.000,Southside,Not Reported,4,0,0
405,2020-08-14T00:00:00.000,Thomas Jefferson,Female,1099,79,24
