,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
40,2020-08-22T00:00:00.000,Henrico,Male,2024,184,87
41,2020-08-22T00:00:00.000,Henrico,Not Reported,21,0,0
42,2020-08-22T00:00:00.000,Lenowisco,Female,305,22,3
43,2020-08-22T00:00:00.000,Lenowisco,Male,285,32,7
44,2020-08-22T00:00:00.000,Lenowisco,Not Reported,3,0,0
45,2020-08-22T00:00:00.000,Lord Fairfax,Female,1435,111,48
46,2020-08-22T00:00:00.000,Lord Fairfax,Male,1280,124,44
47,2020-08-22T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
48,2020-08-22T00:00:00.000,Loudoun,Female,2842,161,72
49,2020-08-22T00:00:00.000,Loudoun,Male,2798,204,43
50,2020-08-22T00:00:00.000,Loudoun,Not Reported,44,0,0
51,2020-08-22T00:00:00.000,Mount Rogers,Female,935,55,24
52,2020-08-22T00:00:00.000,Mount Rogers,Male,789,100,37
53,2020-08-22T00:00:00.000,Mount Rogers,Not Reported,6,0,1
54,2020-08-22T00:00:00.000,New River,Female,332,11,3
55,2020-08-22T00:00:00.000,New River,Male,394,26,5
56,2020-08-22T00:00:00.000,New River,Not Reported,3,0,0
57,2020-08-22T00:00:00.000,Norfolk,Female,2186,130,19
58,2020-08-22T00:00:00.000,Norfolk,Male,1976,125,20
59,2020-08-22T00:00:00.000,Norfolk,Not Reported,2,0,0
60,2020-08-22T00:00:00.000,Peninsula,Female,1791,85,26
61,2020-08-22T00:00:00.000,Peninsula,Male,1617,88,21
62,2020-08-22T00:00:00.000,Peninsula,Not Reported,14,0,0
63,2020-08-22T00:00:00.000,Piedmont,Female,502,51,8
64,2020-08-22T00:00:00.000,Piedmont,Male,1102,74,28
65,2020-08-22T00:00:00.000,Piedmont,Not Reported,4,0,0
66,2020-08-22T00:00:00.000,Pittsylvania-Danville,Female,630,51,9
67,2020-08-22T00:00:00.000,Pittsylvania-Danville,Male,522,39,7
68,2020-08-22T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
69,2020-08-22T00:00:00.000,Portsmouth,Female,1148,85,15
70,2020-08-22T00:00:00.000,Portsmouth,Male,934,74,15
71,2020-08-22T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-08-22T00:00:00.000,Prince William,Female,6329,438,93
73,2020-08-22T00:00:00.000,Prince William,Male,6139,571,119
74,2020-08-22T00:00:00.000,Prince William,Not Reported,108,1,0
75,2020-08-22T00:00:00.000,Rappahannock,Female,2199,155,24
76,2020-08-22T00:00:00.000,Rappahannock,Male,1938,174,35
77,2020-08-22T00:00:00.000,Rappahannock,Not Reported,7,1,0
78,2020-08-22T00:00:00.000,Rappahannock Rapidan,Female,1081,60,11
79,2020-08-22T00:00:00.000,Rappahannock Rapidan,Male,1034,83,17
80,2020-08-22T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
81,2020-08-22T00:00:00.000,Richmond,Female,1785,174,14
82,2020-08-22T00:00:00.000,Richmond,Male,1716,176,27
83,2020-08-22T00:00:00.000,Richmond,Not Reported,47,2,2
84,2020-08-22T00:00:00.000,Roanoke,Female,585,21,9
85,2020-08-22T00:00:00.000,Roanoke,Male,516,19,6
86,2020-08-22T00:00:00.000,Roanoke,Not Reported,20,0,0
87,2020-08-22T00:00:00.000,Southside,Female,427,32,20
88,2020-08-22T00:00:00.000,Southside,Male,494,37,17
89,2020-08-22T00:00:00.000,Southside,Not Reported,4,0,0
90,2020-08-22T00:00:00.000,Thomas Jefferson,Female,1193,85,23
91,2020-08-22T00:00:00.000,Thomas Jefferson,Male,1053,77,20
92,2020-08-22T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
93,2020-08-22T00:00:00.000,Three Rivers,Female,471,45,10
94,2020-08-22T00:00:00.000,Three Rivers,Male,716,41,8
95,2020-08-22T00:00:00.000,Three Rivers,Not Reported,21,0,0
96,2020-08-22T00:00:00.000,Virginia Beach,Female,3079,159,29
97,2020-08-22T00:00:00.000,Virginia Beach,Male,2572,147,34
98,2020-08-22T00:00:00.000,Virginia Beach,Not Reported,17,0,0
99,2020-08-22T00:00:00.000,Western Tidewater,Female,1417,69,39
100,2020-08-22T00:00:00.000,Western Tidewater,Male,1154,88,47
101,2020-08-22T00:00:00.000,Western Tidewater,Not Reported,4,0,0
102,2020-08-22T00:00:00.000,West Piedmont,Female,795,93,11
103,2020-08-22T00:00:00.000,West Piedmont,Male,610,81,16
104,2020-08-22T00:00:00.000,West Piedmont,Not Reported,5,0,0
105,2020-08-21T00:00:00.000,Alexandria,Female,1652,131,33
106,2020-08-21T00:00:00.000,Alexandria,Male,1540,157,28
107,2020-08-21T00:00:00.000,Alexandria,Not Reported,11,0,0
108,2020-08-21T00:00:00.000,Alleghany,Female,549,22,10
109,2020-08-21T00:00:00.000,Alleghany,Male,489,34,8
110,2020-08-21T00:00:00.000,Alleghany,Not Reported,7,0,0
111,2020-08-21T00:00:00.000,Arlington,Female,1650,196,66
112,2020-08-21T00:00:00.000,Arlington,Male,1676,252,71
113,2020-08-21T00:00:00.000,Arlington,Not Reported,8,0,0
114,2020-08-21T00:00:00.000,Central Shenandoah,Female,1604,118,30
115,2020-08-21T00:00:00.000,Central Shenandoah,Male,1397,112,30
116,2020-08-21T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
117,2020-08-21T00:00:00.000,Central Virginia,Female,987,28,6
118,2020-08-21T00:00:00.000,Central Virginia,Male,908,42,11
119,2020-08-21T00:00:00.000,Central Virginia,Not Reported,9,0,0
120,2020-08-21T00:00:00.000,Chesapeake,Female,1893,147,18
121,2020-08-21T00:00:00.000,Chesapeake,Male,1515,130,23
122,2020-08-21T00:00:00.000,Chesapeake,Not Reported,4,0,0
123,2020-08-21T00:00:00.000,Chesterfield,Female,2567,130,49
124,2020-08-21T00:00:00.000,Chesterfield,Male,2462,148,52
125,2020-08-21T00:00:00.000,Chesterfield,Not Reported,130,0,1
126,2020-08-21T00:00:00.000,Chickahominy,Female,610,67,22
127,2020-08-21T00:00:00.000,Chickahominy,Male,491,68,24
128,2020-08-21T00:00:00.000,Chickahominy,Not Reported,6,0,0
129,2020-08-21T00:00:00.000,Crater,Female,1239,127,37
130,2020-08-21T00:00:00.000,Crater,Male,1508,109,32
131,2020-08-21T00:00:00.000,Crater,Not Reported,27,1,0
132,2020-08-21T00:00:00.000,Cumberland Plateau,Female,258,17,3
133,2020-08-21T00:00:00.000,Cumberland Plateau,Male,204,20,3
134,2020-08-21T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
135,2020-08-21T00:00:00.000,Eastern Shore,Female,722,68,26
136,2020-08-21T00:00:00.000,Eastern Shore,Male,705,67,21
137,2020-08-21T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-08-21T00:00:00.000,Fairfax,Female,8943,865,270
139,2020-08-21T00:00:00.000,Fairfax,Male,8523,1161,279
140,2020-08-21T00:00:00.000,Fairfax,Not Reported,123,2,4
141,2020-08-21T00:00:00.000,Hampton,Female,781,18,5
142,2020-08-21T00:00:00.000,Hampton,Male,631,35,5
143,2020-08-21T00:00:00.000,Hampton,Not Reported,5,0,0
144,2020-08-21T00:00:00.000,Henrico,Female,2229,176,101
145,2020-08-21T00:00:00.000,Henrico,Male,2009,184,87
146,2020-08-21T00:00:00.000,Henrico,Not Reported,21,0,0
147,2020-08-21T00:00:00.000,Lenowisco,Female,301,22,3
148,2020-08-21T00:00:00.000,Lenowisco,Male,283,32,7
149,2020-08-21T00:00:00.000,Lenowisco,Not Reported,3,0,0
150,2020-08-21T00:00:00.000,Lord Fairfax,Female,1433,111,48
151,2020-08-21T00:00:00.000,Lord Fairfax,Male,1267,124,44
152,2020-08-21T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
153,2020-08-21T00:00:00.000,Loudoun,Female,2823,160,72
154,2020-08-21T00:00:00.000,Loudoun,Male,2782,204,43
155,2020-08-21T00:00:00.000,Loudoun,Not Reported,42,0,0
156,2020-08-21T00:00:00.000,Mount Rogers,Female,914,54,24
157,2020-08-21T00:00:00.000,Mount Rogers,Male,777,97,37
158,2020-08-21T00:00:00.000,Mount Rogers,Not Reported,6,0,1
159,2020-08-21T00:00:00.000,New River,Female,319,10,3
160,2020-08-21T00:00:00.000,New River,Male,378,26,5
161,2020-08-21T00:00:00.000,New River,Not Reported,3,0,0
162,2020-08-21T00:00:00.000,Norfolk,Female,2163,127,19
163,2020-08-21T00:00:00.000,Norfolk,Male,1954,124,20
164,2020-08-21T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-08-21T00:00:00.000,Peninsula,Female,1764,83,26
166,2020-08-21T00:00:00.000,Peninsula,Male,1574,88,21
167,2020-08-21T00:00:00.000,Peninsula,Not Reported,14,0,0
168,2020-08-21T00:00:00.000,Piedmont,Female,493,51,8
169,2020-08-21T00:00:00.000,Piedmont,Male,1086,74,28
170,2020-08-21T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-08-21T00:00:00.000,Pittsylvania-Danville,Female,614,50,9
172,2020-08-21T00:00:00.000,Pittsylvania-Danville,Male,511,39,7
173,2020-08-21T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
174,2020-08-21T00:00:00.000,Portsmouth,Female,1132,84,15
175,2020-08-21T00:00:00.000,Portsmouth,Male,922,72,15
176,2020-08-21T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-08-21T00:00:00.000,Prince William,Female,6267,438,92
178,2020-08-21T00:00:00.000,Prince William,Male,6106,569,118
179,2020-08-21T00:00:00.000,Prince William,Not Reported,103,1,0
180,2020-08-21T00:00:00.000,Rappahannock,Female,2176,153,23
181,2020-08-21T00:00:00.000,Rappahannock,Male,1920,173,35
182,2020-08-21T00:00:00.000,Rappahannock,Not Reported,7,1,0
183,2020-08-21T00:00:00.000,Rappahannock Rapidan,Female,1073,61,11
184,2020-08-21T00:00:00.000,Rappahannock Rapidan,Male,1024,83,17
185,2020-08-21T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
186,2020-08-21T00:00:00.000,Richmond,Female,1768,173,14
187,2020-08-21T00:00:00.000,Richmond,Male,1687,177,27
188,2020-08-21T00:00:00.000,Richmond,Not Reported,47,2,2
189,2020-08-21T00:00:00.000,Roanoke,Female,585,20,9
190,2020-08-21T00:00:00.000,Roanoke,Male,517,18,6
191,2020-08-21T00:00:00.000,Roanoke,Not Reported,20,0,0
192,2020-08-21T00:00:00.000,Southside,Female,421,32,20
193,2020-08-21T00:00:00.000,Southside,Male,490,37,17
194,2020-08-21T00:00:00.000,Southside,Not Reported,4,0,0
195,2020-08-21T00:00:00.000,Thomas Jefferson,Female,1172,84,23
196,2020-08-21T00:00:00.000,Thomas Jefferson,Male,1044,74,20
197,2020-08-21T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
198,2020-08-21T00:00:00.000,Three Rivers,Female,467,43,10
199,2020-08-21T00:00:00.000,Three Rivers,Male,714,41,8
200,2020-08-21T00:00:00.000,Three Rivers,Not Reported,21,0,0
201,2020-08-21T00:00:00.000,Virginia Beach,Female,3055,154,29
202,2020-08-21T00:00:00.000,Virginia Beach,Male,2551,144,32
203,2020-08-21T00:00:00.000,Virginia Beach,Not Reported,17,0,0
204,2020-08-21T00:00:00.000,Western Tidewater,Female,1387,69,39
205,2020-08-21T00:00:00.000,Western Tidewater,Male,1135,88,47
206,2020-08-21T00:00:00.000,Western Tidewater,Not Reported,4,0,0
207,2020-08-21T00:00:00.000,West Piedmont,Female,789,91,11
208,2020-08-21T00:00:00.000,West Piedmont,Male,590,81,16
209,2020-08-21T00:00:00.000,West Piedmont,Not Reported,5,0,0
210,2020-08-20T00:00:00.000,Alexandria,Female,1643,130,33
211,2020-08-20T00:00:00.000,Alexandria,Male,1532,157,28
212,2020-08-20T00:00:00.000,Alexandria,Not Reported,11,0,0
213,2020-08-20T00:00:00.000,Alleghany,Female,537,22,10
214,2020-08-20T00:00:00.000,Alleghany,Male,477,33,8
215,2020-08-20T00:00:00.000,Alleghany,Not Reported,7,0,0
216,2020-08-20T00:00:00.000,Arlington,Female,1638,196,66
217,2020-08-20T00:00:00.000,Arlington,Male,1667,251,71
218,2020-08-20T00:00:00.000,Arlington,Not Reported,5,0,0
219,2020-08-20T00:00:00.000,Central Shenandoah,Female,1599,118,30
220,2020-08-20T00:00:00.000,Central Shenandoah,Male,1385,112,30
221,2020-08-20T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
222,2020-08-20T00:00:00.000,Central Virginia,Female,972,28,6
223,2020-08-20T00:00:00.000,Central Virginia,Male,883,42,11
224,2020-08-20T00:00:00.000,Central Virginia,Not Reported,9,0,0
225,2020-08-20T00:00:00.000,Chesapeake,Female,1880,145,18
226,2020-08-20T00:00:00.000,Chesapeake,Male,1500,129,23
227,2020-08-20T00:00:00.000,Chesapeake,Not Reported,4,0,0
228,2020-08-20T00:00:00.000,Chesterfield,Female,2553,128,49
229,2020-08-20T00:00:00.000,Chesterfield,Male,2449,146,52
230,2020-08-20T00:00:00.000,Chesterfield,Not Reported,129,0,1
231,2020-08-20T00:00:00.000,Chickahominy,Female,605,67,22
232,2020-08-20T00:00:00.000,Chickahominy,Male,488,68,24
233,2020-08-20T00:00:00.000,Chickahominy,Not Reported,6,0,0
234,2020-08-20T00:00:00.000,Crater,Female,1221,127,37
235,2020-08-20T00:00:00.000,Crater,Male,1499,107,32
236,2020-08-20T00:00:00.000,Crater,Not Reported,25,1,0
237,2020-08-20T00:00:00.000,Cumberland Plateau,Female,253,17,3
238,2020-08-20T00:00:00.000,Cumberland Plateau,Male,201,20,3
239,2020-08-20T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
240,2020-08-20T00:00:00.000,Eastern Shore,Female,719,68,26
241,2020-08-20T00:00:00.000,Eastern Shore,Male,704,67,21
242,2020-08-20T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-08-20T00:00:00.000,Fairfax,Female,8895,864,270
244,2020-08-20T00:00:00.000,Fairfax,Male,8482,1159,279
245,2020-08-20T00:00:00.000,Fairfax,Not Reported,122,2,4
246,2020-08-20T00:00:00.000,Hampton,Female,766,18,5
247,2020-08-20T00:00:00.000,Hampton,Male,617,35,4
248,2020-08-20T00:00:00.000,Hampton,Not Reported,5,0,0
249,2020-08-20T00:00:00.000,Henrico,Female,2211,176,101
250,2020-08-20T00:00:00.000,Henrico,Male,1991,183,87
251,2020-08-20T00:00:00.000,Henrico,Not Reported,22,0,0
252,2020-08-20T00:00:00.000,Lenowisco,Female,296,22,3
253,2020-08-20T00:00:00.000,Lenowisco,Male,278,30,7
254,2020-08-20T00:00:00.000,Lenowisco,Not Reported,3,0,0
255,2020-08-20T00:00:00.000,Lord Fairfax,Female,1431,111,48
256,2020-08-20T00:00:00.000,Lord Fairfax,Male,1264,124,44
257,2020-08-20T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
258,2020-08-20T00:00:00.000,Loudoun,Female,2809,159,72
259,2020-08-20T00:00:00.000,Loudoun,Male,2773,204,43
260,2020-08-20T00:00:00.000,Loudoun,Not Reported,32,0,0
261,2020-08-20T00:00:00.000,Mount Rogers,Female,900,54,24
262,2020-08-20T00:00:00.000,Mount Rogers,Male,767,97,37
263,2020-08-20T00:00:00.000,Mount Rogers,Not Reported,6,0,1
264,2020-08-20T00:00:00.000,New River,Female,303,10,3
265,2020-08-20T00:00:00.000,New River,Male,361,26,5
266,2020-08-20T00:00:00.000,New River,Not Reported,3,0,0
267,2020-08-20T00:00:00.000,Norfolk,Female,2154,125,19
268,2020-08-20T00:00:00.000,Norfolk,Male,1935,119,20
269,2020-08-20T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-08-20T00:00:00.000,Peninsula,Female,1742,82,26
271,2020-08-20T00:00:00.000,Peninsula,Male,1557,88,21
272,2020-08-20T00:00:00.000,Peninsula,Not Reported,14,0,0
273,2020-08-20T00:00:00.000,Piedmont,Female,486,51,8
274,2020-08-20T00:00:00.000,Piedmont,Male,1077,74,28
275,2020-08-20T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-08-20T00:00:00.000,Pittsylvania-Danville,Female,603,50,9
277,2020-08-20T00:00:00.000,Pittsylvania-Danville,Male,499,35,2
278,2020-08-20T00:00:00.000,Pittsylvania-Danville,Not Reported,7,0,0
279,2020-08-20T00:00:00.000,Portsmouth,Female,1121,82,14
280,2020-08-20T00:00:00.000,Portsmouth,Male,920,70,14
281,2020-08-20T00:00:00.000,Portsmouth,Not Reported,4,0,0
282,2020-08-20T00:00:00.000,Prince William,Female,6221,436,92
283,2020-08-20T00:00:00.000,Prince William,Male,6062,565,118
284,2020-08-20T00:00:00.000,Prince William,Not Reported,97,1,0
285,2020-08-20T00:00:00.000,Rappahannock,Female,2162,149,23
286,2020-08-20T00:00:00.000,Rappahannock,Male,1898,172,35
287,2020-08-20T00:00:00.000,Rappahannock,Not Reported,9,1,0
288,2020-08-20T00:00:00.000,Rappahannock Rapidan,Female,1059,60,11
289,2020-08-20T00:00:00.000,Rappahannock Rapidan,Male,1018,82,17
290,2020-08-20T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
291,2020-08-20T00:00:00.000,Richmond,Female,1758,172,14
292,2020-08-20T00:00:00.000,Richmond,Male,1674,176,27
293,2020-08-20T00:00:00.000,Richmond,Not Reported,48,2,2
294,2020-08-20T00:00:00.000,Roanoke,Female,571,19,9
295,2020-08-20T00:00:00.000,Roanoke,Male,513,17,6
296,2020-08-20T00:00:00.000,Roanoke,Not Reported,20,0,0
297,2020-08-20T00:00:00.000,Southside,Female,417,32,20
298,2020-08-20T00:00:00.000,Southside,Male,484,37,17
299,2020-08-20T00:00:00.000,Southside,Not Reported,4,0,0
300,2020-08-20T00:00:00.000,Thomas Jefferson,Female,1155,84,23
301,2020-08-20T00:00:00.000,Thomas Jefferson,Male,1032,73,20
302,2020-08-20T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
303,2020-08-20T00:00:00.000,Three Rivers,Female,460,43,10
304,2020-08-20T00:00:00.000,Three Rivers,Male,711,41,8
305,2020-08-20T00:00:00.000,Three Rivers,Not Reported,21,0,0
306,2020-08-20T00:00:00.000,Virginia Beach,Female,3017,146,29
307,2020-08-20T00:00:00.000,Virginia Beach,Male,2528,138,32
308,2020-08-20T00:00:00.000,Virginia Beach,Not Reported,17,0,0
309,2020-08-20T00:00:00.000,Western Tidewater,Female,1351,68,39
310,2020-08-20T00:00:00.000,Western Tidewater,Male,1113,86,47
311,2020-08-20T00:00:00.000,Western Tidewater,Not Reported,4,0,0
312,2020-08-20T00:00:00.000,West Piedmont,Female,780,90,11
313,2020-08-20T00:00:00.000,West Piedmont,Male,584,79,15
314,2020-08-20T00:00:00.000,West Piedmont,Not Reported,5,0,0
315,2020-08-19T00:00:00.000,Alexandria,Female,1631,130,33
316,2020-08-19T00:00:00.000,Alexandria,Male,1522,157,28
317,2020-08-19T00:00:00.000,Alexandria,Not Reported,12,0,0
318,2020-08-19T00:00:00.000,Alleghany,Female,532,21,10
319,2020-08-19T00:00:00.000,Alleghany,Male,474,32,8
320,2020-08-19T00:00:00.000,Alleghany,Not Reported,7,0,0
321,2020-08-19T00:00:00.000,Arlington,Female,1628,195,66
322,2020-08-19T00:00:00.000,Arlington,Male,1660,247,69
323,2020-08-19T00:00:00.000,Arlington,Not Reported,5,0,0
324,2020-08-19T00:00:00.000,Central Shenandoah,Female,1592,117,30
325,2020-08-19T00:00:00.000,Central Shenandoah,Male,1379,112,30
326,2020-08-19T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
327,2020-08-19T00:00:00.000,Central Virginia,Female,944,28,6
328,2020-08-19T00:00:00.000,Central Virginia,Male,850,42,11
329,2020-08-19T00:00:00.000,Central Virginia,Not Reported,9,0,0
330,2020-08-19T00:00:00.000,Chesapeake,Female,1865,144,18
331,2020-08-19T00:00:00.000,Chesapeake,Male,1489,125,23
332,2020-08-19T00:00:00.000,Chesapeake,Not Reported,4,0,0
333,2020-08-19T00:00:00.000,Chesterfield,Female,2535,127,49
334,2020-08-19T00:00:00.000,Chesterfield,Male,2433,146,52
335,2020-08-19T00:00:00.000,Chesterfield,Not Reported,130,0,1
336,2020-08-19T00:00:00.000,Chickahominy,Female,600,67,22
337,2020-08-19T00:00:00.000,Chickahominy,Male,484,68,24
338,2020-08-19T00:00:00.000,Chickahominy,Not Reported,6,0,0
339,2020-08-19T00:00:00.000,Crater,Female,1206,127,37
340,2020-08-19T00:00:00.000,Crater,Male,1491,106,32
341,2020-08-19T00:00:00.000,Crater,Not Reported,25,1,0
342,2020-08-19T00:00:00.000,Cumberland Plateau,Female,246,17,3
343,2020-08-19T00:00:00.000,Cumberland Plateau,Male,196,20,3
344,2020-08-19T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
345,2020-08-19T00:00:00.000,Eastern Shore,Female,718,68,26
346,2020-08-19T00:00:00.000,Eastern Shore,Male,702,67,21
347,2020-08-19T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-08-19T00:00:00.000,Fairfax,Female,8850,860,270
349,2020-08-19T00:00:00.000,Fairfax,Male,8425,1145,277
350,2020-08-19T00:00:00.000,Fairfax,Not Reported,121,2,4
351,2020-08-19T00:00:00.000,Hampton,Female,757,18,5
352,2020-08-19T00:00:00.000,Hampton,Male,615,35,4
353,2020-08-19T00:00:00.000,Hampton,Not Reported,5,0,0
354,2020-08-19T00:00:00.000,Henrico,Female,2203,176,101
355,2020-08-19T00:00:00.000,Henrico,Male,1977,182,86
356,2020-08-19T00:00:00.000,Henrico,Not Reported,22,0,0
357,2020-08-19T00:00:00.000,Lenowisco,Female,290,22,3
358,2020-08-19T00:00:00.000,Lenowisco,Male,272,29,7
359,2020-08-19T00:00:00.000,Lenowisco,Not Reported,3,0,0
360,2020-08-19T00:00:00.000,Lord Fairfax,Female,1421,110,48
361,2020-08-19T00:00:00.000,Lord Fairfax,Male,1257,125,44
362,2020-08-19T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
363,2020-08-19T00:00:00.000,Loudoun,Female,2796,158,72
364,2020-08-19T00:00:00.000,Loudoun,Male,2752,203,43
365,2020-08-19T00:00:00.000,Loudoun,Not Reported,32,0,0
366,2020-08-19T00:00:00.000,Mount Rogers,Female,895,54,23
367,2020-08-19T00:00:00.000,Mount Rogers,Male,759,97,37
368,2020-08-19T00:00:00.000,Mount Rogers,Not Reported,6,0,1
369,2020-08-19T00:00:00.000,New River,Female,296,10,3
370,2020-08-19T00:00:00.000,New River,Male,357,24,5
371,2020-08-19T00:00:00.000,New River,Not Reported,3,0,0
372,2020-08-19T00:00:00.000,Norfolk,Female,2138,122,17
373,2020-08-19T00:00:00.000,Norfolk,Male,1922,119,20
374,2020-08-19T00:00:00.000,Norfolk,Not Reported,2,0,0
375,2020-08-19T00:00:00.000,Peninsula,Female,1735,82,26
376,2020-08-19T00:00:00.000,Peninsula,Male,1537,88,21
377,2020-08-19T00:00:00.000,Peninsula,Not Reported,14,0,0
378,2020-08-19T00:00:00.000,Piedmont,Female,476,51,8
379,2020-08-19T00:00:00.000,Piedmont,Male,1072,74,27
380,2020-08-19T00:00:00.000,Piedmont,Not Reported,4,0,0
381,2020-08-19T00:00:00.000,Pittsylvania-Danville,Female,589,50,9
382,2020-08-19T00:00:00.000,Pittsylvania-Danville,Male,488,32,2
383,2020-08-19T00:00:00.000,Pittsylvania-Danville,Not Reported,7,0,0
384,2020-08-19T00:00:00.000,Portsmouth,Female,1111,78,12
385,2020-08-19T00:00:00.000,Portsmouth,Male,909,63,13
386,2020-08-19T00:00:00.000,Portsmouth,Not Reported,4,0,0
387,2020-08-19T00:00:00.000,Prince William,Female,6179,436,91
388,2020-08-19T00:00:00.000,Prince William,Male,6030,563,118
389,2020-08-19T00:00:00.000,Prince William,Not Reported,96,1,0
390,2020-08-19T00:00:00.000,Rappahannock,Female,2128,146,23
391,2020-08-19T00:00:00.000,Rappahannock,Male,1885,172,35
392,2020-08-19T00:00:00.000,Rappahannock,Not Reported,12,1,0
393,2020-08-19T00:00:00.000,Rappahannock Rapidan,Female,1054,60,11
394,2020-08-19T00:00:00.000,Rappahannock Rapidan,Male,1012,81,17
395,2020-08-19T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
396,2020-08-19T00:00:00.000,Richmond,Female,1745,170,14
397,2020-08-19T00:00:00.000,Richmond,Male,1662,176,27
398,2020-08-19T00:00:00.000,Richmond,Not Reported,48,2,2
399,2020-08-19T00:00:00.000,Roanoke,Female,562,19,9
400,2020-08-19T00:00:00.000,Roanoke,Male,509,17,6
401,2020-08-19T00:00:00.000,Roanoke,Not Reported,14,0,0
402,2020-08-19T00:00:00.000,Southside,Female,404,32,20
403,2020-08-19T00:00:00.000,Southside,Male,481,37,17
404,2020-08-19T00:00:00.000,Southside,Not Reported,4,0,0
405,2020-08-19T00:00:00.000,Thomas Jefferson,Female,1146,83,23
