,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
346,2020-08-05T00:00:00.000,West Piedmont,60-69,100,15,1
347,2020-08-05T00:00:00.000,West Piedmont,70-79,66,26,5
348,2020-08-05T00:00:00.000,West Piedmont,80+,64,32,4
349,2020-08-05T00:00:00.000,West Piedmont,Missing,1,0,0
350,2020-08-04T00:00:00.000,Alexandria,0-9,162,2,0
351,2020-08-04T00:00:00.000,Alexandria,10-19,211,5,0
352,2020-08-04T00:00:00.000,Alexandria,20-29,499,11,1
353,2020-08-04T00:00:00.000,Alexandria,30-39,661,33,0
354,2020-08-04T00:00:00.000,Alexandria,40-49,529,44,0
355,2020-08-04T00:00:00.000,Alexandria,50-59,357,54,11
356,2020-08-04T00:00:00.000,Alexandria,60-69,232,54,3
357,2020-08-04T00:00:00.000,Alexandria,70-79,108,41,18
358,2020-08-04T00:00:00.000,Alexandria,80+,97,29,27
359,2020-08-04T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-08-04T00:00:00.000,Alleghany,0-9,22,0,0
361,2020-08-04T00:00:00.000,Alleghany,10-19,106,0,0
362,2020-08-04T00:00:00.000,Alleghany,20-29,162,1,0
363,2020-08-04T00:00:00.000,Alleghany,30-39,120,2,0
364,2020-08-04T00:00:00.000,Alleghany,40-49,126,2,0
365,2020-08-04T00:00:00.000,Alleghany,50-59,129,7,1
366,2020-08-04T00:00:00.000,Alleghany,60-69,82,8,1
367,2020-08-04T00:00:00.000,Alleghany,70-79,79,9,10
368,2020-08-04T00:00:00.000,Alleghany,80+,44,11,5
369,2020-08-04T00:00:00.000,Alleghany,Missing,2,0,0
370,2020-08-04T00:00:00.000,Arlington,0-9,66,2,0
371,2020-08-04T00:00:00.000,Arlington,10-19,150,5,0
372,2020-08-04T00:00:00.000,Arlington,20-29,596,22,0
373,2020-08-04T00:00:00.000,Arlington,30-39,552,43,0
374,2020-08-04T00:00:00.000,Arlington,40-49,482,53,8
375,2020-08-04T00:00:00.000,Arlington,50-59,421,70,6
376,2020-08-04T00:00:00.000,Arlington,60-69,308,82,19
377,2020-08-04T00:00:00.000,Arlington,70-79,180,73,33
378,2020-08-04T00:00:00.000,Arlington,80+,205,85,70
379,2020-08-04T00:00:00.000,Arlington,Missing,13,1,0
380,2020-08-04T00:00:00.000,Central Shenandoah,0-9,80,0,0
381,2020-08-04T00:00:00.000,Central Shenandoah,10-19,164,1,0
382,2020-08-04T00:00:00.000,Central Shenandoah,20-29,533,11,0
383,2020-08-04T00:00:00.000,Central Shenandoah,30-39,399,8,0
384,2020-08-04T00:00:00.000,Central Shenandoah,40-49,438,16,0
385,2020-08-04T00:00:00.000,Central Shenandoah,50-59,453,36,4
386,2020-08-04T00:00:00.000,Central Shenandoah,60-69,325,49,14
387,2020-08-04T00:00:00.000,Central Shenandoah,70-79,173,51,16
388,2020-08-04T00:00:00.000,Central Shenandoah,80+,143,35,20
389,2020-08-04T00:00:00.000,Central Shenandoah,Missing,1,0,0
390,2020-08-04T00:00:00.000,Central Virginia,0-9,32,0,0
391,2020-08-04T00:00:00.000,Central Virginia,10-19,131,2,0
392,2020-08-04T00:00:00.000,Central Virginia,20-29,270,3,0
393,2020-08-04T00:00:00.000,Central Virginia,30-39,164,8,0
394,2020-08-04T00:00:00.000,Central Virginia,40-49,159,3,0
395,2020-08-04T00:00:00.000,Central Virginia,50-59,174,6,4
396,2020-08-04T00:00:00.000,Central Virginia,60-69,108,15,2
397,2020-08-04T00:00:00.000,Central Virginia,70-79,67,11,3
398,2020-08-04T00:00:00.000,Central Virginia,80+,49,8,2
399,2020-08-04T00:00:00.000,Central Virginia,Missing,1,0,0
400,2020-08-04T00:00:00.000,Chesapeake,0-9,82,1,0
401,2020-08-04T00:00:00.000,Chesapeake,10-19,194,1,0
402,2020-08-04T00:00:00.000,Chesapeake,20-29,549,5,0
403,2020-08-04T00:00:00.000,Chesapeake,30-39,519,16,0
404,2020-08-04T00:00:00.000,Chesapeake,40-49,407,33,1
405,2020-08-04T00:00:00.000,Chesapeake,50-59,368,38,1
406,2020-08-04T00:00:00.000,Chesapeake,60-69,260,44,5
407,2020-08-04T00:00:00.000,Chesapeake,70-79,142,43,4
408,2020-08-04T00:00:00.000,Chesapeake,80+,123,35,19
409,2020-08-04T00:00:00.000,Chesapeake,Missing,45,1,0
410,2020-08-04T00:00:00.000,Chesterfield,0-9,171,2,0
411,2020-08-04T00:00:00.000,Chesterfield,10-19,422,1,0
