,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
32,2020-08-07T00:00:00.000,Eastern Shore,Not Reported,9,0,0
33,2020-08-07T00:00:00.000,Fairfax,Female,8345,827,266
34,2020-08-07T00:00:00.000,Fairfax,Male,7947,1119,276
35,2020-08-07T00:00:00.000,Fairfax,Not Reported,93,1,1
36,2020-08-07T00:00:00.000,Hampton,Female,650,17,4
37,2020-08-07T00:00:00.000,Hampton,Male,519,32,3
38,2020-08-07T00:00:00.000,Hampton,Not Reported,4,0,0
39,2020-08-07T00:00:00.000,Henrico,Female,2014,159,98
40,2020-08-07T00:00:00.000,Henrico,Male,1773,172,86
41,2020-08-07T00:00:00.000,Henrico,Not Reported,24,0,0
42,2020-08-07T00:00:00.000,Lenowisco,Female,175,17,1
43,2020-08-07T00:00:00.000,Lenowisco,Male,154,18,6
44,2020-08-07T00:00:00.000,Lenowisco,Not Reported,1,0,0
45,2020-08-07T00:00:00.000,Lord Fairfax,Female,1332,103,47
46,2020-08-07T00:00:00.000,Lord Fairfax,Male,1189,117,39
47,2020-08-07T00:00:00.000,Lord Fairfax,Not Reported,9,0,0
48,2020-08-07T00:00:00.000,Loudoun,Female,2597,152,72
49,2020-08-07T00:00:00.000,Loudoun,Male,2573,194,43
50,2020-08-07T00:00:00.000,Loudoun,Not Reported,26,0,0
51,2020-08-07T00:00:00.000,Mount Rogers,Female,728,40,17
52,2020-08-07T00:00:00.000,Mount Rogers,Male,636,85,35
53,2020-08-07T00:00:00.000,Mount Rogers,Not Reported,3,0,0
54,2020-08-07T00:00:00.000,New River,Female,237,10,3
55,2020-08-07T00:00:00.000,New River,Male,266,23,5
56,2020-08-07T00:00:00.000,New River,Not Reported,4,0,0
57,2020-08-07T00:00:00.000,Norfolk,Female,1924,97,14
58,2020-08-07T00:00:00.000,Norfolk,Male,1703,90,16
59,2020-08-07T00:00:00.000,Norfolk,Not Reported,2,0,0
60,2020-08-07T00:00:00.000,Peninsula,Female,1532,81,26
61,2020-08-07T00:00:00.000,Peninsula,Male,1356,86,18
62,2020-08-07T00:00:00.000,Peninsula,Not Reported,15,0,0
63,2020-08-07T00:00:00.000,Piedmont,Female,443,51,9
64,2020-08-07T00:00:00.000,Piedmont,Male,997,73,25
65,2020-08-07T00:00:00.000,Piedmont,Not Reported,4,0,0
66,2020-08-07T00:00:00.000,Pittsylvania-Danville,Female,463,46,7
67,2020-08-07T00:00:00.000,Pittsylvania-Danville,Male,336,27,2
68,2020-08-07T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
69,2020-08-07T00:00:00.000,Portsmouth,Female,936,73,12
70,2020-08-07T00:00:00.000,Portsmouth,Male,787,60,13
71,2020-08-07T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-08-07T00:00:00.000,Prince William,Female,5757,425,87
73,2020-08-07T00:00:00.000,Prince William,Male,5650,546,118
74,2020-08-07T00:00:00.000,Prince William,Not Reported,76,1,0
75,2020-08-07T00:00:00.000,Rappahannock,Female,1872,138,22
76,2020-08-07T00:00:00.000,Rappahannock,Male,1649,160,33
77,2020-08-07T00:00:00.000,Rappahannock,Not Reported,11,1,0
78,2020-08-07T00:00:00.000,Rappahannock Rapidan,Female,985,56,11
79,2020-08-07T00:00:00.000,Rappahannock Rapidan,Male,941,81,16
80,2020-08-07T00:00:00.000,Rappahannock Rapidan,Not Reported,1,0,0
81,2020-08-07T00:00:00.000,Richmond,Female,1559,143,12
82,2020-08-07T00:00:00.000,Richmond,Male,1507,151,27
83,2020-08-07T00:00:00.000,Richmond,Not Reported,46,2,2
84,2020-08-07T00:00:00.000,Roanoke,Female,526,11,9
85,2020-08-07T00:00:00.000,Roanoke,Male,460,10,5
86,2020-08-07T00:00:00.000,Roanoke,Not Reported,14,0,0
87,2020-08-07T00:00:00.000,Southside,Female,364,32,20
88,2020-08-07T00:00:00.000,Southside,Male,395,34,15
89,2020-08-07T00:00:00.000,Southside,Not Reported,4,0,0
90,2020-08-07T00:00:00.000,Thomas Jefferson,Female,1008,73,24
91,2020-08-07T00:00:00.000,Thomas Jefferson,Male,884,68,20
92,2020-08-07T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
93,2020-08-07T00:00:00.000,Three Rivers,Female,377,40,10
94,2020-08-07T00:00:00.000,Three Rivers,Male,645,31,6
95,2020-08-07T00:00:00.000,Three Rivers,Not Reported,22,0,0
96,2020-08-07T00:00:00.000,Virginia Beach,Female,2578,113,25
97,2020-08-07T00:00:00.000,Virginia Beach,Male,2188,116,28
98,2020-08-07T00:00:00.000,Virginia Beach,Not Reported,15,0,0
99,2020-08-07T00:00:00.000,Western Tidewater,Female,1115,60,35
100,2020-08-07T00:00:00.000,Western Tidewater,Male,923,72,42
101,2020-08-07T00:00:00.000,Western Tidewater,Not Reported,2,0,0
102,2020-08-07T00:00:00.000,West Piedmont,Female,606,72,7
103,2020-08-07T00:00:00.000,West Piedmont,Male,460,62,8
104,2020-08-07T00:00:00.000,West Piedmont,Not Reported,5,0,0
105,2020-08-06T00:00:00.000,Alexandria,Female,1490,127,33
106,2020-08-06T00:00:00.000,Alexandria,Male,1389,147,27
107,2020-08-06T00:00:00.000,Alexandria,Not Reported,8,0,0
108,2020-08-06T00:00:00.000,Alleghany,Female,489,14,10
109,2020-08-06T00:00:00.000,Alleghany,Male,415,28,8
110,2020-08-06T00:00:00.000,Alleghany,Not Reported,8,0,0
111,2020-08-06T00:00:00.000,Arlington,Female,1481,194,66
112,2020-08-06T00:00:00.000,Arlington,Male,1526,242,69
113,2020-08-06T00:00:00.000,Arlington,Not Reported,6,0,0
114,2020-08-06T00:00:00.000,Central Shenandoah,Female,1468,108,28
115,2020-08-06T00:00:00.000,Central Shenandoah,Male,1255,102,29
116,2020-08-06T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
117,2020-08-06T00:00:00.000,Central Virginia,Female,647,23,4
118,2020-08-06T00:00:00.000,Central Virginia,Male,580,37,9
119,2020-08-06T00:00:00.000,Central Virginia,Not Reported,4,0,0
120,2020-08-06T00:00:00.000,Chesapeake,Female,1536,116,15
121,2020-08-06T00:00:00.000,Chesapeake,Male,1222,107,22
122,2020-08-06T00:00:00.000,Chesapeake,Not Reported,3,0,0
123,2020-08-06T00:00:00.000,Chesterfield,Female,2243,120,48
124,2020-08-06T00:00:00.000,Chesterfield,Male,2182,131,52
125,2020-08-06T00:00:00.000,Chesterfield,Not Reported,115,0,2
126,2020-08-06T00:00:00.000,Chickahominy,Female,518,64,21
127,2020-08-06T00:00:00.000,Chickahominy,Male,422,66,24
128,2020-08-06T00:00:00.000,Chickahominy,Not Reported,5,0,0
129,2020-08-06T00:00:00.000,Crater,Female,1046,116,38
130,2020-08-06T00:00:00.000,Crater,Male,1192,99,32
131,2020-08-06T00:00:00.000,Crater,Not Reported,23,1,0
132,2020-08-06T00:00:00.000,Cumberland Plateau,Female,169,11,2
133,2020-08-06T00:00:00.000,Cumberland Plateau,Male,140,14,1
134,2020-08-06T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
135,2020-08-06T00:00:00.000,Eastern Shore,Female,690,67,24
136,2020-08-06T00:00:00.000,Eastern Shore,Male,681,60,21
137,2020-08-06T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-08-06T00:00:00.000,Fairfax,Female,8260,819,265
139,2020-08-06T00:00:00.000,Fairfax,Male,7876,1113,274
140,2020-08-06T00:00:00.000,Fairfax,Not Reported,92,1,1
141,2020-08-06T00:00:00.000,Hampton,Female,632,17,4
142,2020-08-06T00:00:00.000,Hampton,Male,496,32,3
143,2020-08-06T00:00:00.000,Hampton,Not Reported,3,0,0
144,2020-08-06T00:00:00.000,Henrico,Female,1969,158,97
145,2020-08-06T00:00:00.000,Henrico,Male,1752,169,85
146,2020-08-06T00:00:00.000,Henrico,Not Reported,21,0,0
147,2020-08-06T00:00:00.000,Lenowisco,Female,157,17,1
148,2020-08-06T00:00:00.000,Lenowisco,Male,139,17,6
149,2020-08-06T00:00:00.000,Lenowisco,Not Reported,0,0,0
150,2020-08-06T00:00:00.000,Lord Fairfax,Female,1327,103,47
151,2020-08-06T00:00:00.000,Lord Fairfax,Male,1182,116,39
152,2020-08-06T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
153,2020-08-06T00:00:00.000,Loudoun,Female,2578,149,72
154,2020-08-06T00:00:00.000,Loudoun,Male,2547,193,43
155,2020-08-06T00:00:00.000,Loudoun,Not Reported,25,0,0
156,2020-08-06T00:00:00.000,Mount Rogers,Female,699,40,17
157,2020-08-06T00:00:00.000,Mount Rogers,Male,615,84,35
158,2020-08-06T00:00:00.000,Mount Rogers,Not Reported,3,0,0
159,2020-08-06T00:00:00.000,New River,Female,219,10,2
160,2020-08-06T00:00:00.000,New River,Male,257,23,5
161,2020-08-06T00:00:00.000,New River,Not Reported,4,0,0
162,2020-08-06T00:00:00.000,Norfolk,Female,1855,93,14
163,2020-08-06T00:00:00.000,Norfolk,Male,1639,89,15
164,2020-08-06T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-08-06T00:00:00.000,Peninsula,Female,1489,80,26
166,2020-08-06T00:00:00.000,Peninsula,Male,1306,85,18
167,2020-08-06T00:00:00.000,Peninsula,Not Reported,14,0,0
168,2020-08-06T00:00:00.000,Piedmont,Female,432,50,7
169,2020-08-06T00:00:00.000,Piedmont,Male,986,71,24
170,2020-08-06T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-08-06T00:00:00.000,Pittsylvania-Danville,Female,438,44,7
172,2020-08-06T00:00:00.000,Pittsylvania-Danville,Male,311,26,2
173,2020-08-06T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
174,2020-08-06T00:00:00.000,Portsmouth,Female,907,73,12
175,2020-08-06T00:00:00.000,Portsmouth,Male,766,59,13
176,2020-08-06T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-08-06T00:00:00.000,Prince William,Female,5665,423,87
178,2020-08-06T00:00:00.000,Prince William,Male,5557,540,117
179,2020-08-06T00:00:00.000,Prince William,Not Reported,72,1,0
180,2020-08-06T00:00:00.000,Rappahannock,Female,1825,137,22
181,2020-08-06T00:00:00.000,Rappahannock,Male,1608,156,33
182,2020-08-06T00:00:00.000,Rappahannock,Not Reported,11,1,0
183,2020-08-06T00:00:00.000,Rappahannock Rapidan,Female,965,54,11
184,2020-08-06T00:00:00.000,Rappahannock Rapidan,Male,931,80,16
185,2020-08-06T00:00:00.000,Rappahannock Rapidan,Not Reported,0,0,0
186,2020-08-06T00:00:00.000,Richmond,Female,1529,139,12
187,2020-08-06T00:00:00.000,Richmond,Male,1490,148,27
188,2020-08-06T00:00:00.000,Richmond,Not Reported,48,2,2
189,2020-08-06T00:00:00.000,Roanoke,Female,510,11,9
190,2020-08-06T00:00:00.000,Roanoke,Male,449,10,5
191,2020-08-06T00:00:00.000,Roanoke,Not Reported,14,0,0
192,2020-08-06T00:00:00.000,Southside,Female,352,32,20
193,2020-08-06T00:00:00.000,Southside,Male,365,34,15
194,2020-08-06T00:00:00.000,Southside,Not Reported,4,0,0
195,2020-08-06T00:00:00.000,Thomas Jefferson,Female,984,72,24
196,2020-08-06T00:00:00.000,Thomas Jefferson,Male,859,66,20
197,2020-08-06T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
198,2020-08-06T00:00:00.000,Three Rivers,Female,360,40,10
199,2020-08-06T00:00:00.000,Three Rivers,Male,631,29,6
200,2020-08-06T00:00:00.000,Three Rivers,Not Reported,21,0,0
201,2020-08-06T00:00:00.000,Virginia Beach,Female,2515,109,24
202,2020-08-06T00:00:00.000,Virginia Beach,Male,2128,113,28
203,2020-08-06T00:00:00.000,Virginia Beach,Not Reported,15,0,0
204,2020-08-06T00:00:00.000,Western Tidewater,Female,1070,60,35
205,2020-08-06T00:00:00.000,Western Tidewater,Male,890,72,42
206,2020-08-06T00:00:00.000,Western Tidewater,Not Reported,1,0,0
207,2020-08-06T00:00:00.000,West Piedmont,Female,574,69,7
208,2020-08-06T00:00:00.000,West Piedmont,Male,438,60,8
209,2020-08-06T00:00:00.000,West Piedmont,Not Reported,4,0,0
210,2020-08-05T00:00:00.000,Alexandria,Female,1481,127,33
211,2020-08-05T00:00:00.000,Alexandria,Male,1383,147,27
212,2020-08-05T00:00:00.000,Alexandria,Not Reported,8,0,0
213,2020-08-05T00:00:00.000,Alleghany,Female,474,14,10
214,2020-08-05T00:00:00.000,Alleghany,Male,400,26,8
215,2020-08-05T00:00:00.000,Alleghany,Not Reported,8,0,0
216,2020-08-05T00:00:00.000,Arlington,Female,1476,194,66
217,2020-08-05T00:00:00.000,Arlington,Male,1515,242,69
218,2020-08-05T00:00:00.000,Arlington,Not Reported,6,0,0
219,2020-08-05T00:00:00.000,Central Shenandoah,Female,1467,106,28
220,2020-08-05T00:00:00.000,Central Shenandoah,Male,1252,101,27
221,2020-08-05T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
222,2020-08-05T00:00:00.000,Central Virginia,Female,624,22,4
223,2020-08-05T00:00:00.000,Central Virginia,Male,569,36,9
224,2020-08-05T00:00:00.000,Central Virginia,Not Reported,4,0,0
225,2020-08-05T00:00:00.000,Chesapeake,Female,1512,116,14
226,2020-08-05T00:00:00.000,Chesapeake,Male,1199,105,19
227,2020-08-05T00:00:00.000,Chesapeake,Not Reported,3,0,0
228,2020-08-05T00:00:00.000,Chesterfield,Female,2221,121,46
229,2020-08-05T00:00:00.000,Chesterfield,Male,2160,131,52
230,2020-08-05T00:00:00.000,Chesterfield,Not Reported,112,0,2
231,2020-08-05T00:00:00.000,Chickahominy,Female,513,64,21
232,2020-08-05T00:00:00.000,Chickahominy,Male,418,66,24
233,2020-08-05T00:00:00.000,Chickahominy,Not Reported,5,0,0
234,2020-08-05T00:00:00.000,Crater,Female,1034,115,38
235,2020-08-05T00:00:00.000,Crater,Male,1176,99,30
236,2020-08-05T00:00:00.000,Crater,Not Reported,23,1,0
237,2020-08-05T00:00:00.000,Cumberland Plateau,Female,165,10,2
238,2020-08-05T00:00:00.000,Cumberland Plateau,Male,133,14,1
239,2020-08-05T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
240,2020-08-05T00:00:00.000,Eastern Shore,Female,690,67,24
241,2020-08-05T00:00:00.000,Eastern Shore,Male,681,60,20
242,2020-08-05T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-08-05T00:00:00.000,Fairfax,Female,8227,815,265
244,2020-08-05T00:00:00.000,Fairfax,Male,7846,1109,276
245,2020-08-05T00:00:00.000,Fairfax,Not Reported,87,1,1
246,2020-08-05T00:00:00.000,Hampton,Female,631,17,4
247,2020-08-05T00:00:00.000,Hampton,Male,495,32,3
248,2020-08-05T00:00:00.000,Hampton,Not Reported,3,0,0
249,2020-08-05T00:00:00.000,Henrico,Female,1952,156,97
250,2020-08-05T00:00:00.000,Henrico,Male,1741,166,85
251,2020-08-05T00:00:00.000,Henrico,Not Reported,21,0,0
252,2020-08-05T00:00:00.000,Lenowisco,Female,154,17,1
253,2020-08-05T00:00:00.000,Lenowisco,Male,137,17,6
254,2020-08-05T00:00:00.000,Lenowisco,Not Reported,0,0,0
255,2020-08-05T00:00:00.000,Lord Fairfax,Female,1325,103,47
256,2020-08-05T00:00:00.000,Lord Fairfax,Male,1180,116,38
257,2020-08-05T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
258,2020-08-05T00:00:00.000,Loudoun,Female,2559,149,71
259,2020-08-05T00:00:00.000,Loudoun,Male,2532,191,42
260,2020-08-05T00:00:00.000,Loudoun,Not Reported,26,0,0
261,2020-08-05T00:00:00.000,Mount Rogers,Female,685,40,17
262,2020-08-05T00:00:00.000,Mount Rogers,Male,606,82,35
263,2020-08-05T00:00:00.000,Mount Rogers,Not Reported,4,0,0
264,2020-08-05T00:00:00.000,New River,Female,215,9,2
265,2020-08-05T00:00:00.000,New River,Male,249,23,5
266,2020-08-05T00:00:00.000,New River,Not Reported,4,0,0
267,2020-08-05T00:00:00.000,Norfolk,Female,1851,92,13
268,2020-08-05T00:00:00.000,Norfolk,Male,1640,87,15
269,2020-08-05T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-08-05T00:00:00.000,Peninsula,Female,1486,80,26
271,2020-08-05T00:00:00.000,Peninsula,Male,1302,85,18
272,2020-08-05T00:00:00.000,Peninsula,Not Reported,14,0,0
273,2020-08-05T00:00:00.000,Piedmont,Female,430,50,7
274,2020-08-05T00:00:00.000,Piedmont,Male,981,69,22
275,2020-08-05T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-08-05T00:00:00.000,Pittsylvania-Danville,Female,428,44,7
277,2020-08-05T00:00:00.000,Pittsylvania-Danville,Male,304,24,2
278,2020-08-05T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
279,2020-08-05T00:00:00.000,Portsmouth,Female,898,72,12
280,2020-08-05T00:00:00.000,Portsmouth,Male,762,59,13
281,2020-08-05T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-08-05T00:00:00.000,Prince William,Female,5648,423,86
283,2020-08-05T00:00:00.000,Prince William,Male,5542,540,116
284,2020-08-05T00:00:00.000,Prince William,Not Reported,74,1,0
285,2020-08-05T00:00:00.000,Rappahannock,Female,1791,136,22
286,2020-08-05T00:00:00.000,Rappahannock,Male,1586,156,33
287,2020-08-05T00:00:00.000,Rappahannock,Not Reported,10,1,0
288,2020-08-05T00:00:00.000,Rappahannock Rapidan,Female,951,54,11
289,2020-08-05T00:00:00.000,Rappahannock Rapidan,Male,923,79,16
290,2020-08-05T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
291,2020-08-05T00:00:00.000,Richmond,Female,1514,137,12
292,2020-08-05T00:00:00.000,Richmond,Male,1475,147,25
293,2020-08-05T00:00:00.000,Richmond,Not Reported,45,2,2
294,2020-08-05T00:00:00.000,Roanoke,Female,488,10,9
295,2020-08-05T00:00:00.000,Roanoke,Male,429,11,5
296,2020-08-05T00:00:00.000,Roanoke,Not Reported,15,0,0
297,2020-08-05T00:00:00.000,Southside,Female,348,31,20
298,2020-08-05T00:00:00.000,Southside,Male,337,34,15
299,2020-08-05T00:00:00.000,Southside,Not Reported,4,0,0
300,2020-08-05T00:00:00.000,Thomas Jefferson,Female,974,71,23
301,2020-08-05T00:00:00.000,Thomas Jefferson,Male,852,66,18
302,2020-08-05T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
303,2020-08-05T00:00:00.000,Three Rivers,Female,358,40,10
304,2020-08-05T00:00:00.000,Three Rivers,Male,630,29,6
305,2020-08-05T00:00:00.000,Three Rivers,Not Reported,21,0,0
306,2020-08-05T00:00:00.000,Virginia Beach,Female,2471,107,22
307,2020-08-05T00:00:00.000,Virginia Beach,Male,2097,112,27
308,2020-08-05T00:00:00.000,Virginia Beach,Not Reported,15,0,0
309,2020-08-05T00:00:00.000,Western Tidewater,Female,1057,60,35
310,2020-08-05T00:00:00.000,Western Tidewater,Male,878,72,42
311,2020-08-05T00:00:00.000,Western Tidewater,Not Reported,1,0,0
312,2020-08-05T00:00:00.000,West Piedmont,Female,561,64,7
313,2020-08-05T00:00:00.000,West Piedmont,Male,426,54,8
314,2020-08-05T00:00:00.000,West Piedmont,Not Reported,4,0,0
315,2020-08-04T00:00:00.000,Alexandria,Female,1478,127,33
316,2020-08-04T00:00:00.000,Alexandria,Male,1381,146,27
317,2020-08-04T00:00:00.000,Alexandria,Not Reported,8,0,0
318,2020-08-04T00:00:00.000,Alleghany,Female,468,14,10
319,2020-08-04T00:00:00.000,Alleghany,Male,396,26,7
320,2020-08-04T00:00:00.000,Alleghany,Not Reported,8,0,0
321,2020-08-04T00:00:00.000,Arlington,Female,1465,194,67
322,2020-08-04T00:00:00.000,Arlington,Male,1503,242,69
323,2020-08-04T00:00:00.000,Arlington,Not Reported,5,0,0
324,2020-08-04T00:00:00.000,Central Shenandoah,Female,1460,106,27
325,2020-08-04T00:00:00.000,Central Shenandoah,Male,1248,101,27
326,2020-08-04T00:00:00.000,Central Shenandoah,Not Reported,1,0,0
327,2020-08-04T00:00:00.000,Central Virginia,Female,605,20,3
328,2020-08-04T00:00:00.000,Central Virginia,Male,546,36,8
329,2020-08-04T00:00:00.000,Central Virginia,Not Reported,4,0,0
330,2020-08-04T00:00:00.000,Chesapeake,Female,1496,115,13
331,2020-08-04T00:00:00.000,Chesapeake,Male,1190,102,17
332,2020-08-04T00:00:00.000,Chesapeake,Not Reported,3,0,0
333,2020-08-04T00:00:00.000,Chesterfield,Female,2202,121,46
334,2020-08-04T00:00:00.000,Chesterfield,Male,2146,131,52
335,2020-08-04T00:00:00.000,Chesterfield,Not Reported,112,0,2
336,2020-08-04T00:00:00.000,Chickahominy,Female,509,64,20
337,2020-08-04T00:00:00.000,Chickahominy,Male,415,66,24
338,2020-08-04T00:00:00.000,Chickahominy,Not Reported,5,0,0
339,2020-08-04T00:00:00.000,Crater,Female,1025,114,36
340,2020-08-04T00:00:00.000,Crater,Male,1167,98,29
341,2020-08-04T00:00:00.000,Crater,Not Reported,23,1,0
342,2020-08-04T00:00:00.000,Cumberland Plateau,Female,151,9,0
343,2020-08-04T00:00:00.000,Cumberland Plateau,Male,126,13,1
344,2020-08-04T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
345,2020-08-04T00:00:00.000,Eastern Shore,Female,689,66,24
346,2020-08-04T00:00:00.000,Eastern Shore,Male,679,60,20
347,2020-08-04T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-08-04T00:00:00.000,Fairfax,Female,8206,817,264
349,2020-08-04T00:00:00.000,Fairfax,Male,7834,1109,275
350,2020-08-04T00:00:00.000,Fairfax,Not Reported,87,1,1
351,2020-08-04T00:00:00.000,Hampton,Female,616,17,4
352,2020-08-04T00:00:00.000,Hampton,Male,484,32,3
353,2020-08-04T00:00:00.000,Hampton,Not Reported,3,0,0
354,2020-08-04T00:00:00.000,Henrico,Female,1936,155,97
355,2020-08-04T00:00:00.000,Henrico,Male,1733,166,85
356,2020-08-04T00:00:00.000,Henrico,Not Reported,21,0,0
357,2020-08-04T00:00:00.000,Lenowisco,Female,145,15,1
358,2020-08-04T00:00:00.000,Lenowisco,Male,134,17,6
359,2020-08-04T00:00:00.000,Lenowisco,Not Reported,0,0,0
360,2020-08-04T00:00:00.000,Lord Fairfax,Female,1321,102,47
361,2020-08-04T00:00:00.000,Lord Fairfax,Male,1176,115,38
362,2020-08-04T00:00:00.000,Lord Fairfax,Not Reported,8,0,0
363,2020-08-04T00:00:00.000,Loudoun,Female,2542,149,71
364,2020-08-04T00:00:00.000,Loudoun,Male,2525,190,42
365,2020-08-04T00:00:00.000,Loudoun,Not Reported,26,0,0
366,2020-08-04T00:00:00.000,Mount Rogers,Female,673,40,17
367,2020-08-04T00:00:00.000,Mount Rogers,Male,599,81,34
368,2020-08-04T00:00:00.000,Mount Rogers,Not Reported,4,0,0
369,2020-08-04T00:00:00.000,New River,Female,210,9,2
370,2020-08-04T00:00:00.000,New River,Male,249,23,5
371,2020-08-04T00:00:00.000,New River,Not Reported,4,0,0
372,2020-08-04T00:00:00.000,Norfolk,Female,1808,91,12
373,2020-08-04T00:00:00.000,Norfolk,Male,1615,87,14
374,2020-08-04T00:00:00.000,Norfolk,Not Reported,2,0,0
375,2020-08-04T00:00:00.000,Peninsula,Female,1470,80,25
376,2020-08-04T00:00:00.000,Peninsula,Male,1292,85,18
377,2020-08-04T00:00:00.000,Peninsula,Not Reported,14,0,0
378,2020-08-04T00:00:00.000,Piedmont,Female,426,49,7
379,2020-08-04T00:00:00.000,Piedmont,Male,951,68,22
380,2020-08-04T00:00:00.000,Piedmont,Not Reported,4,0,0
381,2020-08-04T00:00:00.000,Pittsylvania-Danville,Female,421,42,7
382,2020-08-04T00:00:00.000,Pittsylvania-Danville,Male,301,24,2
383,2020-08-04T00:00:00.000,Pittsylvania-Danville,Not Reported,5,0,0
384,2020-08-04T00:00:00.000,Portsmouth,Female,882,72,12
385,2020-08-04T00:00:00.000,Portsmouth,Male,746,57,12
386,2020-08-04T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-08-04T00:00:00.000,Prince William,Female,5623,420,86
388,2020-08-04T00:00:00.000,Prince William,Male,5508,535,114
389,2020-08-04T00:00:00.000,Prince William,Not Reported,74,1,0
390,2020-08-04T00:00:00.000,Rappahannock,Female,1774,135,21
391,2020-08-04T00:00:00.000,Rappahannock,Male,1573,157,31
392,2020-08-04T00:00:00.000,Rappahannock,Not Reported,9,1,0
393,2020-08-04T00:00:00.000,Rappahannock Rapidan,Female,944,54,10
394,2020-08-04T00:00:00.000,Rappahannock Rapidan,Male,915,79,16
395,2020-08-04T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
396,2020-08-04T00:00:00.000,Richmond,Female,1503,134,12
397,2020-08-04T00:00:00.000,Richmond,Male,1469,146,25
398,2020-08-04T00:00:00.000,Richmond,Not Reported,43,2,2
399,2020-08-04T00:00:00.000,Roanoke,Female,477,10,9
400,2020-08-04T00:00:00.000,Roanoke,Male,421,11,5
401,2020-08-04T00:00:00.000,Roanoke,Not Reported,15,0,0
402,2020-08-04T00:00:00.000,Southside,Female,346,31,20
403,2020-08-04T00:00:00.000,Southside,Male,316,34,15
404,2020-08-04T00:00:00.000,Southside,Not Reported,4,0,0
405,2020-08-04T00:00:00.000,Thomas Jefferson,Female,971,71,22
406,2020-08-04T00:00:00.000,Thomas Jefferson,Male,851,66,17
