,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
65,2020-08-10T00:00:00.000,Chesterfield,50-59,632,55,5
66,2020-08-10T00:00:00.000,Chesterfield,60-69,394,67,20
67,2020-08-10T00:00:00.000,Chesterfield,70-79,173,34,24
68,2020-08-10T00:00:00.000,Chesterfield,80+,169,38,49
69,2020-08-10T00:00:00.000,Chesterfield,Missing,118,1,0
70,2020-08-10T00:00:00.000,Chickahominy,0-9,23,0,0
71,2020-08-10T00:00:00.000,Chickahominy,10-19,79,0,0
72,2020-08-10T00:00:00.000,Chickahominy,20-29,159,3,0
73,2020-08-10T00:00:00.000,Chickahominy,30-39,135,3,0
74,2020-08-10T00:00:00.000,Chickahominy,40-49,131,14,1
75,2020-08-10T00:00:00.000,Chickahominy,50-59,174,25,1
76,2020-08-10T00:00:00.000,Chickahominy,60-69,110,26,8
77,2020-08-10T00:00:00.000,Chickahominy,70-79,82,24,7
78,2020-08-10T00:00:00.000,Chickahominy,80+,89,38,28
79,2020-08-10T00:00:00.000,Chickahominy,Missing,16,0,0
80,2020-08-10T00:00:00.000,Crater,0-9,50,2,0
81,2020-08-10T00:00:00.000,Crater,10-19,115,1,0
82,2020-08-10T00:00:00.000,Crater,20-29,386,9,0
83,2020-08-10T00:00:00.000,Crater,30-39,427,9,0
84,2020-08-10T00:00:00.000,Crater,40-49,352,22,1
85,2020-08-10T00:00:00.000,Crater,50-59,399,41,4
86,2020-08-10T00:00:00.000,Crater,60-69,328,58,19
87,2020-08-10T00:00:00.000,Crater,70-79,194,44,23
88,2020-08-10T00:00:00.000,Crater,80+,153,33,23
89,2020-08-10T00:00:00.000,Crater,Missing,25,0,0
90,2020-08-10T00:00:00.000,Cumberland Plateau,0-9,14,0,0
91,2020-08-10T00:00:00.000,Cumberland Plateau,10-19,47,1,0
92,2020-08-10T00:00:00.000,Cumberland Plateau,20-29,49,0,0
93,2020-08-10T00:00:00.000,Cumberland Plateau,30-39,48,2,0
94,2020-08-10T00:00:00.000,Cumberland Plateau,40-49,49,3,0
95,2020-08-10T00:00:00.000,Cumberland Plateau,50-59,64,6,0
96,2020-08-10T00:00:00.000,Cumberland Plateau,60-69,48,7,1
97,2020-08-10T00:00:00.000,Cumberland Plateau,70-79,29,2,0
98,2020-08-10T00:00:00.000,Cumberland Plateau,80+,22,5,2
99,2020-08-10T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-08-10T00:00:00.000,Eastern Shore,0-9,25,2,0
101,2020-08-10T00:00:00.000,Eastern Shore,10-19,68,1,0
102,2020-08-10T00:00:00.000,Eastern Shore,20-29,208,6,0
103,2020-08-10T00:00:00.000,Eastern Shore,30-39,247,11,0
104,2020-08-10T00:00:00.000,Eastern Shore,40-49,260,13,2
105,2020-08-10T00:00:00.000,Eastern Shore,50-59,284,21,5
106,2020-08-10T00:00:00.000,Eastern Shore,60-69,192,30,8
107,2020-08-10T00:00:00.000,Eastern Shore,70-79,57,21,11
108,2020-08-10T00:00:00.000,Eastern Shore,80+,51,23,19
109,2020-08-10T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-08-10T00:00:00.000,Fairfax,0-9,592,22,0
111,2020-08-10T00:00:00.000,Fairfax,10-19,1132,33,0
112,2020-08-10T00:00:00.000,Fairfax,20-29,2777,99,3
113,2020-08-10T00:00:00.000,Fairfax,30-39,3182,211,6
114,2020-08-10T00:00:00.000,Fairfax,40-49,2986,305,10
115,2020-08-10T00:00:00.000,Fairfax,50-59,2555,351,34
116,2020-08-10T00:00:00.000,Fairfax,60-69,1596,354,66
117,2020-08-10T00:00:00.000,Fairfax,70-79,742,258,119
118,2020-08-10T00:00:00.000,Fairfax,80+,854,321,304
119,2020-08-10T00:00:00.000,Fairfax,Missing,180,5,0
120,2020-08-10T00:00:00.000,Hampton,0-9,30,0,0
121,2020-08-10T00:00:00.000,Hampton,10-19,77,0,0
122,2020-08-10T00:00:00.000,Hampton,20-29,333,3,0
123,2020-08-10T00:00:00.000,Hampton,30-39,229,3,0
124,2020-08-10T00:00:00.000,Hampton,40-49,188,7,0
125,2020-08-10T00:00:00.000,Hampton,50-59,165,11,1
126,2020-08-10T00:00:00.000,Hampton,60-69,109,11,3
127,2020-08-10T00:00:00.000,Hampton,70-79,61,13,2
128,2020-08-10T00:00:00.000,Hampton,80+,27,3,1
129,2020-08-10T00:00:00.000,Hampton,Missing,26,0,0
130,2020-08-10T00:00:00.000,Henrico,0-9,146,4,0
131,2020-08-10T00:00:00.000,Henrico,10-19,303,5,0
132,2020-08-10T00:00:00.000,Henrico,20-29,644,19,0
133,2020-08-10T00:00:00.000,Henrico,30-39,708,21,0
134,2020-08-10T00:00:00.000,Henrico,40-49,577,38,2
135,2020-08-10T00:00:00.000,Henrico,50-59,503,56,11
136,2020-08-10T00:00:00.000,Henrico,60-69,368,58,37
137,2020-08-10T00:00:00.000,Henrico,70-79,255,56,44
138,2020-08-10T00:00:00.000,Henrico,80+,357,78,90
139,2020-08-10T00:00:00.000,Henrico,Missing,43,1,1
140,2020-08-10T00:00:00.000,Lenowisco,0-9,14,0,0
141,2020-08-10T00:00:00.000,Lenowisco,10-19,34,0,0
142,2020-08-10T00:00:00.000,Lenowisco,20-29,49,0,0
143,2020-08-10T00:00:00.000,Lenowisco,30-39,64,2,1
144,2020-08-10T00:00:00.000,Lenowisco,40-49,53,4,0
145,2020-08-10T00:00:00.000,Lenowisco,50-59,60,6,1
146,2020-08-10T00:00:00.000,Lenowisco,60-69,56,8,2
147,2020-08-10T00:00:00.000,Lenowisco,70-79,39,13,3
148,2020-08-10T00:00:00.000,Lenowisco,80+,14,4,0
149,2020-08-10T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-08-10T00:00:00.000,Lord Fairfax,0-9,78,2,0
151,2020-08-10T00:00:00.000,Lord Fairfax,10-19,192,3,0
152,2020-08-10T00:00:00.000,Lord Fairfax,20-29,422,7,0
153,2020-08-10T00:00:00.000,Lord Fairfax,30-39,413,11,1
154,2020-08-10T00:00:00.000,Lord Fairfax,40-49,396,19,1
155,2020-08-10T00:00:00.000,Lord Fairfax,50-59,408,34,3
156,2020-08-10T00:00:00.000,Lord Fairfax,60-69,271,53,14
157,2020-08-10T00:00:00.000,Lord Fairfax,70-79,179,49,19
158,2020-08-10T00:00:00.000,Lord Fairfax,80+,208,44,50
159,2020-08-10T00:00:00.000,Lord Fairfax,Missing,2,0,0
160,2020-08-10T00:00:00.000,Loudoun,0-9,201,4,0
161,2020-08-10T00:00:00.000,Loudoun,10-19,737,1,0
162,2020-08-10T00:00:00.000,Loudoun,20-29,899,10,0
163,2020-08-10T00:00:00.000,Loudoun,30-39,903,32,0
164,2020-08-10T00:00:00.000,Loudoun,40-49,999,61,1
165,2020-08-10T00:00:00.000,Loudoun,50-59,799,68,4
166,2020-08-10T00:00:00.000,Loudoun,60-69,306,59,9
167,2020-08-10T00:00:00.000,Loudoun,70-79,173,56,19
168,2020-08-10T00:00:00.000,Loudoun,80+,223,58,81
169,2020-08-10T00:00:00.000,Loudoun,Missing,66,0,1
170,2020-08-10T00:00:00.000,Mount Rogers,0-9,59,1,0
171,2020-08-10T00:00:00.000,Mount Rogers,10-19,116,0,0
172,2020-08-10T00:00:00.000,Mount Rogers,20-29,229,0,0
173,2020-08-10T00:00:00.000,Mount Rogers,30-39,211,7,0
174,2020-08-10T00:00:00.000,Mount Rogers,40-49,210,5,2
175,2020-08-10T00:00:00.000,Mount Rogers,50-59,213,15,2
176,2020-08-10T00:00:00.000,Mount Rogers,60-69,177,24,2
177,2020-08-10T00:00:00.000,Mount Rogers,70-79,124,40,16
178,2020-08-10T00:00:00.000,Mount Rogers,80+,96,36,31
179,2020-08-10T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-08-10T00:00:00.000,New River,0-9,17,0,0
181,2020-08-10T00:00:00.000,New River,10-19,65,0,0
182,2020-08-10T00:00:00.000,New River,20-29,165,0,0
183,2020-08-10T00:00:00.000,New River,30-39,73,2,0
184,2020-08-10T00:00:00.000,New River,40-49,67,2,0
185,2020-08-10T00:00:00.000,New River,50-59,68,6,0
186,2020-08-10T00:00:00.000,New River,60-69,36,6,1
187,2020-08-10T00:00:00.000,New River,70-79,34,11,4
188,2020-08-10T00:00:00.000,New River,80+,17,6,3
189,2020-08-10T00:00:00.000,New River,Missing,5,0,0
190,2020-08-10T00:00:00.000,Norfolk,0-9,122,2,0
191,2020-08-10T00:00:00.000,Norfolk,10-19,236,1,0
192,2020-08-10T00:00:00.000,Norfolk,20-29,1209,13,0
193,2020-08-10T00:00:00.000,Norfolk,30-39,671,22,1
194,2020-08-10T00:00:00.000,Norfolk,40-49,445,20,2
195,2020-08-10T00:00:00.000,Norfolk,50-59,407,34,4
196,2020-08-10T00:00:00.000,Norfolk,60-69,356,49,6
197,2020-08-10T00:00:00.000,Norfolk,70-79,138,37,9
198,2020-08-10T00:00:00.000,Norfolk,80+,81,16,10
199,2020-08-10T00:00:00.000,Norfolk,Missing,38,1,0
200,2020-08-10T00:00:00.000,Peninsula,0-9,111,0,0
201,2020-08-10T00:00:00.000,Peninsula,10-19,188,1,0
202,2020-08-10T00:00:00.000,Peninsula,20-29,795,1,0
203,2020-08-10T00:00:00.000,Peninsula,30-39,548,14,2
204,2020-08-10T00:00:00.000,Peninsula,40-49,429,16,1
205,2020-08-10T00:00:00.000,Peninsula,50-59,371,24,3
206,2020-08-10T00:00:00.000,Peninsula,60-69,267,36,4
207,2020-08-10T00:00:00.000,Peninsula,70-79,163,46,13
208,2020-08-10T00:00:00.000,Peninsula,80+,98,30,21
209,2020-08-10T00:00:00.000,Peninsula,Missing,39,0,0
210,2020-08-10T00:00:00.000,Piedmont,0-9,31,0,0
211,2020-08-10T00:00:00.000,Piedmont,10-19,55,0,0
212,2020-08-10T00:00:00.000,Piedmont,20-29,257,3,0
213,2020-08-10T00:00:00.000,Piedmont,30-39,301,5,0
214,2020-08-10T00:00:00.000,Piedmont,40-49,260,12,0
215,2020-08-10T00:00:00.000,Piedmont,50-59,234,25,3
216,2020-08-10T00:00:00.000,Piedmont,60-69,174,26,4
217,2020-08-10T00:00:00.000,Piedmont,70-79,91,28,7
218,2020-08-10T00:00:00.000,Piedmont,80+,63,25,20
219,2020-08-10T00:00:00.000,Piedmont,Missing,1,0,0
220,2020-08-10T00:00:00.000,Pittsylvania-Danville,0-9,25,0,0
221,2020-08-10T00:00:00.000,Pittsylvania-Danville,10-19,56,0,0
222,2020-08-10T00:00:00.000,Pittsylvania-Danville,20-29,128,0,0
223,2020-08-10T00:00:00.000,Pittsylvania-Danville,30-39,136,1,0
224,2020-08-10T00:00:00.000,Pittsylvania-Danville,40-49,165,9,1
225,2020-08-10T00:00:00.000,Pittsylvania-Danville,50-59,165,21,0
226,2020-08-10T00:00:00.000,Pittsylvania-Danville,60-69,120,20,2
227,2020-08-10T00:00:00.000,Pittsylvania-Danville,70-79,49,15,1
228,2020-08-10T00:00:00.000,Pittsylvania-Danville,80+,59,11,5
229,2020-08-10T00:00:00.000,Pittsylvania-Danville,Missing,1,0,0
230,2020-08-10T00:00:00.000,Portsmouth,0-9,51,3,0
231,2020-08-10T00:00:00.000,Portsmouth,10-19,147,0,0
232,2020-08-10T00:00:00.000,Portsmouth,20-29,399,12,0
233,2020-08-10T00:00:00.000,Portsmouth,30-39,334,13,1
234,2020-08-10T00:00:00.000,Portsmouth,40-49,270,16,1
235,2020-08-10T00:00:00.000,Portsmouth,50-59,239,31,2
236,2020-08-10T00:00:00.000,Portsmouth,60-69,193,27,8
237,2020-08-10T00:00:00.000,Portsmouth,70-79,90,22,7
238,2020-08-10T00:00:00.000,Portsmouth,80+,44,9,6
239,2020-08-10T00:00:00.000,Portsmouth,Missing,21,0,0
240,2020-08-10T00:00:00.000,Prince William,0-9,483,12,0
241,2020-08-10T00:00:00.000,Prince William,10-19,1018,8,0
242,2020-08-10T00:00:00.000,Prince William,20-29,2140,59,0
243,2020-08-10T00:00:00.000,Prince William,30-39,2179,104,2
244,2020-08-10T00:00:00.000,Prince William,40-49,2361,179,8
245,2020-08-10T00:00:00.000,Prince William,50-59,1759,220,16
246,2020-08-10T00:00:00.000,Prince William,60-69,933,186,49
247,2020-08-10T00:00:00.000,Prince William,70-79,374,115,52
248,2020-08-10T00:00:00.000,Prince William,80+,266,89,78
249,2020-08-10T00:00:00.000,Prince William,Missing,180,3,0
250,2020-08-10T00:00:00.000,Rappahannock,0-9,154,2,0
251,2020-08-10T00:00:00.000,Rappahannock,10-19,378,3,0
252,2020-08-10T00:00:00.000,Rappahannock,20-29,680,15,0
253,2020-08-10T00:00:00.000,Rappahannock,30-39,666,26,0
254,2020-08-10T00:00:00.000,Rappahannock,40-49,627,48,2
255,2020-08-10T00:00:00.000,Rappahannock,50-59,562,63,4
256,2020-08-10T00:00:00.000,Rappahannock,60-69,280,55,8
257,2020-08-10T00:00:00.000,Rappahannock,70-79,144,44,18
258,2020-08-10T00:00:00.000,Rappahannock,80+,132,46,25
259,2020-08-10T00:00:00.000,Rappahannock,Missing,26,0,0
260,2020-08-10T00:00:00.000,Rappahannock Rapidan,0-9,96,1,0
261,2020-08-10T00:00:00.000,Rappahannock Rapidan,10-19,183,4,0
262,2020-08-10T00:00:00.000,Rappahannock Rapidan,20-29,377,6,0
263,2020-08-10T00:00:00.000,Rappahannock Rapidan,30-39,385,19,1
264,2020-08-10T00:00:00.000,Rappahannock Rapidan,40-49,361,23,2
265,2020-08-10T00:00:00.000,Rappahannock Rapidan,50-59,303,32,2
266,2020-08-10T00:00:00.000,Rappahannock Rapidan,60-69,165,21,5
267,2020-08-10T00:00:00.000,Rappahannock Rapidan,70-79,53,14,8
268,2020-08-10T00:00:00.000,Rappahannock Rapidan,80+,36,18,9
269,2020-08-10T00:00:00.000,Rappahannock Rapidan,Missing,12,0,0
270,2020-08-10T00:00:00.000,Richmond,0-9,130,6,0
271,2020-08-10T00:00:00.000,Richmond,10-19,247,3,0
272,2020-08-10T00:00:00.000,Richmond,20-29,792,20,0
273,2020-08-10T00:00:00.000,Richmond,30-39,673,36,1
274,2020-08-10T00:00:00.000,Richmond,40-49,507,39,4
275,2020-08-10T00:00:00.000,Richmond,50-59,371,62,2
276,2020-08-10T00:00:00.000,Richmond,60-69,267,64,7
277,2020-08-10T00:00:00.000,Richmond,70-79,121,51,18
278,2020-08-10T00:00:00.000,Richmond,80+,58,23,9
279,2020-08-10T00:00:00.000,Richmond,Missing,24,0,0
280,2020-08-10T00:00:00.000,Roanoke,0-9,41,0,0
281,2020-08-10T00:00:00.000,Roanoke,10-19,107,0,0
282,2020-08-10T00:00:00.000,Roanoke,20-29,230,5,0
283,2020-08-10T00:00:00.000,Roanoke,30-39,226,3,0
284,2020-08-10T00:00:00.000,Roanoke,40-49,147,2,0
285,2020-08-10T00:00:00.000,Roanoke,50-59,111,2,0
286,2020-08-10T00:00:00.000,Roanoke,60-69,69,5,1
287,2020-08-10T00:00:00.000,Roanoke,70-79,28,3,2
288,2020-08-10T00:00:00.000,Roanoke,80+,52,4,12
289,2020-08-10T00:00:00.000,Roanoke,Missing,4,0,0
290,2020-08-10T00:00:00.000,Southside,0-9,10,0,0
291,2020-08-10T00:00:00.000,Southside,10-19,25,0,0
292,2020-08-10T00:00:00.000,Southside,20-29,110,2,0
293,2020-08-10T00:00:00.000,Southside,30-39,161,4,0
294,2020-08-10T00:00:00.000,Southside,40-49,137,6,0
295,2020-08-10T00:00:00.000,Southside,50-59,126,12,0
296,2020-08-10T00:00:00.000,Southside,60-69,97,17,6
297,2020-08-10T00:00:00.000,Southside,70-79,78,15,16
298,2020-08-10T00:00:00.000,Southside,80+,88,12,13
299,2020-08-10T00:00:00.000,Southside,Missing,0,0,0
300,2020-08-10T00:00:00.000,Thomas Jefferson,0-9,90,1,0
301,2020-08-10T00:00:00.000,Thomas Jefferson,10-19,161,2,0
302,2020-08-10T00:00:00.000,Thomas Jefferson,20-29,348,2,0
303,2020-08-10T00:00:00.000,Thomas Jefferson,30-39,360,12,0
304,2020-08-10T00:00:00.000,Thomas Jefferson,40-49,288,20,0
305,2020-08-10T00:00:00.000,Thomas Jefferson,50-59,236,17,2
306,2020-08-10T00:00:00.000,Thomas Jefferson,60-69,182,31,4
307,2020-08-10T00:00:00.000,Thomas Jefferson,70-79,140,26,10
308,2020-08-10T00:00:00.000,Thomas Jefferson,80+,169,34,28
309,2020-08-10T00:00:00.000,Thomas Jefferson,Missing,2,0,0
310,2020-08-10T00:00:00.000,Three Rivers,0-9,27,1,0
311,2020-08-10T00:00:00.000,Three Rivers,10-19,59,1,0
312,2020-08-10T00:00:00.000,Three Rivers,20-29,197,4,0
313,2020-08-10T00:00:00.000,Three Rivers,30-39,222,6,0
314,2020-08-10T00:00:00.000,Three Rivers,40-49,204,12,2
315,2020-08-10T00:00:00.000,Three Rivers,50-59,162,12,0
316,2020-08-10T00:00:00.000,Three Rivers,60-69,114,15,1
317,2020-08-10T00:00:00.000,Three Rivers,70-79,62,12,7
318,2020-08-10T00:00:00.000,Three Rivers,80+,46,9,6
319,2020-08-10T00:00:00.000,Three Rivers,Missing,9,0,0
320,2020-08-10T00:00:00.000,Virginia Beach,0-9,152,0,0
321,2020-08-10T00:00:00.000,Virginia Beach,10-19,370,0,0
322,2020-08-10T00:00:00.000,Virginia Beach,20-29,1308,10,0
323,2020-08-10T00:00:00.000,Virginia Beach,30-39,981,19,1
324,2020-08-10T00:00:00.000,Virginia Beach,40-49,656,23,2
325,2020-08-10T00:00:00.000,Virginia Beach,50-59,590,28,1
326,2020-08-10T00:00:00.000,Virginia Beach,60-69,453,56,5
327,2020-08-10T00:00:00.000,Virginia Beach,70-79,225,54,16
328,2020-08-10T00:00:00.000,Virginia Beach,80+,189,52,29
329,2020-08-10T00:00:00.000,Virginia Beach,Missing,126,0,0
330,2020-08-10T00:00:00.000,Western Tidewater,0-9,49,0,0
331,2020-08-10T00:00:00.000,Western Tidewater,10-19,132,0,0
332,2020-08-10T00:00:00.000,Western Tidewater,20-29,314,6,0
333,2020-08-10T00:00:00.000,Western Tidewater,30-39,343,16,1
334,2020-08-10T00:00:00.000,Western Tidewater,40-49,298,9,2
335,2020-08-10T00:00:00.000,Western Tidewater,50-59,354,19,4
336,2020-08-10T00:00:00.000,Western Tidewater,60-69,269,23,8
337,2020-08-10T00:00:00.000,Western Tidewater,70-79,169,27,20
338,2020-08-10T00:00:00.000,Western Tidewater,80+,185,32,43
339,2020-08-10T00:00:00.000,Western Tidewater,Missing,20,0,0
340,2020-08-10T00:00:00.000,West Piedmont,0-9,33,1,0
341,2020-08-10T00:00:00.000,West Piedmont,10-19,110,0,0
342,2020-08-10T00:00:00.000,West Piedmont,20-29,183,4,0
343,2020-08-10T00:00:00.000,West Piedmont,30-39,155,4,0
344,2020-08-10T00:00:00.000,West Piedmont,40-49,180,12,3
345,2020-08-10T00:00:00.000,West Piedmont,50-59,195,31,2
346,2020-08-10T00:00:00.000,West Piedmont,60-69,122,19,1
347,2020-08-10T00:00:00.000,West Piedmont,70-79,79,30,5
348,2020-08-10T00:00:00.000,West Piedmont,80+,78,40,4
349,2020-08-10T00:00:00.000,West Piedmont,Missing,1,0,0
350,2020-08-09T00:00:00.000,Alexandria,0-9,165,2,0
351,2020-08-09T00:00:00.000,Alexandria,10-19,213,5,0
352,2020-08-09T00:00:00.000,Alexandria,20-29,528,11,1
353,2020-08-09T00:00:00.000,Alexandria,30-39,682,34,0
354,2020-08-09T00:00:00.000,Alexandria,40-49,548,45,0
355,2020-08-09T00:00:00.000,Alexandria,50-59,371,55,11
356,2020-08-09T00:00:00.000,Alexandria,60-69,238,55,3
357,2020-08-09T00:00:00.000,Alexandria,70-79,109,41,18
358,2020-08-09T00:00:00.000,Alexandria,80+,99,30,27
359,2020-08-09T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-08-09T00:00:00.000,Alleghany,0-9,30,0,0
361,2020-08-09T00:00:00.000,Alleghany,10-19,120,0,0
362,2020-08-09T00:00:00.000,Alleghany,20-29,170,1,0
363,2020-08-09T00:00:00.000,Alleghany,30-39,132,3,0
364,2020-08-09T00:00:00.000,Alleghany,40-49,135,2,0
365,2020-08-09T00:00:00.000,Alleghany,50-59,145,8,1
366,2020-08-09T00:00:00.000,Alleghany,60-69,94,10,1
367,2020-08-09T00:00:00.000,Alleghany,70-79,87,9,10
368,2020-08-09T00:00:00.000,Alleghany,80+,48,12,6
369,2020-08-09T00:00:00.000,Alleghany,Missing,2,0,0
370,2020-08-09T00:00:00.000,Arlington,0-9,68,2,0
371,2020-08-09T00:00:00.000,Arlington,10-19,159,5,0
372,2020-08-09T00:00:00.000,Arlington,20-29,639,22,0
373,2020-08-09T00:00:00.000,Arlington,30-39,574,43,0
374,2020-08-09T00:00:00.000,Arlington,40-49,496,53,8
375,2020-08-09T00:00:00.000,Arlington,50-59,428,70,6
376,2020-08-09T00:00:00.000,Arlington,60-69,311,83,19
377,2020-08-09T00:00:00.000,Arlington,70-79,183,73,32
378,2020-08-09T00:00:00.000,Arlington,80+,205,85,70
379,2020-08-09T00:00:00.000,Arlington,Missing,14,1,0
380,2020-08-09T00:00:00.000,Central Shenandoah,0-9,81,0,0
381,2020-08-09T00:00:00.000,Central Shenandoah,10-19,164,1,0
382,2020-08-09T00:00:00.000,Central Shenandoah,20-29,550,11,0
383,2020-08-09T00:00:00.000,Central Shenandoah,30-39,410,8,0
384,2020-08-09T00:00:00.000,Central Shenandoah,40-49,452,16,0
385,2020-08-09T00:00:00.000,Central Shenandoah,50-59,464,38,5
386,2020-08-09T00:00:00.000,Central Shenandoah,60-69,331,51,15
387,2020-08-09T00:00:00.000,Central Shenandoah,70-79,175,52,17
388,2020-08-09T00:00:00.000,Central Shenandoah,80+,147,37,22
389,2020-08-09T00:00:00.000,Central Shenandoah,Missing,1,0,0
390,2020-08-09T00:00:00.000,Central Virginia,0-9,40,0,0
391,2020-08-09T00:00:00.000,Central Virginia,10-19,154,2,0
392,2020-08-09T00:00:00.000,Central Virginia,20-29,344,3,0
393,2020-08-09T00:00:00.000,Central Virginia,30-39,203,8,0
394,2020-08-09T00:00:00.000,Central Virginia,40-49,190,3,0
395,2020-08-09T00:00:00.000,Central Virginia,50-59,221,6,4
396,2020-08-09T00:00:00.000,Central Virginia,60-69,144,18,2
397,2020-08-09T00:00:00.000,Central Virginia,70-79,89,13,3
398,2020-08-09T00:00:00.000,Central Virginia,80+,63,9,5
399,2020-08-09T00:00:00.000,Central Virginia,Missing,1,0,0
400,2020-08-09T00:00:00.000,Chesapeake,0-9,90,1,0
401,2020-08-09T00:00:00.000,Chesapeake,10-19,217,2,0
402,2020-08-09T00:00:00.000,Chesapeake,20-29,581,5,0
403,2020-08-09T00:00:00.000,Chesapeake,30-39,557,17,0
404,2020-08-09T00:00:00.000,Chesapeake,40-49,445,33,1
405,2020-08-09T00:00:00.000,Chesapeake,50-59,406,42,1
406,2020-08-09T00:00:00.000,Chesapeake,60-69,297,47,8
407,2020-08-09T00:00:00.000,Chesapeake,70-79,148,44,4
408,2020-08-09T00:00:00.000,Chesapeake,80+,131,38,23
409,2020-08-09T00:00:00.000,Chesapeake,Missing,40,1,0
410,2020-08-09T00:00:00.000,Chesterfield,0-9,183,2,0
411,2020-08-09T00:00:00.000,Chesterfield,10-19,458,1,0
