,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
34,2020-08-25T00:00:00.000,Fairfax,Male,8700,1168,284
35,2020-08-25T00:00:00.000,Fairfax,Not Reported,125,2,4
36,2020-08-25T00:00:00.000,Hampton,Female,810,18,8
37,2020-08-25T00:00:00.000,Hampton,Male,659,36,7
38,2020-08-25T00:00:00.000,Hampton,Not Reported,5,0,0
39,2020-08-25T00:00:00.000,Henrico,Female,2304,182,102
40,2020-08-25T00:00:00.000,Henrico,Male,2076,186,87
41,2020-08-25T00:00:00.000,Henrico,Not Reported,23,0,0
42,2020-08-25T00:00:00.000,Lenowisco,Female,323,23,4
43,2020-08-25T00:00:00.000,Lenowisco,Male,319,33,7
44,2020-08-25T00:00:00.000,Lenowisco,Not Reported,5,0,0
45,2020-08-25T00:00:00.000,Lord Fairfax,Female,1458,112,49
46,2020-08-25T00:00:00.000,Lord Fairfax,Male,1299,125,44
47,2020-08-25T00:00:00.000,Lord Fairfax,Not Reported,13,0,0
48,2020-08-25T00:00:00.000,Loudoun,Female,2888,163,72
49,2020-08-25T00:00:00.000,Loudoun,Male,2838,206,43
50,2020-08-25T00:00:00.000,Loudoun,Not Reported,43,0,0
51,2020-08-25T00:00:00.000,Mount Rogers,Female,972,60,26
52,2020-08-25T00:00:00.000,Mount Rogers,Male,816,104,41
53,2020-08-25T00:00:00.000,Mount Rogers,Not Reported,6,0,1
54,2020-08-25T00:00:00.000,New River,Female,409,11,3
55,2020-08-25T00:00:00.000,New River,Male,445,26,5
56,2020-08-25T00:00:00.000,New River,Not Reported,3,0,0
57,2020-08-25T00:00:00.000,Norfolk,Female,2216,133,21
58,2020-08-25T00:00:00.000,Norfolk,Male,2027,128,23
59,2020-08-25T00:00:00.000,Norfolk,Not Reported,2,0,0
60,2020-08-25T00:00:00.000,Peninsula,Female,1828,86,28
61,2020-08-25T00:00:00.000,Peninsula,Male,1666,93,22
62,2020-08-25T00:00:00.000,Peninsula,Not Reported,14,0,0
63,2020-08-25T00:00:00.000,Piedmont,Female,515,51,9
64,2020-08-25T00:00:00.000,Piedmont,Male,1116,76,28
65,2020-08-25T00:00:00.000,Piedmont,Not Reported,4,0,0
66,2020-08-25T00:00:00.000,Pittsylvania-Danville,Female,660,53,9
67,2020-08-25T00:00:00.000,Pittsylvania-Danville,Male,545,39,7
68,2020-08-25T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
69,2020-08-25T00:00:00.000,Portsmouth,Female,1177,85,16
70,2020-08-25T00:00:00.000,Portsmouth,Male,955,75,15
71,2020-08-25T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-08-25T00:00:00.000,Prince William,Female,6447,440,94
73,2020-08-25T00:00:00.000,Prince William,Male,6235,576,119
74,2020-08-25T00:00:00.000,Prince William,Not Reported,111,1,0
75,2020-08-25T00:00:00.000,Rappahannock,Female,2243,158,24
76,2020-08-25T00:00:00.000,Rappahannock,Male,1992,176,36
77,2020-08-25T00:00:00.000,Rappahannock,Not Reported,7,1,0
78,2020-08-25T00:00:00.000,Rappahannock Rapidan,Female,1124,60,12
79,2020-08-25T00:00:00.000,Rappahannock Rapidan,Male,1062,84,17
80,2020-08-25T00:00:00.000,Rappahannock Rapidan,Not Reported,5,0,0
81,2020-08-25T00:00:00.000,Richmond,Female,1834,179,14
82,2020-08-25T00:00:00.000,Richmond,Male,1781,178,27
83,2020-08-25T00:00:00.000,Richmond,Not Reported,47,2,2
84,2020-08-25T00:00:00.000,Roanoke,Female,589,22,9
85,2020-08-25T00:00:00.000,Roanoke,Male,521,19,6
86,2020-08-25T00:00:00.000,Roanoke,Not Reported,19,0,0
87,2020-08-25T00:00:00.000,Southside,Female,441,32,20
88,2020-08-25T00:00:00.000,Southside,Male,503,37,17
89,2020-08-25T00:00:00.000,Southside,Not Reported,4,0,0
90,2020-08-25T00:00:00.000,Thomas Jefferson,Female,1222,85,24
91,2020-08-25T00:00:00.000,Thomas Jefferson,Male,1070,78,22
92,2020-08-25T00:00:00.000,Thomas Jefferson,Not Reported,2,0,0
93,2020-08-25T00:00:00.000,Three Rivers,Female,480,47,10
94,2020-08-25T00:00:00.000,Three Rivers,Male,725,42,8
95,2020-08-25T00:00:00.000,Three Rivers,Not Reported,21,0,0
96,2020-08-25T00:00:00.000,Virginia Beach,Female,3144,160,30
97,2020-08-25T00:00:00.000,Virginia Beach,Male,2628,149,34
98,2020-08-25T00:00:00.000,Virginia Beach,Not Reported,16,0,0
99,2020-08-25T00:00:00.000,Western Tidewater,Female,1450,70,41
100,2020-08-25T00:00:00.000,Western Tidewater,Male,1189,90,47
101,2020-08-25T00:00:00.000,Western Tidewater,Not Reported,5,0,0
102,2020-08-25T00:00:00.000,West Piedmont,Female,818,94,12
103,2020-08-25T00:00:00.000,West Piedmont,Male,636,82,17
104,2020-08-25T00:00:00.000,West Piedmont,Not Reported,6,0,0
105,2020-08-24T00:00:00.000,Alexandria,Female,1690,133,33
106,2020-08-24T00:00:00.000,Alexandria,Male,1569,160,28
107,2020-08-24T00:00:00.000,Alexandria,Not Reported,11,0,0
108,2020-08-24T00:00:00.000,Alleghany,Female,564,23,11
109,2020-08-24T00:00:00.000,Alleghany,Male,508,34,8
110,2020-08-24T00:00:00.000,Alleghany,Not Reported,7,0,0
111,2020-08-24T00:00:00.000,Arlington,Female,1688,196,66
112,2020-08-24T00:00:00.000,Arlington,Male,1704,253,71
113,2020-08-24T00:00:00.000,Arlington,Not Reported,8,0,0
114,2020-08-24T00:00:00.000,Central Shenandoah,Female,1639,119,30
115,2020-08-24T00:00:00.000,Central Shenandoah,Male,1426,112,30
116,2020-08-24T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
117,2020-08-24T00:00:00.000,Central Virginia,Female,1049,29,7
118,2020-08-24T00:00:00.000,Central Virginia,Male,964,42,11
119,2020-08-24T00:00:00.000,Central Virginia,Not Reported,9,0,0
120,2020-08-24T00:00:00.000,Chesapeake,Female,1965,155,18
121,2020-08-24T00:00:00.000,Chesapeake,Male,1595,144,25
122,2020-08-24T00:00:00.000,Chesapeake,Not Reported,4,0,0
123,2020-08-24T00:00:00.000,Chesterfield,Female,2621,136,49
124,2020-08-24T00:00:00.000,Chesterfield,Male,2509,150,52
125,2020-08-24T00:00:00.000,Chesterfield,Not Reported,130,0,1
126,2020-08-24T00:00:00.000,Chickahominy,Female,625,69,22
127,2020-08-24T00:00:00.000,Chickahominy,Male,500,69,25
128,2020-08-24T00:00:00.000,Chickahominy,Not Reported,6,0,0
129,2020-08-24T00:00:00.000,Crater,Female,1278,131,37
130,2020-08-24T00:00:00.000,Crater,Male,1610,110,34
131,2020-08-24T00:00:00.000,Crater,Not Reported,27,1,0
132,2020-08-24T00:00:00.000,Cumberland Plateau,Female,261,17,3
133,2020-08-24T00:00:00.000,Cumberland Plateau,Male,226,21,3
134,2020-08-24T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
135,2020-08-24T00:00:00.000,Eastern Shore,Female,723,69,26
136,2020-08-24T00:00:00.000,Eastern Shore,Male,706,68,21
137,2020-08-24T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-08-24T00:00:00.000,Fairfax,Female,9103,868,272
139,2020-08-24T00:00:00.000,Fairfax,Male,8671,1167,281
140,2020-08-24T00:00:00.000,Fairfax,Not Reported,125,2,4
141,2020-08-24T00:00:00.000,Hampton,Female,805,18,6
142,2020-08-24T00:00:00.000,Hampton,Male,653,35,5
143,2020-08-24T00:00:00.000,Hampton,Not Reported,5,0,0
144,2020-08-24T00:00:00.000,Henrico,Female,2283,179,102
145,2020-08-24T00:00:00.000,Henrico,Male,2056,185,87
146,2020-08-24T00:00:00.000,Henrico,Not Reported,20,0,0
147,2020-08-24T00:00:00.000,Lenowisco,Female,318,23,3
148,2020-08-24T00:00:00.000,Lenowisco,Male,292,32,7
149,2020-08-24T00:00:00.000,Lenowisco,Not Reported,3,0,0
150,2020-08-24T00:00:00.000,Lord Fairfax,Female,1451,111,48
151,2020-08-24T00:00:00.000,Lord Fairfax,Male,1289,124,44
152,2020-08-24T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
153,2020-08-24T00:00:00.000,Loudoun,Female,2866,162,72
154,2020-08-24T00:00:00.000,Loudoun,Male,2825,204,43
155,2020-08-24T00:00:00.000,Loudoun,Not Reported,44,0,0
156,2020-08-24T00:00:00.000,Mount Rogers,Female,951,58,24
157,2020-08-24T00:00:00.000,Mount Rogers,Male,804,103,39
158,2020-08-24T00:00:00.000,Mount Rogers,Not Reported,6,0,1
159,2020-08-24T00:00:00.000,New River,Female,386,11,3
160,2020-08-24T00:00:00.000,New River,Male,432,26,5
161,2020-08-24T00:00:00.000,New River,Not Reported,3,0,0
162,2020-08-24T00:00:00.000,Norfolk,Female,2185,130,21
163,2020-08-24T00:00:00.000,Norfolk,Male,1977,127,22
164,2020-08-24T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-08-24T00:00:00.000,Peninsula,Female,1819,86,27
166,2020-08-24T00:00:00.000,Peninsula,Male,1658,91,21
167,2020-08-24T00:00:00.000,Peninsula,Not Reported,14,0,0
168,2020-08-24T00:00:00.000,Piedmont,Female,502,51,8
169,2020-08-24T00:00:00.000,Piedmont,Male,1102,74,28
170,2020-08-24T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-08-24T00:00:00.000,Pittsylvania-Danville,Female,647,53,9
172,2020-08-24T00:00:00.000,Pittsylvania-Danville,Male,533,39,7
173,2020-08-24T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
174,2020-08-24T00:00:00.000,Portsmouth,Female,1148,85,16
175,2020-08-24T00:00:00.000,Portsmouth,Male,935,74,15
176,2020-08-24T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-08-24T00:00:00.000,Prince William,Female,6396,439,94
178,2020-08-24T00:00:00.000,Prince William,Male,6195,573,119
179,2020-08-24T00:00:00.000,Prince William,Not Reported,111,1,0
180,2020-08-24T00:00:00.000,Rappahannock,Female,2231,156,24
181,2020-08-24T00:00:00.000,Rappahannock,Male,1980,176,36
182,2020-08-24T00:00:00.000,Rappahannock,Not Reported,7,1,0
183,2020-08-24T00:00:00.000,Rappahannock Rapidan,Female,1114,60,12
184,2020-08-24T00:00:00.000,Rappahannock Rapidan,Male,1053,83,17
185,2020-08-24T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
186,2020-08-24T00:00:00.000,Richmond,Female,1821,177,14
187,2020-08-24T00:00:00.000,Richmond,Male,1747,178,27
188,2020-08-24T00:00:00.000,Richmond,Not Reported,47,2,2
189,2020-08-24T00:00:00.000,Roanoke,Female,590,22,9
190,2020-08-24T00:00:00.000,Roanoke,Male,519,19,6
191,2020-08-24T00:00:00.000,Roanoke,Not Reported,20,0,0
192,2020-08-24T00:00:00.000,Southside,Female,436,32,20
193,2020-08-24T00:00:00.000,Southside,Male,497,37,17
194,2020-08-24T00:00:00.000,Southside,Not Reported,4,0,0
195,2020-08-24T00:00:00.000,Thomas Jefferson,Female,1207,85,24
196,2020-08-24T00:00:00.000,Thomas Jefferson,Male,1061,77,21
197,2020-08-24T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
198,2020-08-24T00:00:00.000,Three Rivers,Female,479,47,10
199,2020-08-24T00:00:00.000,Three Rivers,Male,723,42,8
200,2020-08-24T00:00:00.000,Three Rivers,Not Reported,22,0,0
201,2020-08-24T00:00:00.000,Virginia Beach,Female,3120,159,30
202,2020-08-24T00:00:00.000,Virginia Beach,Male,2602,148,34
203,2020-08-24T00:00:00.000,Virginia Beach,Not Reported,17,0,0
204,2020-08-24T00:00:00.000,Western Tidewater,Female,1438,70,41
205,2020-08-24T00:00:00.000,Western Tidewater,Male,1183,90,47
206,2020-08-24T00:00:00.000,Western Tidewater,Not Reported,4,0,0
207,2020-08-24T00:00:00.000,West Piedmont,Female,808,93,11
208,2020-08-24T00:00:00.000,West Piedmont,Male,617,81,17
209,2020-08-24T00:00:00.000,West Piedmont,Not Reported,5,0,0
210,2020-08-23T00:00:00.000,Alexandria,Female,1682,133,33
211,2020-08-23T00:00:00.000,Alexandria,Male,1564,159,28
212,2020-08-23T00:00:00.000,Alexandria,Not Reported,11,0,0
213,2020-08-23T00:00:00.000,Alleghany,Female,560,23,11
214,2020-08-23T00:00:00.000,Alleghany,Male,499,34,8
215,2020-08-23T00:00:00.000,Alleghany,Not Reported,7,0,0
216,2020-08-23T00:00:00.000,Arlington,Female,1676,196,66
217,2020-08-23T00:00:00.000,Arlington,Male,1699,253,71
218,2020-08-23T00:00:00.000,Arlington,Not Reported,8,0,0
219,2020-08-23T00:00:00.000,Central Shenandoah,Female,1627,119,30
220,2020-08-23T00:00:00.000,Central Shenandoah,Male,1419,112,30
221,2020-08-23T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
222,2020-08-23T00:00:00.000,Central Virginia,Female,1043,29,7
223,2020-08-23T00:00:00.000,Central Virginia,Male,955,42,11
224,2020-08-23T00:00:00.000,Central Virginia,Not Reported,9,0,0
225,2020-08-23T00:00:00.000,Chesapeake,Female,1941,152,18
226,2020-08-23T00:00:00.000,Chesapeake,Male,1578,141,24
227,2020-08-23T00:00:00.000,Chesapeake,Not Reported,4,0,0
228,2020-08-23T00:00:00.000,Chesterfield,Female,2610,135,49
229,2020-08-23T00:00:00.000,Chesterfield,Male,2506,150,52
230,2020-08-23T00:00:00.000,Chesterfield,Not Reported,130,0,1
231,2020-08-23T00:00:00.000,Chickahominy,Female,620,69,22
232,2020-08-23T00:00:00.000,Chickahominy,Male,499,69,25
233,2020-08-23T00:00:00.000,Chickahominy,Not Reported,6,0,0
234,2020-08-23T00:00:00.000,Crater,Female,1270,130,37
235,2020-08-23T00:00:00.000,Crater,Male,1603,110,33
236,2020-08-23T00:00:00.000,Crater,Not Reported,27,1,0
237,2020-08-23T00:00:00.000,Cumberland Plateau,Female,261,17,3
238,2020-08-23T00:00:00.000,Cumberland Plateau,Male,226,21,3
239,2020-08-23T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
240,2020-08-23T00:00:00.000,Eastern Shore,Female,723,69,26
241,2020-08-23T00:00:00.000,Eastern Shore,Male,706,68,21
242,2020-08-23T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-08-23T00:00:00.000,Fairfax,Female,9063,867,271
244,2020-08-23T00:00:00.000,Fairfax,Male,8629,1167,281
245,2020-08-23T00:00:00.000,Fairfax,Not Reported,125,2,4
246,2020-08-23T00:00:00.000,Hampton,Female,797,18,6
247,2020-08-23T00:00:00.000,Hampton,Male,652,35,5
248,2020-08-23T00:00:00.000,Hampton,Not Reported,5,0,0
249,2020-08-23T00:00:00.000,Henrico,Female,2261,177,102
250,2020-08-23T00:00:00.000,Henrico,Male,2037,184,87
251,2020-08-23T00:00:00.000,Henrico,Not Reported,21,0,0
252,2020-08-23T00:00:00.000,Lenowisco,Female,312,23,3
253,2020-08-23T00:00:00.000,Lenowisco,Male,288,32,7
254,2020-08-23T00:00:00.000,Lenowisco,Not Reported,3,0,0
255,2020-08-23T00:00:00.000,Lord Fairfax,Female,1446,111,48
256,2020-08-23T00:00:00.000,Lord Fairfax,Male,1287,124,44
257,2020-08-23T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
258,2020-08-23T00:00:00.000,Loudoun,Female,2854,162,72
259,2020-08-23T00:00:00.000,Loudoun,Male,2814,204,43
260,2020-08-23T00:00:00.000,Loudoun,Not Reported,44,0,0
261,2020-08-23T00:00:00.000,Mount Rogers,Female,943,56,24
262,2020-08-23T00:00:00.000,Mount Rogers,Male,799,102,39
263,2020-08-23T00:00:00.000,Mount Rogers,Not Reported,6,0,1
264,2020-08-23T00:00:00.000,New River,Female,357,11,3
265,2020-08-23T00:00:00.000,New River,Male,411,26,5
266,2020-08-23T00:00:00.000,New River,Not Reported,3,0,0
267,2020-08-23T00:00:00.000,Norfolk,Female,2186,130,21
268,2020-08-23T00:00:00.000,Norfolk,Male,1976,126,22
269,2020-08-23T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-08-23T00:00:00.000,Peninsula,Female,1808,85,27
271,2020-08-23T00:00:00.000,Peninsula,Male,1636,88,21
272,2020-08-23T00:00:00.000,Peninsula,Not Reported,14,0,0
273,2020-08-23T00:00:00.000,Piedmont,Female,502,51,8
274,2020-08-23T00:00:00.000,Piedmont,Male,1102,74,28
275,2020-08-23T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-08-23T00:00:00.000,Pittsylvania-Danville,Female,643,53,9
277,2020-08-23T00:00:00.000,Pittsylvania-Danville,Male,532,39,7
278,2020-08-23T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
279,2020-08-23T00:00:00.000,Portsmouth,Female,1148,85,15
280,2020-08-23T00:00:00.000,Portsmouth,Male,935,74,15
281,2020-08-23T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-08-23T00:00:00.000,Prince William,Female,6371,439,94
283,2020-08-23T00:00:00.000,Prince William,Male,6166,572,119
284,2020-08-23T00:00:00.000,Prince William,Not Reported,110,1,0
285,2020-08-23T00:00:00.000,Rappahannock,Female,2210,156,24
286,2020-08-23T00:00:00.000,Rappahannock,Male,1957,176,36
287,2020-08-23T00:00:00.000,Rappahannock,Not Reported,7,1,0
288,2020-08-23T00:00:00.000,Rappahannock Rapidan,Female,1112,60,12
289,2020-08-23T00:00:00.000,Rappahannock Rapidan,Male,1049,83,17
290,2020-08-23T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
291,2020-08-23T00:00:00.000,Richmond,Female,1807,174,14
292,2020-08-23T00:00:00.000,Richmond,Male,1734,177,27
293,2020-08-23T00:00:00.000,Richmond,Not Reported,47,2,2
294,2020-08-23T00:00:00.000,Roanoke,Female,586,21,9
295,2020-08-23T00:00:00.000,Roanoke,Male,517,19,6
296,2020-08-23T00:00:00.000,Roanoke,Not Reported,20,0,0
297,2020-08-23T00:00:00.000,Southside,Female,433,32,20
298,2020-08-23T00:00:00.000,Southside,Male,494,37,17
299,2020-08-23T00:00:00.000,Southside,Not Reported,4,0,0
300,2020-08-23T00:00:00.000,Thomas Jefferson,Female,1201,85,24
301,2020-08-23T00:00:00.000,Thomas Jefferson,Male,1059,77,21
302,2020-08-23T00:00:00.000,Thomas Jefferson,Not Reported,1,0,0
303,2020-08-23T00:00:00.000,Three Rivers,Female,473,46,10
304,2020-08-23T00:00:00.000,Three Rivers,Male,716,42,8
305,2020-08-23T00:00:00.000,Three Rivers,Not Reported,21,0,0
306,2020-08-23T00:00:00.000,Virginia Beach,Female,3094,159,30
307,2020-08-23T00:00:00.000,Virginia Beach,Male,2582,148,34
308,2020-08-23T00:00:00.000,Virginia Beach,Not Reported,17,0,0
309,2020-08-23T00:00:00.000,Western Tidewater,Female,1430,69,41
310,2020-08-23T00:00:00.000,Western Tidewater,Male,1169,88,47
311,2020-08-23T00:00:00.000,Western Tidewater,Not Reported,4,0,0
312,2020-08-23T00:00:00.000,West Piedmont,Female,803,93,11
313,2020-08-23T00:00:00.000,West Piedmont,Male,617,81,17
314,2020-08-23T00:00:00.000,West Piedmont,Not Reported,5,0,0
315,2020-08-22T00:00:00.000,Alexandria,Female,1669,133,33
316,2020-08-22T00:00:00.000,Alexandria,Male,1558,159,28
317,2020-08-22T00:00:00.000,Alexandria,Not Reported,11,0,0
318,2020-08-22T00:00:00.000,Alleghany,Female,559,23,10
319,2020-08-22T00:00:00.000,Alleghany,Male,499,34,8
320,2020-08-22T00:00:00.000,Alleghany,Not Reported,7,0,0
321,2020-08-22T00:00:00.000,Arlington,Female,1661,196,66
322,2020-08-22T00:00:00.000,Arlington,Male,1688,253,71
323,2020-08-22T00:00:00.000,Arlington,Not Reported,8,0,0
324,2020-08-22T00:00:00.000,Central Shenandoah,Female,1622,118,30
325,2020-08-22T00:00:00.000,Central Shenandoah,Male,1410,112,30
326,2020-08-22T00:00:00.000,Central Shenandoah,Not Reported,0,0,0
327,2020-08-22T00:00:00.000,Central Virginia,Female,1021,29,7
328,2020-08-22T00:00:00.000,Central Virginia,Male,933,42,11
329,2020-08-22T00:00:00.000,Central Virginia,Not Reported,9,0,0
330,2020-08-22T00:00:00.000,Chesapeake,Female,1916,151,18
331,2020-08-22T00:00:00.000,Chesapeake,Male,1542,136,24
332,2020-08-22T00:00:00.000,Chesapeake,Not Reported,4,0,0
333,2020-08-22T00:00:00.000,Chesterfield,Female,2589,134,49
334,2020-08-22T00:00:00.000,Chesterfield,Male,2487,150,52
335,2020-08-22T00:00:00.000,Chesterfield,Not Reported,130,0,1
336,2020-08-22T00:00:00.000,Chickahominy,Female,614,68,22
337,2020-08-22T00:00:00.000,Chickahominy,Male,494,68,24
338,2020-08-22T00:00:00.000,Chickahominy,Not Reported,6,0,0
339,2020-08-22T00:00:00.000,Crater,Female,1252,129,37
340,2020-08-22T00:00:00.000,Crater,Male,1559,110,32
341,2020-08-22T00:00:00.000,Crater,Not Reported,27,1,0
342,2020-08-22T00:00:00.000,Cumberland Plateau,Female,259,17,3
343,2020-08-22T00:00:00.000,Cumberland Plateau,Male,225,21,3
344,2020-08-22T00:00:00.000,Cumberland Plateau,Not Reported,0,0,0
345,2020-08-22T00:00:00.000,Eastern Shore,Female,723,69,26
346,2020-08-22T00:00:00.000,Eastern Shore,Male,706,67,21
347,2020-08-22T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-08-22T00:00:00.000,Fairfax,Female,8999,866,270
349,2020-08-22T00:00:00.000,Fairfax,Male,8577,1161,279
350,2020-08-22T00:00:00.000,Fairfax,Not Reported,125,2,4
351,2020-08-22T00:00:00.000,Hampton,Female,791,18,5
352,2020-08-22T00:00:00.000,Hampton,Male,641,35,5
353,2020-08-22T00:00:00.000,Hampton,Not Reported,5,0,0
354,2020-08-22T00:00:00.000,Henrico,Female,2249,176,101
355,2020-08-22T00:00:00.000,Henrico,Male,2024,184,87
356,2020-08-22T00:00:00.000,Henrico,Not Reported,21,0,0
357,2020-08-22T00:00:00.000,Lenowisco,Female,305,22,3
358,2020-08-22T00:00:00.000,Lenowisco,Male,285,32,7
359,2020-08-22T00:00:00.000,Lenowisco,Not Reported,3,0,0
360,2020-08-22T00:00:00.000,Lord Fairfax,Female,1435,111,48
361,2020-08-22T00:00:00.000,Lord Fairfax,Male,1280,124,44
362,2020-08-22T00:00:00.000,Lord Fairfax,Not Reported,12,0,0
363,2020-08-22T00:00:00.000,Loudoun,Female,2842,161,72
364,2020-08-22T00:00:00.000,Loudoun,Male,2798,204,43
365,2020-08-22T00:00:00.000,Loudoun,Not Reported,44,0,0
366,2020-08-22T00:00:00.000,Mount Rogers,Female,935,55,24
367,2020-08-22T00:00:00.000,Mount Rogers,Male,789,100,37
368,2020-08-22T00:00:00.000,Mount Rogers,Not Reported,6,0,1
369,2020-08-22T00:00:00.000,New River,Female,332,11,3
370,2020-08-22T00:00:00.000,New River,Male,394,26,5
371,2020-08-22T00:00:00.000,New River,Not Reported,3,0,0
372,2020-08-22T00:00:00.000,Norfolk,Female,2186,130,19
373,2020-08-22T00:00:00.000,Norfolk,Male,1976,125,20
374,2020-08-22T00:00:00.000,Norfolk,Not Reported,2,0,0
375,2020-08-22T00:00:00.000,Peninsula,Female,1791,85,26
376,2020-08-22T00:00:00.000,Peninsula,Male,1617,88,21
377,2020-08-22T00:00:00.000,Peninsula,Not Reported,14,0,0
378,2020-08-22T00:00:00.000,Piedmont,Female,502,51,8
379,2020-08-22T00:00:00.000,Piedmont,Male,1102,74,28
380,2020-08-22T00:00:00.000,Piedmont,Not Reported,4,0,0
381,2020-08-22T00:00:00.000,Pittsylvania-Danville,Female,630,51,9
382,2020-08-22T00:00:00.000,Pittsylvania-Danville,Male,522,39,7
383,2020-08-22T00:00:00.000,Pittsylvania-Danville,Not Reported,8,0,0
384,2020-08-22T00:00:00.000,Portsmouth,Female,1148,85,15
385,2020-08-22T00:00:00.000,Portsmouth,Male,934,74,15
386,2020-08-22T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-08-22T00:00:00.000,Prince William,Female,6329,438,93
388,2020-08-22T00:00:00.000,Prince William,Male,6139,571,119
389,2020-08-22T00:00:00.000,Prince William,Not Reported,108,1,0
390,2020-08-22T00:00:00.000,Rappahannock,Female,2199,155,24
391,2020-08-22T00:00:00.000,Rappahannock,Male,1938,174,35
392,2020-08-22T00:00:00.000,Rappahannock,Not Reported,7,1,0
393,2020-08-22T00:00:00.000,Rappahannock Rapidan,Female,1081,60,11
394,2020-08-22T00:00:00.000,Rappahannock Rapidan,Male,1034,83,17
395,2020-08-22T00:00:00.000,Rappahannock Rapidan,Not Reported,4,0,0
396,2020-08-22T00:00:00.000,Richmond,Female,1785,174,14
397,2020-08-22T00:00:00.000,Richmond,Male,1716,176,27
398,2020-08-22T00:00:00.000,Richmond,Not Reported,47,2,2
399,2020-08-22T00:00:00.000,Roanoke,Female,585,21,9
400,2020-08-22T00:00:00.000,Roanoke,Male,516,19,6
401,2020-08-22T00:00:00.000,Roanoke,Not Reported,20,0,0
402,2020-08-22T00:00:00.000,Southside,Female,427,32,20
403,2020-08-22T00:00:00.000,Southside,Male,494,37,17
404,2020-08-22T00:00:00.000,Southside,Not Reported,4,0,0
405,2020-08-22T00:00:00.000,Thomas Jefferson,Female,1193,85,23
