,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
88,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
89,2020-06-10T00:00:00.000,Probable,2392,32,106
90,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
91,2020-06-09T00:00:00.000,Probable,2376,31,105
92,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
93,2020-06-08T00:00:00.000,Probable,2372,31,104
94,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
95,2020-06-07T00:00:00.000,Probable,2332,31,103
96,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
97,2020-06-06T00:00:00.000,Probable,2274,30,103
98,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
99,2020-06-05T00:00:00.000,Probable,2251,30,103
100,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
101,2020-06-04T00:00:00.000,Probable,2236,32,107
102,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
103,2020-06-03T00:00:00.000,Probable,2190,32,106
104,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
105,2020-06-02T00:00:00.000,Probable,2170,32,107
106,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
107,2020-06-01T00:00:00.000,Probable,2151,34,110
108,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
109,2020-05-31T00:00:00.000,Probable,2108,32,101
110,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
111,2020-05-30T00:00:00.000,Probable,2082,31,101
112,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
113,2020-05-29T00:00:00.000,Probable,2056,32,100
114,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
115,2020-05-28T00:00:00.000,Probable,2008,32,102
116,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
117,2020-05-27T00:00:00.000,Probable,1973,34,79
118,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
119,2020-05-26T00:00:00.000,Probable,1902,31,61
120,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
121,2020-05-25T00:00:00.000,Probable,1837,30,50
122,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
123,2020-05-24T00:00:00.000,Probable,1793,29,36
124,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
125,2020-05-23T00:00:00.000,Probable,1787,28,36
126,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
127,2020-05-22T00:00:00.000,Probable,1742,28,36
128,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
129,2020-05-21T00:00:00.000,Probable,1709,27,35
130,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
131,2020-05-20T00:00:00.000,Probable,1661,28,34
132,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
133,2020-05-19T00:00:00.000,Probable,1606,28,34
134,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
135,2020-05-18T00:00:00.000,Probable,1549,26,34
136,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
137,2020-05-17T00:00:00.000,Probable,1487,26,34
138,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
139,2020-05-16T00:00:00.000,Probable,1450,27,34
140,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
141,2020-05-15T00:00:00.000,Probable,1379,27,33
142,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
143,2020-05-14T00:00:00.000,Probable,1344,24,28
144,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
145,2020-05-13T00:00:00.000,Probable,1315,22,28
146,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
147,2020-05-12T00:00:00.000,Probable,1199,22,27
148,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
149,2020-05-11T00:00:00.000,Probable,1181,22,27
150,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
151,2020-05-10T00:00:00.000,Probable,1119,21,26
152,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
153,2020-05-09T00:00:00.000,Probable,1110,21,26
154,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
155,2020-05-08T00:00:00.000,Probable,1068,20,25
156,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
157,2020-05-07T00:00:00.000,Probable,1033,21,24
158,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
159,2020-05-05T00:00:00.000,Probable,899,19,23
160,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
161,2020-05-04T00:00:00.000,Probable,852,19,22
162,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
163,2020-05-03T00:00:00.000,Probable,798,14,16
164,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
165,2020-05-02T00:00:00.000,Probable,752,9,9
166,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
167,2020-05-01T00:00:00.000,Probable,792,9,9
168,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
169,2020-04-30T00:00:00.000,Probable,666,9,9
170,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
171,2020-04-29T00:00:00.000,Probable,633,7,9
172,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
173,2020-04-28T00:00:00.000,Probable,545,7,5
174,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
175,2020-04-27T00:00:00.000,Probable,499,7,4
176,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
177,2020-04-26T00:00:00.000,Probable,482,7,4
178,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
179,2020-04-25T00:00:00.000,Probable,464,7,4
180,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
181,2020-04-24T00:00:00.000,Probable,425,8,3
182,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
183,2020-04-23T00:00:00.000,Probable,371,10,2
184,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
185,2020-04-22T00:00:00.000,Probable,314,3,2
186,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
187,2020-04-21T00:00:00.000,Probable,179,3,3
