,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
142,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
143,2020-05-30T00:00:00.000,Probable,2082,31,101
144,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
145,2020-05-29T00:00:00.000,Probable,2056,32,100
146,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
147,2020-05-28T00:00:00.000,Probable,2008,32,102
148,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
149,2020-05-27T00:00:00.000,Probable,1973,34,79
150,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
151,2020-05-26T00:00:00.000,Probable,1902,31,61
152,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
153,2020-05-25T00:00:00.000,Probable,1837,30,50
154,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
155,2020-05-24T00:00:00.000,Probable,1793,29,36
156,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
157,2020-05-23T00:00:00.000,Probable,1787,28,36
158,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
159,2020-05-22T00:00:00.000,Probable,1742,28,36
160,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
161,2020-05-21T00:00:00.000,Probable,1709,27,35
162,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
163,2020-05-20T00:00:00.000,Probable,1661,28,34
164,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
165,2020-05-19T00:00:00.000,Probable,1606,28,34
166,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
167,2020-05-18T00:00:00.000,Probable,1549,26,34
168,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
169,2020-05-17T00:00:00.000,Probable,1487,26,34
170,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
171,2020-05-16T00:00:00.000,Probable,1450,27,34
172,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
173,2020-05-15T00:00:00.000,Probable,1379,27,33
174,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
175,2020-05-14T00:00:00.000,Probable,1344,24,28
176,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
177,2020-05-13T00:00:00.000,Probable,1315,22,28
178,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
179,2020-05-12T00:00:00.000,Probable,1199,22,27
180,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
181,2020-05-11T00:00:00.000,Probable,1181,22,27
182,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
183,2020-05-10T00:00:00.000,Probable,1119,21,26
184,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
185,2020-05-09T00:00:00.000,Probable,1110,21,26
186,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
187,2020-05-08T00:00:00.000,Probable,1068,20,25
188,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
189,2020-05-07T00:00:00.000,Probable,1033,21,24
190,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
191,2020-05-05T00:00:00.000,Probable,899,19,23
192,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
193,2020-05-04T00:00:00.000,Probable,852,19,22
194,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
195,2020-05-03T00:00:00.000,Probable,798,14,16
196,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
197,2020-05-02T00:00:00.000,Probable,752,9,9
198,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
199,2020-05-01T00:00:00.000,Probable,792,9,9
200,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
201,2020-04-30T00:00:00.000,Probable,666,9,9
202,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
203,2020-04-29T00:00:00.000,Probable,633,7,9
204,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
205,2020-04-28T00:00:00.000,Probable,545,7,5
206,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
207,2020-04-27T00:00:00.000,Probable,499,7,4
208,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
209,2020-04-26T00:00:00.000,Probable,482,7,4
210,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
211,2020-04-25T00:00:00.000,Probable,464,7,4
212,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
213,2020-04-24T00:00:00.000,Probable,425,8,3
214,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
215,2020-04-23T00:00:00.000,Probable,371,10,2
216,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
217,2020-04-22T00:00:00.000,Probable,314,3,2
218,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
219,2020-04-21T00:00:00.000,Probable,179,3,3
