,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
172,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
173,2020-05-25T00:00:00.000,Probable,1837,30,50
174,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
175,2020-05-24T00:00:00.000,Probable,1793,29,36
176,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
177,2020-05-23T00:00:00.000,Probable,1787,28,36
178,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
179,2020-05-22T00:00:00.000,Probable,1742,28,36
180,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
181,2020-05-21T00:00:00.000,Probable,1709,27,35
182,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
183,2020-05-20T00:00:00.000,Probable,1661,28,34
184,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
185,2020-05-19T00:00:00.000,Probable,1606,28,34
186,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
187,2020-05-18T00:00:00.000,Probable,1549,26,34
188,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
189,2020-05-17T00:00:00.000,Probable,1487,26,34
190,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
191,2020-05-16T00:00:00.000,Probable,1450,27,34
192,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
193,2020-05-15T00:00:00.000,Probable,1379,27,33
194,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
195,2020-05-14T00:00:00.000,Probable,1344,24,28
196,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
197,2020-05-13T00:00:00.000,Probable,1315,22,28
198,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
199,2020-05-12T00:00:00.000,Probable,1199,22,27
200,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
201,2020-05-11T00:00:00.000,Probable,1181,22,27
202,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
203,2020-05-10T00:00:00.000,Probable,1119,21,26
204,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
205,2020-05-09T00:00:00.000,Probable,1110,21,26
206,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
207,2020-05-08T00:00:00.000,Probable,1068,20,25
208,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
209,2020-05-07T00:00:00.000,Probable,1033,21,24
210,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
211,2020-05-05T00:00:00.000,Probable,899,19,23
212,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
213,2020-05-04T00:00:00.000,Probable,852,19,22
214,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
215,2020-05-03T00:00:00.000,Probable,798,14,16
216,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
217,2020-05-02T00:00:00.000,Probable,752,9,9
218,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
219,2020-05-01T00:00:00.000,Probable,792,9,9
220,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
221,2020-04-30T00:00:00.000,Probable,666,9,9
222,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
223,2020-04-29T00:00:00.000,Probable,633,7,9
224,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
225,2020-04-28T00:00:00.000,Probable,545,7,5
226,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
227,2020-04-27T00:00:00.000,Probable,499,7,4
228,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
229,2020-04-26T00:00:00.000,Probable,482,7,4
230,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
231,2020-04-25T00:00:00.000,Probable,464,7,4
232,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
233,2020-04-24T00:00:00.000,Probable,425,8,3
234,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
235,2020-04-23T00:00:00.000,Probable,371,10,2
236,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
237,2020-04-22T00:00:00.000,Probable,314,3,2
238,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
239,2020-04-21T00:00:00.000,Probable,179,3,3
